Date,Open,High,Low,Close,Volume,"('Adj Close', 'SLDP')","('Close', 'SLDP')","('High', 'SLDP')","('Low', 'SLDP')","('Open', 'SLDP')","('Volume', 'SLDP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.440000057220459,1.440000057220459,1.340000033378601,1.340000033378601,2537400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.3300000429153442,1.3300000429153442,1.2799999713897705,1.2899999618530271,3075100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.309999942779541,1.4700000286102295,1.2899999618530271,1.4199999570846558,4392400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.4199999570846558,1.4199999570846558,1.3300000429153442,1.3300000429153442,3413900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.350000023841858,1.4900000095367432,1.340000033378601,1.4900000095367432,3181000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.4600000381469729,1.4700000286102295,1.3650000095367432,1.3799999952316284,2195600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.409999966621399,1.4199999570846558,1.3300000429153442,1.340000033378601,2622900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.3600000143051147,1.3600000143051147,1.25,1.2899999618530271,5430800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.309999942779541,1.350000023841858,1.2599999904632568,1.2599999904632568,2793500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.2799999713897705,1.2799999713897705,1.1799999475479126,1.190000057220459,4426000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.2899999618530271,1.350000023841858,1.149999976158142,1.190000057220459,11320900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.190000057220459,1.2000000476837158,1.1100000143051147,1.1699999570846558,4997600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.1699999570846558,1.190000057220459,1.1200000047683716,1.1799999475479126,4448800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.149999976158142,1.2000000476837158,1.1030000448226929,1.1699999570846558,4393100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.25,1.565000057220459,1.2400000095367432,1.4900000095367432,17282200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.4500000476837158,1.5299999713897705,1.3300000429153442,1.340000033378601,5957000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.350000023841858,1.4600000381469729,1.3200000524520874,1.4049999713897705,4076200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.4299999475479126,1.5700000524520874,1.4249999523162842,1.4600000381469729,4649900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.4900000095367432,1.75,1.440000057220459,1.7300000190734863,9314100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7000000476837158,1.7100000381469729,1.600000023841858,1.6399999856948853,4452500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.6200000047683716,1.7899999618530271,1.6150000095367432,1.6200000047683716,7012400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.6799999475479126,1.8200000524520876,1.6799999475479126,1.7799999713897705,5823400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.830000042915344,1.840000033378601,1.6200000047683716,1.7000000476837158,5302400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.6799999475479126,1.6799999475479126,1.5299999713897705,1.5399999618530271,4070700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.5499999523162842,1.7200000286102295,1.5329999923706057,1.6649999618530271,2717200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.6799999475479126,1.6799999475479126,1.5299999713897705,1.5399999618530271,3280600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.559999942779541,1.63100004196167,1.5299999713897705,1.600000023841858,2988300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.6100000143051147,1.6399999856948853,1.5700000524520874,1.6299999952316284,1925600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.6299999952316284,1.7999999523162842,1.6299999952316284,1.7699999809265137,3736100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.7000000476837158,1.7000000476837158,1.590000033378601,1.6100000143051147,3514000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.659999966621399,1.7599999904632568,1.6549999713897705,1.725000023841858,2572000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.75,1.8550000190734863,1.7300000190734863,1.8200000524520876,3237000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.8200000524520876,1.830000042915344,1.7400000095367432,1.7799999713897705,2397300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.75,1.75,1.6349999904632568,1.6699999570846558,2120500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.6399999856948853,1.649999976158142,1.559999942779541,1.5800000429153442,1955700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.6200000047683716,1.6299999952316284,1.5,1.5499999523162842,2812000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.5800000429153442,1.600000023841858,1.5099999904632568,1.5700000524520874,2140800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.5700000524520874,1.6399999856948853,1.5399999618530271,1.6200000047683716,3481200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.649999976158142,1.7400000095367432,1.6399999856948853,1.7300000190734863,3731500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.6699999570846558,1.7100000381469729,1.559999942779541,1.6699999570846558,3702200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.690000057220459,1.7799999713897705,1.6399999856948853,1.6399999856948853,3401100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.6399999856948853,1.690000057220459,1.5800000429153442,1.6399999856948853,1859100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.6200000047683716,1.625,1.5199999809265137,1.5299999713897705,3875100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.5199999809265137,1.5499999523162842,1.4600000381469729,1.4900000095367432,2562600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.5,1.5199999809265137,1.4500000476837158,1.4800000190734863,2151200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.5,1.5199999809265137,1.4700000286102295,1.5,1595900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.5399999618530271,1.6299999952316284,1.5199999809265137,1.5199999809265137,3299600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.5299999713897705,1.5800000429153442,1.4500000476837158,1.4600000381469729,1934900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.4900000095367432,1.5099999904632568,1.440000057220459,1.4800000190734863,1392600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.4800000190734863,1.5299999713897705,1.4299999475479126,1.4600000381469729,1544200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.4600000381469729,1.4700000286102295,1.3600000143051147,1.3700000047683716,3627500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.3799999952316284,1.4199999570846558,1.3300000429153442,1.3799999952316284,1914200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.3799999952316284,1.3799999952316284,1.3350000381469729,1.350000023841858,2075600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.3300000429153442,1.4249999523162842,1.309999942779541,1.409999966621399,3046000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.3600000143051147,1.5499999523162842,1.350000023841858,1.5199999809265137,3947500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.5,1.6100000143051147,1.4800000190734863,1.5800000429153442,2839200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.559999942779541,1.6150000095367432,1.5199999809265137,1.559999942779541,2449500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.5299999713897705,1.687999963760376,1.5099999904632568,1.590000033378601,3439200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.5800000429153442,1.7699999809265137,1.5800000429153442,1.6799999475479126,4440200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.7000000476837158,1.940000057220459,1.6779999732971191,1.919999957084656,7842100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.9299999475479128,2.0999999046325684,1.9299999475479128,2.0299999713897705,6377200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.109999895095825,2.109999895095825,1.950000047683716,1.9800000190734863,3776800.0,,,,,,,,,,
