Date,Open,High,Low,Close,Volume,"('Adj Close', 'SPSC')","('Close', 'SPSC')","('High', 'SPSC')","('Low', 'SPSC')","('Open', 'SPSC')","('Volume', 'SPSC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,192.1999969482422,192.1999969482422,182.8300018310547,184.3000030517578,130400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,183.7100067138672,184.6000061035156,181.05999755859372,181.05999755859372,137200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,181.69000244140625,181.75999450683597,177.19000244140625,177.47999572753906,132700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,175.55999755859375,177.41000366210938,172.5399932861328,173.11000061035156,138100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,173.13999938964844,180.88999938964844,173.13999938964844,180.10000610351562,120500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,178.0,180.25,176.4600067138672,177.3000030517578,116700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,176.67999267578125,178.9499969482422,176.0500030517578,177.9499969482422,109300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,178.47000122070312,182.2899932861328,177.08999633789062,181.2400054931641,173800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,183.1699981689453,185.80999755859372,180.19000244140625,181.00999450683597,93400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,178.92999267578125,182.0200042724609,178.92999267578125,180.6999969482422,104500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,177.99000549316406,182.08999633789065,177.99000549316406,180.6199951171875,95700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,182.94000244140625,183.5200042724609,180.1199951171875,182.3300018310547,109000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,183.67999267578125,185.1499938964844,181.32000732421875,184.92999267578125,123500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,186.9900054931641,190.27999877929688,186.3999938964844,188.4600067138672,154700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,190.25999450683597,191.4199981689453,187.3500061035156,189.5500030517578,99500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,191.7899932861328,192.4499969482422,186.75999450683597,187.3699951171875,78000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,189.97000122070312,189.97000122070312,184.3800048828125,185.5800018310547,95600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,186.8999938964844,187.47999572753903,185.4499969482422,186.6000061035156,111600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,186.6699981689453,191.7400054931641,186.6699981689453,191.1300048828125,101200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,190.25999450683597,192.25,188.1699981689453,190.2100067138672,135900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,190.0200042724609,190.0200042724609,183.27999877929688,183.8000030517578,186500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,184.88999938964844,185.8300018310547,175.8800048828125,181.7400054931641,240400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,180.38999938964844,182.52999877929688,179.1199951171875,179.85000610351562,211800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,178.49000549316406,181.63999938964844,175.89999389648438,178.61000061035156,189600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,179.5800018310547,181.4600067138672,178.86000061035156,180.3000030517578,104000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,181.55999755859372,185.0800018310547,179.77000427246094,182.5800018310547,101800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,182.2400054931641,186.7100067138672,181.30999755859372,183.7700042724609,143700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,198.7700042724609,218.7400054931641,192.0500030517578,210.9900054931641,674600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,213.42999267578125,215.32000732421875,200.5800018310547,201.13999938964844,282200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,194.3000030517578,197.9600067138672,190.8000030517578,193.1100006103516,270300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,196.17999267578125,198.05999755859372,190.3500061035156,196.13999938964844,186600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,196.69000244140625,199.58999633789065,193.44000244140625,196.6699981689453,140800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,196.32000732421875,197.33999633789065,192.08999633789065,192.91000366210935,137500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,190.41000366210935,192.3999938964844,185.6300048828125,186.67999267578125,168300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,183.47000122070312,184.27999877929688,179.75,182.3000030517578,166900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,182.6000061035156,187.5,180.8500061035156,182.9499969482422,258800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,184.2400054931641,187.19000244140625,182.4900054931641,184.1000061035156,164500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,183.25999450683597,186.22999572753903,183.25999450683597,184.13999938964844,127200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,185.9499969482422,187.72999572753903,183.8500061035156,187.0399932861328,190100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,185.0800018310547,187.8699951171875,183.8500061035156,184.25,138700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,187.00999450683597,188.6499938964844,182.50999450683597,185.16000366210935,350200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,186.8800048828125,189.44000244140625,185.41000366210935,189.0399932861328,165600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,188.4600067138672,191.7400054931641,188.0,189.50999450683597,193900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,187.6300048828125,189.1999969482422,177.41000366210938,177.50999450683594,176700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,180.13999938964844,183.38999938964844,175.39999389648438,182.92999267578125,231200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,185.1000061035156,187.92999267578125,183.88999938964844,185.16000366210935,145500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,186.52999877929688,188.72999572753903,183.7100067138672,184.58999633789065,125300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,182.9499969482422,185.0,181.0399932861328,184.08999633789065,132200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,184.0200042724609,185.97999572753903,181.66000366210935,182.3300018310547,124900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,182.9900054931641,185.3600006103516,181.2700042724609,183.47999572753903,174200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,182.58999633789065,183.6499938964844,179.4600067138672,180.6199951171875,169100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,178.97999572753906,180.2700042724609,175.75999450683594,180.02000427246094,462900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,181.0399932861328,182.17999267578125,178.47000122070312,178.75999450683594,168100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,177.44000244140625,183.19000244140625,177.3300018310547,180.91000366210935,126600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,181.07000732421875,186.25,180.6999969482422,184.0200042724609,153800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,185.7100067138672,187.30999755859372,183.2700042724609,183.4900054931641,161900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,182.00999450683597,183.9900054931641,179.99000549316406,182.07000732421875,118300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,181.7100067138672,182.8800048828125,180.0500030517578,181.67999267578125,105900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,183.44000244140625,184.0200042724609,180.19000244140625,180.6999969482422,136200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,182.66000366210935,184.0200042724609,180.13999938964844,183.88999938964844,171000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,184.47999572753903,186.5800018310547,182.72999572753903,184.8999938964844,297900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,184.6999969482422,187.22000122070312,184.1100006103516,184.2400054931641,149100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,181.2400054931641,182.8999938964844,174.63999938964844,176.05999755859375,181500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,173.9199981689453,177.4499969482422,173.7100067138672,174.88999938964844,169300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,177.1300048828125,179.1199951171875,174.44000244140625,174.75999450683594,131400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,174.2100067138672,179.82000732421875,174.2100067138672,179.3300018310547,164700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,179.99000549316406,180.44000244140625,176.2100067138672,177.11000061035156,149200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,177.2100067138672,181.3000030517578,177.2100067138672,179.57000732421875,136900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,174.8800048828125,175.4199981689453,169.61000061035156,170.5399932861328,204000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,171.10000610351562,171.10000610351562,169.41000366210938,169.89999389648438,226600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,168.7100067138672,170.07000732421875,166.77000427246094,169.64999389648438,205200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,169.9499969482422,170.0800018310547,164.6300048828125,165.92999267578125,168400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,165.44000244140625,166.13999938964844,162.94000244140625,163.35000610351562,170300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,164.27000427246094,164.57000732421875,161.44000244140625,161.6999969482422,196000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,161.99000549316406,165.25999450683594,160.5800018310547,163.1300048828125,243500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,162.58999633789062,166.3699951171875,162.5399932861328,165.49000549316406,251300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,166.14999389648438,171.36000061035156,165.69000244140625,168.63999938964844,223800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,168.7899932861328,173.58999633789062,168.7899932861328,170.60000610351562,207800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,169.57000732421875,173.75999450683594,169.57000732421875,171.1199951171875,193900.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,168.02999877929688,171.60000610351562,167.02000427246094,169.42999267578125,225300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,180.0,183.3300018310547,174.63999938964844,178.9600067138672,369700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,179.22000122070312,182.88999938964844,178.1999969482422,182.47000122070312,238100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,180.3600006103516,182.5,173.57000732421875,173.8699951171875,381100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,175.6999969482422,183.05999755859372,174.27999877929688,178.97000122070312,233700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,180.07000732421875,182.1999969482422,177.1199951171875,182.07000732421875,223400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,185.0,185.0,179.47999572753906,182.41000366210935,186900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,183.8000030517578,189.2100067138672,183.8000030517578,188.97000122070312,184300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,189.0,193.6100006103516,187.13999938964844,192.67999267578125,199500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,190.47999572753903,192.6999969482422,187.1000061035156,188.1300048828125,169700.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,188.8699951171875,194.6199951171875,188.8699951171875,193.5200042724609,167600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,194.6699981689453,195.0,191.8699951171875,192.4499969482422,164400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,194.3500061035156,195.13999938964844,191.5399932861328,192.6000061035156,111000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,195.72999572753903,197.3000030517578,193.4199981689453,195.63999938964844,114400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,198.0,199.3500061035156,196.47000122070312,198.6699981689453,148600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,198.1699981689453,198.6699981689453,194.6999969482422,196.0500030517578,144100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,196.82000732421875,198.30999755859372,195.50999450683597,196.08999633789065,134400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,195.08999633789065,200.44000244140625,195.08999633789065,199.4199981689453,152600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,198.02999877929688,198.42999267578125,194.16000366210935,194.63999938964844,138100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,194.3800048828125,196.30999755859372,189.27999877929688,192.75999450683597,137500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,193.9199981689453,195.5800018310547,191.8600006103516,193.3600006103516,127900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,193.8600006103516,194.57000732421875,191.1100006103516,193.8600006103516,173800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,194.6199951171875,195.8500061035156,190.7100067138672,191.94000244140625,163600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,189.58999633789065,194.3500061035156,189.5800018310547,191.67999267578125,147900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,191.66000366210935,191.7400054931641,187.4900054931641,188.4499969482422,129100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,189.1100006103516,189.6999969482422,184.9199981689453,188.08999633789065,169600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,189.8999938964844,189.8999938964844,185.72999572753903,185.9199981689453,161200.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,185.00999450683597,186.8800048828125,184.8300018310547,186.13999938964844,125200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,187.3500061035156,192.27999877929688,187.3500061035156,190.25999450683597,105200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,189.6199951171875,192.69000244140625,187.7100067138672,187.9600067138672,148100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,186.0200042724609,187.75,182.8800048828125,183.6300048828125,214200.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,181.8300018310547,185.5,181.77999877929688,183.4600067138672,163400.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,181.67999267578125,184.9499969482422,181.1000061035156,183.6999969482422,176900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,188.3500061035156,190.47999572753903,186.9199981689453,187.8699951171875,139700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,187.8300018310547,187.8300018310547,183.5500030517578,183.7700042724609,122700.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,181.7100067138672,186.08999633789065,181.17999267578125,184.1300048828125,152500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,182.72000122070312,186.77999877929688,181.8500061035156,185.8000030517578,139200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,185.1100006103516,185.1100006103516,181.8600006103516,182.0800018310547,172500.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,180.77999877929688,182.7400054931641,180.10000610351562,181.88999938964844,163600.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,182.38999938964844,186.5,180.22999572753903,186.1300048828125,455400.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,185.5800018310547,187.3500061035156,183.9199981689453,185.6199951171875,128400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,185.66000366210935,186.55999755859372,184.3500061035156,184.9900054931641,157800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,184.25999450683597,186.5399932861328,184.25999450683597,184.63999938964844,169800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,185.97999572753903,188.9600067138672,185.72000122070312,187.8500061035156,173600.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,189.7100067138672,191.33999633789065,185.8999938964844,188.16000366210935,494000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,188.19000244140625,190.08999633789065,184.6300048828125,189.1000061035156,205100.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,190.3500061035156,195.0,189.25999450683597,192.67999267578125,185700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,192.0200042724609,192.72999572753903,189.92999267578125,190.3699951171875,94100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,189.7899932861328,191.2899932861328,187.58999633789065,190.44000244140625,95400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,192.17999267578125,192.8300018310547,189.82000732421875,189.8500061035156,145100.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,189.3000030517578,190.1499938964844,185.17999267578125,185.94000244140625,124800.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,186.80999755859372,189.3300018310547,184.8300018310547,188.75,156200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,192.66000366210935,195.58999633789065,188.91000366210935,193.19000244140625,173700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,195.4499969482422,200.5800018310547,194.9600067138672,200.5500030517578,196000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,201.08999633789065,205.22000122070312,200.6300048828125,202.72000122070312,234700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,205.2700042724609,210.0500030517578,203.67999267578125,209.4199981689453,245800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,207.2400054931641,210.9499969482422,205.1300048828125,206.97000122070312,363000.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,206.8300018310547,208.27999877929688,203.1999969482422,205.4499969482422,235500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,205.6499938964844,207.17999267578125,201.91000366210935,202.2400054931641,346500.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,204.16000366210935,207.02999877929688,201.50999450683597,206.67999267578125,147800.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,206.19000244140625,211.8699951171875,206.19000244140625,208.6499938964844,209200.0,,,,,,,,,,
