Date,Open,High,Low,Close,Volume,"('Adj Close', 'FEIM')","('Close', 'FEIM')","('High', 'FEIM')","('Low', 'FEIM')","('Open', 'FEIM')","('Volume', 'FEIM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,10.84000015258789,10.84000015258789,10.479999542236328,10.649999618530272,35300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.710000038146973,10.710000038146973,10.289999961853027,10.420000076293944,9600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.279999732971191,10.5600004196167,9.949999809265137,10.3100004196167,26100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.43000030517578,10.5,10.260000228881836,10.279999732971191,9600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.270000457763672,10.880000114440918,10.149999618530272,10.600000381469728,20000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.210000038146973,10.59000015258789,10.210000038146973,10.5,7600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.210000038146973,10.739999771118164,10.210000038146973,10.729999542236328,17400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.710000038146973,10.739999771118164,10.4399995803833,10.579999923706056,6300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.510000228881836,10.59000015258789,10.479999542236328,10.579999923706056,5800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.670000076293944,10.670000076293944,10.479999542236328,10.479999542236328,6700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.479999542236328,10.550000190734863,10.329999923706056,10.350000381469728,2200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.5,10.5,10.350000381469728,10.359999656677246,4200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.390000343322754,10.479999542236328,10.3100004196167,10.31999969482422,4300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.260000228881836,10.579999923706056,10.260000228881836,10.40999984741211,9000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.300000190734863,10.600000381469728,10.25,10.25,15400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.390000343322754,10.529999732971191,10.119999885559082,10.170000076293944,24200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.15999984741211,10.619999885559082,10.15999984741211,10.5,17200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.489999771118164,10.5,10.270000457763672,10.270000457763672,7100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.31999969482422,10.359999656677246,10.239999771118164,10.289999961853027,4200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.350000381469728,10.350000381469728,10.020000457763672,10.239999771118164,53700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.289999961853027,10.489999771118164,10.130000114440918,10.220000267028809,23200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.350000381469728,11.039999961853027,10.199999809265137,10.899999618530272,85500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,11.1899995803833,11.1899995803833,10.699999809265137,11.029999732971191,30800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.850000381469728,11.199999809265137,10.699999809265137,10.739999771118164,32500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.789999961853027,10.960000038146973,10.670000076293944,10.75,3100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.81999969482422,10.859999656677246,10.609999656677246,10.619999885559082,9700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.43000030517578,10.75,10.43000030517578,10.609999656677246,20600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.510000228881836,10.899999618530272,10.510000228881836,10.770000457763672,13400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,10.979999542236328,11.25,10.65999984741211,10.739999771118164,36700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,10.460000038146973,10.970000267028809,10.449999809265137,10.649999618530272,27600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.779999732971191,11.010000228881836,10.65999984741211,10.789999961853027,19100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.68000030517578,11.140000343322754,10.68000030517578,10.93000030517578,51100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,11.020000457763672,11.239999771118164,10.75,10.75,32300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,10.699999809265137,10.899999618530272,10.520000457763672,10.800000190734863,42800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,10.84000015258789,10.979999542236328,10.760000228881836,10.949999809265137,26100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,10.90999984741211,10.979999542236328,10.850000381469728,10.979999542236328,23000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,10.859999656677246,10.890000343322754,10.5600004196167,10.890000343322754,8000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.90999984741211,10.90999984741211,10.75,10.760000228881836,20900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.979999542236328,10.979999542236328,10.670000076293944,10.739999771118164,34300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,10.8100004196167,10.8100004196167,10.600000381469728,10.710000038146973,5800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,10.84000015258789,10.899999618530272,10.670000076293944,10.729999542236328,19600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,10.649999618530272,10.960000038146973,10.31999969482422,10.65999984741211,50800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,10.699999809265137,10.859999656677246,10.649999618530272,10.84000015258789,9300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.630000114440918,10.710000038146973,10.630000114440918,10.630000114440918,1400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,10.619999885559082,10.84000015258789,10.619999885559082,10.630000114440918,9300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.550000190734863,10.8100004196167,10.479999542236328,10.68000030517578,13700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,10.609999656677246,10.649999618530272,10.5,10.550000190734863,35200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,10.649999618530272,10.699999809265137,10.43000030517578,10.43000030517578,9200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,10.520000457763672,10.850000381469728,10.520000457763672,10.630000114440918,26600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,10.84000015258789,10.84000015258789,10.520000457763672,10.550000190734863,3800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,10.550000190734863,10.93000030517578,10.550000190734863,10.90999984741211,47000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,9.970000267028809,9.970000267028809,9.149999618530272,9.800000190734863,225300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,9.850000381469728,9.90999984741211,9.550000190734863,9.600000381469728,44100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,9.600000381469728,10.220000267028809,9.600000381469728,9.890000343322754,151000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,9.720000267028809,10.5,9.720000267028809,10.380000114440918,76400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,10.399999618530272,11.350000381469728,10.380000114440918,10.729999542236328,73200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,10.670000076293944,10.670000076293944,10.449999809265137,10.489999771118164,12800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,10.380000114440918,10.609999656677246,10.289999961853027,10.579999923706056,8400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,10.5,10.829999923706056,10.380000114440918,10.380000114440918,8200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,10.359999656677246,10.649999618530272,10.31999969482422,10.56999969482422,17100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,10.630000114440918,10.890000343322754,10.5,10.890000343322754,21800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,10.350000381469728,10.770000457763672,10.350000381469728,10.770000457763672,11500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,10.460000038146973,10.68000030517578,10.4399995803833,10.68000030517578,8500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,10.649999618530272,10.850000381469728,10.34000015258789,10.449999809265137,12800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,10.56999969482422,10.56999969482422,10.300000190734863,10.300000190734863,5500.0,,,,,,,,,,
