Date,Open,High,Low,Close,Volume,"('Adj Close', 'NURO')","('Close', 'NURO')","('High', 'NURO')","('Low', 'NURO')","('Open', 'NURO')","('Volume', 'NURO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.5899999141693115,3.5899999141693115,3.430000066757202,3.440000057220459,36900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.400000095367432,3.400000095367432,3.299999952316284,3.369999885559082,10100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.3499999046325684,3.400000095367432,3.319999933242798,3.400000095367432,8400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.299999952316284,3.359999895095825,3.259999990463257,3.359999895095825,5600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.359999895095825,3.4600000381469727,3.2699999809265137,3.400000095367432,52900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.400000095367432,3.400000095367432,3.2699999809265137,3.319999933242798,15400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.359999895095825,3.380000114440918,3.180000066757202,3.190000057220459,31300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.1700000762939453,3.3399999141693115,3.1600000858306885,3.1700000762939453,18800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.299999952316284,3.3299999237060547,3.1600000858306885,3.2100000381469727,13600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.2699999809265137,3.2699999809265137,3.0899999141693115,3.180000066757202,4700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.119999885559082,3.200000047683716,3.0299999713897705,3.049999952316284,25900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.3299999237060547,3.3299999237060547,3.0799999237060547,3.1600000858306885,12600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.049999952316284,3.059999942779541,2.8499999046325684,3.0,16200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.990000009536743,3.049999952316284,2.9200000762939453,2.950000047683716,21700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.0799999237060547,3.130000114440918,2.950000047683716,3.0,11100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.039999961853028,3.0999999046325684,3.0299999713897705,3.049999952316284,17800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.2100000381469727,3.2100000381469727,2.970000028610229,3.049999952316284,5700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.180000066757202,3.180000066757202,3.069999933242798,3.069999933242798,3200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.0999999046325684,3.2100000381469727,3.0999999046325684,3.1600000858306885,53000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.0799999237060547,3.2100000381469727,3.049999952316284,3.0999999046325684,47000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.150000095367432,3.150000095367432,3.009999990463257,3.039999961853028,37100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.0899999141693115,3.200000047683716,3.0,3.190000057220459,93800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.240000009536743,3.2699999809265137,2.990000009536743,3.0299999713897705,104000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.049999952316284,3.049999952316284,2.9800000190734863,3.009999990463257,41500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.0199999809265137,3.0299999713897705,3.0,3.0199999809265137,20000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.9600000381469727,3.1600000858306885,2.9600000381469727,3.130000114440918,7500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.140000104904175,3.2100000381469727,3.119999885559082,3.130000114440918,7100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.950000047683716,3.289999961853028,2.950000047683716,3.2300000190734863,24700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.2300000190734863,3.390000104904175,3.200000047683716,3.390000104904175,90500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.4800000190734863,3.4800000190734863,3.0899999141693115,3.0999999046325684,226300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.0999999046325684,3.1600000858306885,2.990000009536743,3.0299999713897705,34800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.0299999713897705,3.3299999237060547,3.0199999809265137,3.319999933242798,42800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.3299999237060547,3.470000028610229,3.3299999237060547,3.4100000858306885,52200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.390000104904175,3.549999952316284,3.380000114440918,3.5,65200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.5,3.5799999237060547,3.109999895095825,3.1700000762939453,147900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.2300000190734863,3.2300000190734863,2.700000047683716,2.940000057220459,212900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.859999895095825,3.2300000190734863,2.859999895095825,3.109999895095825,90200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.109999895095825,3.440000057220459,3.049999952316284,3.440000057220459,120200.0,,,,,,,,,,
