Date,Open,High,Low,Close,Volume,"('Adj Close', 'CMS')","('Close', 'CMS')","('High', 'CMS')","('Low', 'CMS')","('Open', 'CMS')","('Volume', 'CMS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,57.84000015258789,59.290000915527344,57.77999877929688,59.209999084472656,2188100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,59.310001373291016,59.4900016784668,58.88999938964844,59.290000915527344,1908000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,59.34999847412109,59.900001525878906,59.040000915527344,59.380001068115234,1829600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,59.27000045776367,59.79999923706055,59.02000045776367,59.34000015258789,1675100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,59.08000183105469,59.59999847412109,58.90999984741211,59.56999969482422,1934800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,59.310001373291016,59.52999877929688,58.95000076293945,59.369998931884766,1213300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,59.220001220703125,59.83000183105469,59.20000076293945,59.5,1412900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,59.25,59.290000915527344,57.400001525878906,57.68000030517578,2718400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,58.130001068115234,58.380001068115234,57.880001068115234,58.09999847412109,2787400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,58.22999954223633,58.630001068115234,57.810001373291016,58.06999969482422,2759500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,57.77000045776367,58.5,56.86000061035156,57.18000030517578,2353100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,56.83000183105469,56.84000015258789,56.13999938964844,56.34000015258789,3001100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,56.540000915527344,56.58000183105469,55.959999084472656,56.43999862670898,1950900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,56.459999084472656,57.02000045776367,56.25,56.59000015258789,3195800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,56.58000183105469,56.93999862670898,56.369998931884766,56.810001373291016,2350900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,57.220001220703125,57.25,55.52999877929688,55.61000061035156,2136100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,56.20000076293945,56.52000045776367,55.709999084472656,56.459999084472656,2436200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,56.65999984741211,56.77999877929688,56.220001220703125,56.38999938964844,1865800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,56.36000061035156,57.2400016784668,56.02999877929688,57.130001068115234,1546600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,57.040000915527344,57.61000061035156,56.59000015258789,57.27999877929688,1916100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,57.88999938964844,58.09000015258789,56.95000076293945,57.15999984741211,2891700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,57.25,58.95000076293945,56.720001220703125,58.84000015258789,4020900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,58.720001220703125,58.790000915527344,57.34000015258789,57.77000045776367,3221100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,57.040000915527344,57.150001525878906,56.47999954223633,56.58000183105469,2323000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,56.34000015258789,56.77999877929688,56.27000045776367,56.470001220703125,2505600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,56.75,56.77000045776367,56.22999954223633,56.40999984741211,1907700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,56.15999984741211,56.34000015258789,55.709999084472656,56.27000045776367,2128100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,55.72999954223633,56.11000061035156,55.59999847412109,56.08000183105469,1604900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,56.16999816894531,56.970001220703125,56.0099983215332,56.95000076293945,1706300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,56.7599983215332,56.91999816894531,55.09999847412109,56.13999938964844,2487300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,56.130001068115234,56.58000183105469,55.81999969482422,56.41999816894531,1833900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.68999862670898,57.52000045776367,56.68999862670898,57.220001220703125,1900400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,57.0,57.5,56.72999954223633,57.27000045776367,2081500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,57.36000061035156,58.0099983215332,56.91999816894531,57.02999877929688,3457500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,57.310001373291016,57.81999969482422,56.93999862670898,57.72999954223633,2883900.0,,,,,,,,,,
