Date,Open,High,Low,Close,Volume,"('Adj Close', 'EBAY')","('Close', 'EBAY')","('High', 'EBAY')","('Low', 'EBAY')","('Open', 'EBAY')","('Volume', 'EBAY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,43.2599983215332,44.20000076293945,43.20000076293945,43.869998931884766,5369300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,43.630001068115234,44.09000015258789,42.959999084472656,43.54999923706055,6358100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,43.52999877929688,43.59000015258789,42.40999984741211,42.52999877929688,4778500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,42.52999877929688,43.08000183105469,42.38999938964844,42.790000915527344,3140300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.97999954223633,42.97999954223633,42.40999984741211,42.84000015258789,4109400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,42.290000915527344,42.68000030517578,41.959999084472656,42.13999938964844,4937400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,42.11000061035156,42.709999084472656,41.93999862670898,42.560001373291016,3755100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,42.5099983215332,42.540000915527344,41.4900016784668,41.869998931884766,4618500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.959999084472656,42.06999969482422,41.060001373291016,41.209999084472656,5689000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,40.81999969482422,40.95000076293945,40.15999984741211,40.70000076293945,6455400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,40.56999969482422,40.880001068115234,40.27999877929688,40.66999816894531,6416400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.630001068115234,40.880001068115234,40.34000015258789,40.790000915527344,5751400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,41.02999877929688,41.36000061035156,40.5,41.130001068115234,4359500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,41.310001373291016,41.68999862670898,40.880001068115234,41.060001373291016,5559400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,41.45000076293945,41.880001068115234,41.18000030517578,41.40999984741211,5059600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.619998931884766,42.88999938964844,41.310001373291016,41.61000061035156,8647100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,41.900001525878906,42.18999862670898,41.2599983215332,42.15999984741211,6080200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.130001068115234,42.709999084472656,42.130001068115234,42.68999862670898,5936600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.68999862670898,42.790000915527344,42.02999877929688,42.619998931884766,4687400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,42.380001068115234,42.40999984741211,41.91999816894531,41.95000076293945,5073300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,41.970001220703125,42.02000045776367,40.970001220703125,41.06999969482422,5923700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.400001525878906,41.810001373291016,40.77000045776367,41.70000076293945,5670700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,41.560001373291016,41.97999954223633,41.0099983215332,41.93999862670898,6097500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,41.56999969482422,41.56999969482422,40.93999862670898,41.33000183105469,5907200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,41.34999847412109,42.7400016784668,41.310001373291016,42.65999984741211,5946900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,42.72999954223633,42.88999938964844,42.27000045776367,42.34000015258789,4005500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,42.25,42.290000915527344,41.63999938964844,42.02000045776367,3314300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,42.060001373291016,42.68999862670898,41.790000915527344,42.43000030517578,5099000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,42.47999954223633,43.54999923706055,42.2400016784668,43.4900016784668,5551000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.4900016784668,42.5,40.7400016784668,41.130001068115234,7188500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,41.27999877929688,42.2400016784668,40.83000183105469,42.18000030517578,5058300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.4900016784668,42.88999938964844,42.43000030517578,42.619998931884766,4873300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,42.209999084472656,43.52999877929688,42.13999938964844,43.45000076293945,7091000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,43.0,43.75,42.970001220703125,43.59000015258789,6398000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,43.34000015258789,44.400001525878906,43.09000015258789,43.79999923706055,6965100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,43.369998931884766,44.650001525878906,43.2400016784668,44.27999877929688,7552400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,43.970001220703125,44.43000030517578,43.119998931884766,44.0099983215332,7144900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,44.04999923706055,44.15999984741211,43.66999816894531,43.880001068115234,6007300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,44.27999877929688,44.790000915527344,44.04999923706055,44.38999938964844,12708100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,47.650001525878906,48.34999847412109,46.52999877929688,47.88999938964844,23207900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,47.95000076293945,47.97999954223633,46.97999954223633,47.27999877929688,16165200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,47.20000076293945,48.29999923706055,47.060001373291016,48.04999923706055,8666400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,48.18000030517578,49.310001373291016,48.040000915527344,48.90999984741211,8449900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,48.90999984741211,50.45000076293945,48.869998931884766,50.09000015258789,12659500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,50.31999969482422,51.13999938964844,50.31999969482422,50.540000915527344,9615500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,50.81999969482422,51.04999923706055,50.34000015258789,50.77999877929688,8912200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,50.68000030517578,50.900001525878906,50.18000030517578,50.369998931884766,8504700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,50.38999938964844,51.95000076293945,50.380001068115234,51.54999923706055,10113600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,51.72999954223633,51.93000030517578,50.68000030517578,50.90999984741211,7857000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,51.119998931884766,52.5,51.09000015258789,52.40999984741211,10333300.0,,,,,,,,,,
