Date,Open,High,Low,Close,Volume,"('Adj Close', 'SNGX')","('Close', 'SNGX')","('High', 'SNGX')","('Low', 'SNGX')","('Open', 'SNGX')","('Volume', 'SNGX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,16.31999969482422,19.200000762939453,13.119999885559082,13.600000381469728,3397731.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.640000343322754,15.199999809265137,12.31999969482422,14.720000267028809,169213.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,15.199999809265137,15.359999656677246,13.4399995803833,14.5600004196167,148419.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,13.760000228881836,14.399999618530272,12.800000190734863,12.960000038146973,44069.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,14.399999618530272,15.68000030517578,12.960000038146973,15.039999961853027,437556.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,13.920000076293944,14.720000267028809,13.760000228881836,13.920000076293944,36200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,13.760000228881836,13.920000076293944,13.119999885559082,13.600000381469728,21213.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,13.600000381469728,13.920000076293944,12.800000190734863,13.920000076293944,32619.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.279999732971191,13.920000076293944,13.119999885559082,13.4399995803833,12513.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,12.479999542236328,12.640000343322754,11.199999809265137,11.359999656677246,34906.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,11.359999656677246,11.520000457763672,9.920000076293944,10.079999923706056,25581.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.5600004196167,10.5600004196167,9.760000228881836,9.920000076293944,9575.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,9.920000076293944,9.920000076293944,8.960000038146973,9.119999885559082,22994.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,9.279999732971191,9.760000228881836,9.119999885559082,9.600000381469728,8256.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,9.920000076293944,9.920000076293944,9.279999732971191,9.920000076293944,11300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,9.600000381469728,10.079999923706056,9.119999885559082,9.4399995803833,7744.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,9.760000228881836,9.760000228881836,9.119999885559082,9.600000381469728,5238.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,9.279999732971191,10.079999923706056,9.279999732971191,9.760000228881836,6150.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,9.760000228881836,10.5600004196167,9.600000381469728,10.239999771118164,7406.0,,,,,,,,,,
