Date,Open,High,Low,Close,Volume,"('Adj Close', 'VOR')","('Close', 'VOR')","('High', 'VOR')","('Low', 'VOR')","('Open', 'VOR')","('Volume', 'VOR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.25,2.369999885559082,2.2100000381469727,2.2300000190734863,115500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.400000095367432,2.4100000858306885,2.0299999713897705,2.0999999046325684,108600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.140000104904175,2.140000104904175,1.909999966621399,2.009999990463257,128500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.009999990463257,2.309999942779541,2.009999990463257,2.2100000381469727,184100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.2300000190734863,2.2690000534057617,2.0299999713897705,2.190000057220459,130900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.150000095367432,2.390000104904175,2.0799999237060547,2.299999952316284,118000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.3499999046325684,2.970000028610229,2.1600000858306885,2.789999961853028,528100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.0,3.0,2.651000022888184,2.8499999046325684,195900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.940000057220459,3.140000104904175,2.450000047683716,2.4600000381469727,302300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.559999942779541,2.595000028610229,2.25,2.319999933242798,181700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.309999942779541,2.3550000190734863,2.150000095367432,2.299999952316284,128500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.309999942779541,2.5199999809265137,2.220000028610229,2.470000028610229,194500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.559999942779541,2.559999942779541,2.220000028610229,2.265000104904175,185400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.299999952316284,2.4600000381469727,2.220000028610229,2.400000095367432,147900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.400000095367432,2.490000009536743,2.299999952316284,2.3399999141693115,134500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.3499999046325684,2.4200000762939453,2.299999952316284,2.3399999141693115,77600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.3399999141693115,2.430000066757202,2.299999952316284,2.380000114440918,112400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.400000095367432,2.440000057220459,2.319999933242798,2.3399999141693115,64900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.319999933242798,2.4200000762939453,2.299999952316284,2.4100000858306885,97700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.4200000762939453,2.490000009536743,2.309999942779541,2.430000066757202,82300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.450000047683716,2.5,2.299999952316284,2.299999952316284,115600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.319999933242798,2.369999885559082,2.299999952316284,2.3499999046325684,56500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.309999942779541,2.407000064849853,2.220000028610229,2.220000028610229,92600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.220000028610229,2.309999942779541,2.180000066757202,2.240000009536743,246600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.259999990463257,2.319999933242798,2.200000047683716,2.319999933242798,115900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.3499999046325684,2.400000095367432,2.259999990463257,2.289999961853028,171200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.309999942779541,2.369999885559082,2.259999990463257,2.299999952316284,230900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.3299999237060547,2.3299999237060547,2.180000066757202,2.220000028610229,329300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.259999990463257,2.3399999141693115,2.150000095367432,2.2300000190734863,323100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.180000066757202,2.240000009536743,2.065000057220459,2.069999933242798,216900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.0899999141693115,2.140000104904175,2.0,2.069999933242798,175200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.059999942779541,2.240000009536743,2.009999990463257,2.119999885559082,958500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.1600000858306885,2.200000047683716,2.049999952316284,2.059999942779541,692400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.180000066757202,2.2300000190734863,2.009999990463257,2.069999933242798,1035200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.109999895095825,2.109999895095825,1.871000051498413,2.0,622100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.049999952316284,2.049999952316284,1.919999957084656,1.9800000190734863,245600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.9600000381469729,1.9600000381469729,1.8799999952316284,1.9299999475479128,242400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.950000047683716,2.009999990463257,1.919999957084656,1.9850000143051147,362500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.9900000095367432,2.069999933242798,1.919999957084656,1.9900000095367432,557900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.009999990463257,2.180000066757202,2.0,2.1600000858306885,552400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.1700000762939453,2.430000066757202,2.0999999046325684,2.299999952316284,419300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.359999895095825,2.400000095367432,2.240000009536743,2.2699999809265137,282200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.3299999237060547,2.380000114440918,2.25,2.299999952316284,223300.0,,,,,,,,,,
