Date,Open,High,Low,Close,Volume,"('Adj Close', 'AFRM')","('Close', 'AFRM')","('High', 'AFRM')","('Low', 'AFRM')","('Open', 'AFRM')","('Volume', 'AFRM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,47.78499984741211,47.90499877929688,45.720001220703125,46.59999847412109,16486200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.18999862670898,45.43000030517578,43.34999847412109,43.4900016784668,16484900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,43.4900016784668,44.66999816894531,42.41299819946289,42.5,13357400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,41.58000183105469,43.90999984741211,41.435001373291016,43.0099983215332,12933100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,43.58000183105469,45.97999954223633,42.95000076293945,45.34000015258789,14566500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,44.61000061035156,45.45500183105469,43.66999816894531,44.06999969482422,10287800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,43.790000915527344,44.95000076293945,42.65999984741211,43.560001373291016,12016800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,42.93999862670898,43.52000045776367,41.15999984741211,42.810001373291016,15402800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,43.0099983215332,44.14599990844727,41.650001525878906,41.790000915527344,10920000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.09999847412109,42.47999954223633,40.310001373291016,40.97999954223633,10842500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,40.0,41.060001373291016,39.34700012207031,41.0099983215332,7274400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,41.66999816894531,42.20000076293945,39.59000015258789,40.13999938964844,11489900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.27999877929688,42.2400016784668,39.44499969482422,42.17499923706055,12576100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,44.525001525878906,47.75,43.209999084472656,44.34999847412109,23811300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,45.33000183105469,45.67499923706055,41.84999847412109,41.880001068115234,12769500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.93000030517578,43.77999877929688,40.27999877929688,40.4900016784668,10322100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,41.68000030517578,41.97999954223633,40.375,40.709999084472656,7911700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,40.93000030517578,43.18000030517578,40.83000183105469,41.34000015258789,10726600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,41.54499816894531,44.43999862670898,41.29999923706055,43.77000045776367,15759900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,43.02000045776367,43.81999969482422,42.22999954223633,42.72999954223633,8073200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.18999862670898,44.34000015258789,40.29999923706055,40.5099983215332,14748200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.0,41.119998931884766,37.560001373291016,39.66999816894531,15721700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,38.25,41.04499816894531,38.0,41.0099983215332,11058500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,39.92499923706055,41.709999084472656,39.619998931884766,41.54999923706055,11207900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,41.619998931884766,43.45000076293945,41.09000015258789,43.43000030517578,11714900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,43.900001525878906,45.07500076293945,42.810001373291016,44.61000061035156,11097800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,45.75,49.7400016784668,45.02000045776367,49.220001220703125,33369500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,46.22999954223633,49.9900016784668,42.0369987487793,43.86000061035156,38591500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,43.77999877929688,47.43999862670898,43.36000061035156,45.0,14685000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,41.59000015258789,42.08000183105469,39.20000076293945,39.75,17945700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,40.86000061035156,41.59999847412109,40.13999938964844,40.9900016784668,8263100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,41.43000030517578,42.20000076293945,40.95000076293945,41.560001373291016,6638700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,40.810001373291016,40.84000015258789,38.119998931884766,38.13999938964844,10435500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,37.220001220703125,38.025001525878906,36.470001220703125,37.9900016784668,9398200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,36.95000076293945,37.255001068115234,35.90999984741211,36.66999816894531,7355500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,37.79999923706055,38.77999877929688,37.29999923706055,37.33000183105469,7826600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,37.5,38.68000030517578,36.59999847412109,36.97999954223633,7101300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,36.79999923706055,37.54199981689453,36.61399841308594,37.34999847412109,5068500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,38.2599983215332,39.5099983215332,37.54999923706055,39.29999923706055,7875200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,38.58000183105469,39.369998931884766,37.47999954223633,37.5,5880100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,38.790000915527344,39.290000915527344,37.29999923706055,37.52000045776367,8258400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,37.59999847412109,38.43999862670898,36.61000061035156,38.0099983215332,6349900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,38.68000030517578,39.22999954223633,37.02000045776367,37.66999816894531,6787500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,36.720001220703125,37.459999084472656,35.72999954223633,36.02000045776367,6971100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,37.0,38.380001068115234,36.209999084472656,36.869998931884766,7366300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,37.470001220703125,37.61199951171875,36.23400115966797,36.59000015258789,5280500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,37.29999923706055,39.959999084472656,37.11000061035156,38.7599983215332,11031200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,38.79999923706055,39.18999862670898,37.130001068115234,37.209999084472656,6046200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,37.40999984741211,37.970001220703125,35.93000030517578,37.52000045776367,5585600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,37.310001373291016,40.31999969482422,37.29999923706055,38.790000915527344,9236900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,38.09999847412109,38.56999969482422,32.869998931884766,33.41999816894531,13614000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,33.220001220703125,33.95000076293945,32.970001220703125,33.709999084472656,7103300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,33.97999954223633,34.630001068115234,33.400001525878906,34.209999084472656,4871400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,33.099998474121094,34.439998626708984,32.45000076293945,33.91999816894531,5276200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,34.94499969482422,37.84000015258789,34.560001373291016,37.790000915527344,8919400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,38.34000015258789,39.380001068115234,37.40999984741211,37.5099983215332,7067700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,37.040000915527344,37.33000183105469,35.58000183105469,36.040000915527344,4874100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,36.36000061035156,37.43999862670898,36.2509994506836,36.630001068115234,3827800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,37.04999923706055,38.4900016784668,36.41999816894531,37.33000183105469,6000700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,37.84999847412109,37.970001220703125,35.5099983215332,36.720001220703125,7087700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,36.77999877929688,38.2599983215332,36.470001220703125,37.2599983215332,6442000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,37.2599983215332,37.32699966430664,34.81999969482422,34.83000183105469,5872200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,33.5,34.18000030517578,32.75,34.09000015258789,4345200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,33.540000915527344,34.619998931884766,33.21099853515625,33.65999984741211,3373200.0,,,,,,,,,,
