Date,Open,High,Low,Close,Volume,"('Adj Close', 'FDS')","('Close', 'FDS')","('High', 'FDS')","('Low', 'FDS')","('Open', 'FDS')","('Volume', 'FDS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-25 20:00:00-04:00,445.5799865722656,446.6900024414063,443.1400146484375,443.8599853515625,282900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,447.4500122070313,447.7099914550781,443.1799926757813,447.3800048828125,312500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,449.1199951171875,455.2200012207031,447.6400146484375,454.3900146484375,360300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,452.1000061035156,452.9500122070313,442.5799865722656,442.8800048828125,234300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,441.0899963378906,441.2200012207031,437.4400024414063,439.6000061035156,306700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,437.4599914550781,440.1099853515625,432.7699890136719,435.8599853515625,391400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,438.3800048828125,440.6300048828125,432.760009765625,433.2900085449219,262100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,434.1900024414063,434.8500061035156,431.260009765625,433.1700134277344,216200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,432.8800048828125,443.8599853515625,432.8800048828125,440.2699890136719,367600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,442.8999938964844,443.30999755859375,437.2999877929688,439.6799926757813,225100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,436.1099853515625,437.1099853515625,428.4299926757813,428.6700134277344,202800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,425.8900146484375,429.7000122070313,424.5700073242188,427.2699890136719,316100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,423.8999938964844,426.760009765625,422.1300048828125,426.239990234375,241200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,430.2200012207031,430.9800109863281,422.0299987792969,424.0899963378906,295500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,424.7699890136719,427.8299865722656,424.4599914550781,427.05999755859375,279200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,430.3299865722656,432.8200073242188,428.3599853515625,429.25,247700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,430.6600036621094,431.5499877929688,424.6499938964844,429.4599914550781,167000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,431.5199890136719,435.8200073242188,429.3800048828125,434.0199890136719,296800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,437.0400085449219,441.6300048828125,435.4400024414063,438.4299926757813,286400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,437.8800048828125,437.8800048828125,418.1199951171875,419.9400024414063,362800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,417.5299987792969,423.9599914550781,417.0299987792969,422.8299865722656,298300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,422.0,422.55999755859375,418.2900085449219,418.7099914550781,180100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,417.8200073242188,423.2300109863281,417.8200073242188,421.4700012207031,185100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,421.2099914550781,425.9299926757813,421.2099914550781,422.9400024414063,207000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,421.30999755859375,422.4800109863281,416.5,416.8900146484375,254000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,415.260009765625,424.9599914550781,415.260009765625,419.5700073242188,238400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,423.55999755859375,425.7799987792969,417.25,423.3599853515625,217300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,426.2999877929688,431.2799987792969,425.7900085449219,428.25,197400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,431.5,436.5400085449219,429.2099914550781,436.0799865722656,199900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,434.8299865722656,438.4100036621094,434.7799987792969,435.4599914550781,211100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,435.1000061035156,436.9800109863281,431.05999755859375,433.8999938964844,170400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,433.6099853515625,436.489990234375,431.6400146484375,435.9800109863281,226200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,438.4800109863281,440.239990234375,435.8399963378906,439.1600036621094,158900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,440.2699890136719,444.0799865722656,438.5199890136719,440.0299987792969,146100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,442.3200073242188,443.0700073242188,438.0299987792969,441.510009765625,211300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,442.9100036621094,447.9599914550781,442.7099914550781,445.3699951171875,192800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,444.6499938964844,448.4599914550781,444.6499938964844,445.5199890136719,186900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,447.6600036621094,449.5899963378906,444.010009765625,448.8800048828125,453300.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,448.8800048828125,452.7200012207031,447.8599853515625,452.4800109863281,153000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,452.3800048828125,452.4700012207031,448.3699951171875,449.9299926757813,184400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,448.4800109863281,450.9500122070313,445.6499938964844,447.7900085449219,184800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,446.9700012207031,447.5899963378906,436.2799987792969,436.3599853515625,261000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,437.5,438.4500122070313,432.9299926757813,436.0400085449219,166300.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,433.8200073242188,433.8200073242188,424.7699890136719,427.0499877929688,247200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,423.8299865722656,427.4800109863281,417.6199951171875,417.6799926757813,313600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,412.75,412.75,404.5400085449219,406.489990234375,398100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,405.7300109863281,405.7300109863281,401.4700012207031,404.260009765625,577600.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,400.0,406.0,393.3299865722656,394.8900146484375,490900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,394.2200012207031,400.9299926757813,394.2200012207031,396.1499938964844,273600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,396.1799926757813,402.1900024414063,391.8399963378906,401.1199951171875,260200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,400.2699890136719,410.1199951171875,399.0299987792969,410.1000061035156,315200.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,410.0499877929688,411.7900085449219,406.9299926757813,409.9299926757813,197400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,409.5199890136719,409.8500061035156,405.739990234375,406.239990234375,343800.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,405.55999755859375,408.2900085449219,403.1600036621094,408.260009765625,237500.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,410.25,411.2300109863281,404.7300109863281,406.2000122070313,182400.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,405.0700073242188,405.5400085449219,399.0899963378906,402.7900085449219,162900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,399.7000122070313,403.010009765625,399.4400024414063,401.739990234375,204100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,399.7900085449219,407.010009765625,399.489990234375,406.7300109863281,339600.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,406.2000122070313,410.4200134277344,404.510009765625,407.1700134277344,420400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,409.7099914550781,411.8900146484375,406.7799987792969,408.3500061035156,548200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,420.6099853515625,430.0,413.0400085449219,423.7300109863281,983600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,423.9700012207031,435.3800048828125,421.30999755859375,424.8900146484375,632300.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,424.6000061035156,427.8999938964844,418.1900024414063,419.2000122070313,394500.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,415.6400146484375,417.55999755859375,407.7300109863281,415.6600036621094,358500.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,415.260009765625,418.3399963378906,413.1900024414063,415.0,310900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,415.0499877929688,417.0199890136719,405.8800048828125,408.2699890136719,1081000.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,408.9800109863281,412.6700134277344,406.8900146484375,411.1600036621094,300700.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,411.30999755859375,416.5299987792969,411.30999755859375,416.010009765625,269800.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,415.1499938964844,419.9800109863281,414.2900085449219,416.760009765625,135700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,417.0199890136719,423.9700012207031,413.6199951171875,423.4100036621094,215700.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,425.0,425.0,415.1099853515625,417.8699951171875,237300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,418.3900146484375,419.8299865722656,410.0899963378906,411.739990234375,194200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,411.5299987792969,415.8399963378906,410.4800109863281,414.6499938964844,185300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,416.0700073242188,419.7699890136719,414.6300048828125,419.1000061035156,129200.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,421.1099853515625,426.8699951171875,420.7799987792969,423.8999938964844,171400.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,425.239990234375,429.1400146484375,424.30999755859375,428.5400085449219,144400.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,429.7799987792969,443.760009765625,428.8200073242188,442.239990234375,277100.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,440.2900085449219,446.7699890136719,438.7000122070313,440.9100036621094,335300.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,439.1300048828125,443.1600036621094,431.2900085449219,431.6300048828125,190100.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,433.3399963378906,433.3399963378906,417.1000061035156,424.3200073242188,306100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,426.2099914550781,429.3500061035156,421.3999938964844,429.25,249200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,426.8699951171875,427.3500061035156,405.8900146484375,416.1400146484375,312800.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,411.0,415.55999755859375,401.2099914550781,403.2099914550781,375600.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,407.0,417.9200134277344,406.3399963378906,411.6600036621094,212400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,412.7900085449219,419.8399963378906,412.5700073242188,415.3299865722656,213700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,414.5499877929688,416.0799865722656,411.1099853515625,411.2999877929688,283300.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,413.3299865722656,417.3699951171875,410.4400024414063,416.8200073242188,270500.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,417.0299987792969,417.3699951171875,410.2000122070313,413.0899963378906,377100.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,412.75,414.1600036621094,406.5799865722656,408.7099914550781,207200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,409.4500122070313,414.739990234375,406.7200012207031,414.55999755859375,207700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,410.6400146484375,410.6400146484375,401.7200012207031,401.8399963378906,205600.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,402.989990234375,409.6600036621094,402.989990234375,404.6600036621094,178400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,406.0899963378906,413.2200012207031,400.760009765625,401.1900024414063,253100.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,400.0,405.6400146484375,400.0,403.7799987792969,246700.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,403.4500122070313,404.2900085449219,400.1000061035156,403.0299987792969,133800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,403.7999877929688,404.5199890136719,395.8900146484375,397.0400085449219,131400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,399.1099853515625,402.6700134277344,399.1099853515625,401.05999755859375,165900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,401.05999755859375,404.7099914550781,398.4700012207031,404.3299865722656,193400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,406.0199890136719,408.8500061035156,404.1499938964844,408.7200012207031,167800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,407.6900024414063,412.9599914550781,407.6099853515625,410.8699951171875,192800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,410.4400024414063,416.4400024414063,408.6400146484375,413.0400085449219,283400.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,411.7699890136719,413.0,410.3800048828125,412.2900085449219,207400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,411.5499877929688,416.4400024414063,410.75,412.4299926757813,195800.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,412.5199890136719,412.5199890136719,406.6400146484375,407.989990234375,167500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,411.2200012207031,412.0700073242188,407.4800109863281,408.9700012207031,206800.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,411.3699951171875,415.8299865722656,409.3500061035156,410.2900085449219,169600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,408.9700012207031,412.8999938964844,408.9700012207031,411.7099914550781,237400.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,411.5299987792969,415.0799865722656,410.2699890136719,413.260009765625,253500.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,416.2200012207031,418.989990234375,415.510009765625,417.6300048828125,145600.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,417.489990234375,423.1199951171875,414.8900146484375,422.8399963378906,406100.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,416.5899963378906,429.2099914550781,416.5899963378906,426.6499938964844,485800.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,428.1199951171875,434.9200134277344,426.9599914550781,430.5700073242188,325900.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,431.5400085449219,431.6799926757813,424.239990234375,427.010009765625,241000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,427.760009765625,430.5299987792969,421.5700073242188,424.0299987792969,226200.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,426.3699951171875,429.6199951171875,422.9700012207031,428.8999938964844,426600.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,428.3299865722656,441.6600036621094,427.9500122070313,440.7300109863281,469100.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,439.0799865722656,439.0799865722656,425.7900085449219,437.5400085449219,508800.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,438.3599853515625,440.3399963378906,432.3399963378906,439.8800048828125,274900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,441.4800109863281,446.1400146484375,439.3699951171875,445.3599853515625,422700.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,447.1499938964844,457.7999877929688,446.6900024414063,453.9800109863281,477800.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,455.3999938964844,457.5899963378906,448.1499938964844,448.2799987792969,467600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,448.4800109863281,450.3800048828125,444.9700012207031,446.80999755859375,437500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,464.55999755859375,475.25,451.7999877929688,469.4800109863281,671000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,465.0,470.0,457.5199890136719,465.9100036621094,583100.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,466.7999877929688,471.5,465.4200134277344,468.7300109863281,310700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,469.1799926757813,469.1799926757813,461.4299926757813,463.7699890136719,245200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,465.5400085449219,465.5400085449219,455.3200073242188,457.80999755859375,312600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,456.1499938964844,461.6099853515625,454.0700073242188,455.6700134277344,297300.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,458.9400024414063,460.6799926757813,456.9400024414063,458.489990234375,194600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,459.4100036621094,460.5700073242188,456.4200134277344,459.8500061035156,177400.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,455.0899963378906,458.2099914550781,450.6400146484375,454.9800109863281,195700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,454.2799987792969,458.4599914550781,453.8900146484375,457.010009765625,184300.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,454.0299987792969,459.510009765625,453.1499938964844,459.0899963378906,164400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,462.2999877929688,462.2999877929688,454.1300048828125,457.0,178900.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,455.6099853515625,455.6099853515625,448.80999755859375,449.739990234375,194100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,450.9599914550781,457.4299926757813,450.25,456.8299865722656,235500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,452.1600036621094,458.5499877929688,452.1600036621094,455.7200012207031,205800.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,454.1099853515625,459.1900024414063,452.6199951171875,454.0299987792969,143300.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,455.3900146484375,457.6600036621094,449.1799926757813,456.80999755859375,207000.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,458.2699890136719,463.0899963378906,456.2900085449219,461.8500061035156,168300.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,464.5499877929688,475.3699951171875,464.5499877929688,469.1099853515625,204200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,468.010009765625,474.2900085449219,467.8800048828125,470.4599914550781,285800.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,473.489990234375,474.8299865722656,468.5499877929688,472.4700012207031,217900.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,474.05999755859375,474.05999755859375,470.4800109863281,471.5299987792969,255900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,469.4700012207031,470.1499938964844,466.6700134277344,468.9299926757813,173800.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,466.989990234375,466.989990234375,462.8800048828125,465.0700073242188,149500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,465.4700012207031,467.9800109863281,461.8399963378906,463.7699890136719,189700.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,463.6300048828125,463.6300048828125,456.5799865722656,456.6300048828125,254200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,459.3699951171875,460.0199890136719,453.3800048828125,454.9400024414063,200000.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,458.3699951171875,460.05999755859375,456.6799926757813,459.2900085449219,159000.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,459.3699951171875,465.3299865722656,456.2999877929688,460.0899963378906,210500.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,460.7099914550781,464.3900146484375,453.5199890136719,453.7999877929688,212200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,453.7999877929688,458.6900024414063,452.8999938964844,454.05999755859375,261400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,453.6799926757813,459.6900024414063,452.0199890136719,458.7999877929688,190200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,457.9400024414063,461.9599914550781,454.2699890136719,461.80999755859375,219400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,461.5799865722656,469.4599914550781,461.260009765625,467.9599914550781,225300.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,476.8200073242188,481.4800109863281,467.239990234375,478.4700012207031,366400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,479.1199951171875,481.5899963378906,472.4299926757813,473.8800048828125,263400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,474.9299926757813,481.6600036621094,473.8999938964844,477.4599914550781,256100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,478.9599914550781,484.5400085449219,478.9599914550781,481.8500061035156,261900.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,480.4100036621094,487.0,479.6199951171875,484.2699890136719,357900.0,,,,,,,,,,
