Date,Open,High,Low,Close,Volume,"('Adj Close', 'CPT')","('Close', 'CPT')","('High', 'CPT')","('Low', 'CPT')","('Open', 'CPT')","('Volume', 'CPT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,99.16000366210938,100.5999984741211,98.70999908447266,100.37999725341795,960300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,99.76000213623048,99.76000213623048,97.63999938964844,97.80999755859376,657300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,97.37999725341795,99.01000213623048,97.18000030517578,97.80999755859376,840200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,97.0199966430664,98.69000244140624,96.3000030517578,98.19000244140624,998600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,97.73999786376952,99.33000183105467,97.43000030517578,99.25,872900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,98.0,98.81999969482422,97.69000244140624,98.0999984741211,770100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,98.52999877929688,99.0199966430664,98.04000091552734,98.52999877929688,740500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,98.19000244140624,99.62000274658205,97.3000030517578,99.22000122070312,1131500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,100.31999969482422,100.69000244140624,98.7699966430664,99.22000122070312,694900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,99.0,100.16000366210938,98.63999938964844,99.51000213623048,1332500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,97.91999816894533,99.23999786376952,95.9000015258789,96.58000183105467,1093300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,96.3000030517578,96.83999633789062,95.16000366210938,95.76000213623048,1180400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,96.20999908447266,99.16999816894533,95.73999786376952,98.73999786376952,1708400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,98.9800033569336,99.87000274658205,98.51000213623048,99.18000030517578,888900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,99.37000274658205,99.72000122070312,97.66999816894533,98.36000061035156,825800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,99.38999938964844,99.38999938964844,97.37000274658205,97.58000183105467,1107800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,98.4800033569336,98.63999938964844,95.83000183105467,95.86000061035156,960700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,96.26000213623048,96.45999908447266,94.77999877929688,95.75,976800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,95.8000030517578,96.5500030517578,95.51000213623048,96.29000091552734,1355600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,95.7699966430664,95.7699966430664,94.8000030517578,95.05999755859376,1087100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,95.66999816894533,95.8000030517578,93.23999786376952,93.83999633789062,2795000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,93.13999938964844,95.5999984741211,92.51000213623048,95.5500030517578,2641400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,96.73999786376952,98.63999938964844,94.8000030517578,96.56999969482422,3131800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,95.5500030517578,95.62000274658205,93.83999633789062,93.87999725341795,1189500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,93.94000244140624,95.55999755859376,93.58000183105467,95.31999969482422,1341800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,95.54000091552734,95.69000244140624,93.6500015258789,94.69000244140624,1339400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,94.44000244140624,94.91999816894533,92.87999725341795,93.9499969482422,1193800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,93.55999755859376,94.0999984741211,93.25,93.45999908447266,713400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,93.66999816894533,94.43000030517578,93.30999755859376,94.19000244140624,715800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,92.1500015258789,92.1500015258789,90.5,91.88999938964844,734400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,92.2699966430664,94.52999877929688,91.9499969482422,93.83999633789062,1347100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,94.86000061035156,97.70999908447266,94.56999969482422,97.37000274658205,1332900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,96.41999816894533,97.13999938964844,96.06999969482422,96.16000366210938,966700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,95.26000213623048,95.81999969482422,94.30999755859376,94.48999786376952,768100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,94.43000030517578,95.80999755859376,94.26000213623048,95.41000366210938,782700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,95.81999969482422,95.81999969482422,94.61000061035156,94.76000213623048,971900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,94.41000366210938,95.30999755859376,94.08000183105467,94.8499984741211,801500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,94.66999816894533,94.87000274658205,92.26000213623048,92.58000183105467,765500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,93.36000061035156,94.1999969482422,92.69000244140624,93.2300033569336,983800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,92.48999786376952,94.47000122070312,92.4499969482422,93.7699966430664,876800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,94.73999786376952,94.9499969482422,93.6500015258789,94.4800033569336,1595000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,93.9800033569336,95.87000274658205,93.02999877929688,95.8000030517578,885500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,95.0,96.79000091552734,92.98999786376952,96.73999786376952,1639900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,96.33000183105467,97.29000091552734,96.3000030517578,96.69000244140624,1273700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,97.45999908447266,98.72000122070312,96.86000061035156,98.2699966430664,1644900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,98.48999786376952,99.19000244140624,98.06999969482422,98.73999786376952,936300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,99.77999877929688,101.26000213623048,99.12000274658205,101.16999816894533,2252500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,101.16999816894533,102.0,99.93000030517578,99.9800033569336,1020900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,99.91999816894533,100.13999938964844,97.9800033569336,98.19000244140624,1189300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,98.4499969482422,100.06999969482422,98.36000061035156,99.02999877929688,1080300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,98.5199966430664,98.80999755859376,96.83999633789062,97.91999816894533,1296700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,96.8499984741211,98.91999816894533,96.8499984741211,98.48999786376952,1664700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,98.4499969482422,98.7699966430664,97.31999969482422,97.45999908447266,982300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,97.33999633789062,98.25,96.2300033569336,97.08000183105467,1193800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,96.7300033569336,98.5500030517578,96.5199966430664,98.36000061035156,862300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,98.87999725341795,100.87000274658205,98.56999969482422,99.6999969482422,1084100.0,,,,,,,,,,
