Date,Open,High,Low,Close,Volume,"('Adj Close', 'XELA')","('Close', 'XELA')","('High', 'XELA')","('Low', 'XELA')","('Open', 'XELA')","('Volume', 'XELA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.380000114440918,3.414999961853028,3.1700000762939453,3.240000009536743,114800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.2300000190734863,3.2300000190734863,3.0299999713897705,3.0799999237060547,84100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.0799999237060547,3.130000114440918,3.009999990463257,3.039999961853028,77500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.0299999713897705,3.0999999046325684,2.950000047683716,3.009999990463257,80500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.069999933242798,3.069999933242798,2.900000095367432,2.970000028610229,128700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.9200000762939453,3.0299999713897705,2.900000095367432,2.970000028610229,64900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.990000009536743,3.009999990463257,2.9100000858306885,2.950000047683716,86500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.950000047683716,2.9749999046325684,2.75,2.799999952316284,121500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.799999952316284,2.900000095367432,2.7100000381469727,2.75,98800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.740000009536743,2.759999990463257,2.4100000858306885,2.5199999809265137,208500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.5,2.559000015258789,2.3499999046325684,2.450000047683716,90900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.380000114440918,2.450000047683716,2.259999990463257,2.390000104904175,140500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.380000114440918,2.38700008392334,2.130000114440918,2.240000009536743,196500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.240000009536743,2.4800000190734863,2.1640000343322754,2.4600000381469727,129500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.549999952316284,2.680000066757202,2.4800000190734863,2.5,161700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.6600000858306885,2.6600000858306885,2.390000104904175,2.430000066757202,102000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.5,2.5,2.365000009536743,2.400000095367432,67900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.400000095367432,2.490000009536743,2.309999942779541,2.3499999046325684,91200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.3399999141693115,2.549999952316284,2.299999952316284,2.4800000190734863,76200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.470000028610229,2.5299999713897705,2.289999961853028,2.315000057220459,97100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.299999952316284,2.309999942779541,2.200000047683716,2.2300000190734863,171600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.299999952316284,2.299999952316284,2.109999895095825,2.150000095367432,134000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.0899999141693115,2.1600000858306885,2.0199999809265137,2.130000114440918,104300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.0799999237060547,2.1700000762939453,2.039999961853028,2.0799999237060547,80600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.0799999237060547,2.150000095367432,2.015000104904175,2.140000104904175,87500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.109999895095825,2.150000095367432,2.0999999046325684,2.0999999046325684,57200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.130000114440918,2.299999952316284,2.094000101089477,2.240000009536743,96600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.259999990463257,2.3399999141693115,2.150000095367432,2.25,110000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.2799999713897705,2.390000104904175,2.255000114440918,2.259999990463257,92800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.25,2.259000062942505,2.119999885559082,2.184999942779541,84800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.1700000762939453,2.309999942779541,2.1700000762939453,2.2300000190734863,64300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.2300000190734863,2.3399999141693115,2.180000066757202,2.309999942779541,107600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.319999933242798,2.3320000171661377,2.2100000381469727,2.240000009536743,58300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.220000028610229,2.25,2.1600000858306885,2.2300000190734863,69000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.180000066757202,2.240000009536743,2.1600000858306885,2.2300000190734863,46400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.2300000190734863,2.240000009536743,2.109999895095825,2.130000114440918,127200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.0999999046325684,2.140000104904175,2.069999933242798,2.0999999046325684,81600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.109999895095825,2.240000009536743,2.109999895095825,2.220000028610229,76900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.190000057220459,2.359999895095825,2.1700000762939453,2.319999933242798,104200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.319999933242798,2.3299999237060547,2.25,2.319999933242798,59500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.299999952316284,2.299999952316284,2.190000057220459,2.2300000190734863,53600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.25,2.299999952316284,2.180000066757202,2.259999990463257,74100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.3299999237060547,2.3299999237060547,2.0999999046325684,2.2100000381469727,137900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.2300000190734863,2.242000102996826,2.135999917984009,2.190000057220459,59800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.2799999713897705,2.2799999713897705,2.140000104904175,2.200000047683716,66100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.180000066757202,2.2300000190734863,2.177000045776367,2.190000057220459,34800.0,,,,,,,,,,
