Date,Open,High,Low,Close,Volume,"('Adj Close', 'BERY')","('Close', 'BERY')","('High', 'BERY')","('Low', 'BERY')","('Open', 'BERY')","('Volume', 'BERY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,61.52433395385742,62.185489654541016,61.202938079833984,61.37741088867188,934689.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,60.817264556884766,60.817264556884766,59.62350845336914,59.95408630371094,1040540.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,59.88062286376953,60.51423263549805,59.706153869628906,60.211204528808594,684763.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,59.972450256347656,61.52433395385742,59.89899063110352,61.35904312133789,1146390.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,61.09274673461914,61.542701721191406,60.88154220581055,61.26721954345703,661023.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,60.83562850952149,61.23966979980469,60.67952346801758,61.07437896728516,525769.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,60.83562850952149,61.32231521606445,60.59687805175781,60.9458236694336,556261.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,60.97336959838867,61.03764724731445,60.275482177734375,60.86317825317383,535897.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,61.34986114501953,61.34986114501953,59.77961349487305,59.82552719116211,799108.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,59.68778610229492,60.63360977172852,59.28374862670898,60.57851028442383,896138.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,59.71533584594727,60.59687805175781,59.66024017333984,60.14692306518555,635105.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,60.34894561767578,61.0651969909668,59.84389114379883,61.000919342041016,1105662.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,61.03764724731445,61.53351593017578,60.59687805175781,61.52433395385742,640985.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,61.71717071533203,62.08448028564453,61.47842025756836,61.76308441162109,428739.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,62.1671257019043,62.35078048706055,61.395774841308594,61.71717071533203,772428.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,62.04774856567383,62.05693435668945,60.83562850952149,60.84481048583984,644470.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,61.735538482666016,61.92837524414063,60.707069396972656,61.32231521606445,921947.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,61.61616134643555,61.946739196777344,61.193756103515625,61.33149719238281,1076259.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,61.27640151977539,61.72635269165039,60.97336959838867,61.51515197753906,747163.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,61.17538833618164,61.98347091674805,61.17538833618164,61.680442810058594,528927.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,61.7998161315918,61.98347091674805,60.06427764892578,60.11019134521485,1089871.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,60.48668670654297,60.91827392578125,59.733699798583984,60.37649154663086,1336639.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,59.733699798583984,60.477500915527344,59.008262634277344,60.18365478515625,705019.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,59.37557220458984,59.57759475708008,58.67768478393555,58.8613395690918,705781.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,58.457298278808594,59.21028518676758,57.89715194702149,59.02663040161133,1183525.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,53.82001876831055,55.35353469848633,49.64187240600586,52.07529830932617,7498963.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,51.91000747680664,52.295684814453125,50.51423263549805,51.34067916870117,3283117.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,51.69880676269531,54.53627014160156,51.258033752441406,54.18732833862305,3189790.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,54.17814636230469,54.82093811035156,53.6363639831543,53.87511444091797,1252568.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,52.80991744995117,53.70064163208008,52.24977111816406,53.24150466918945,2868644.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,53.58126831054688,53.90266418457031,52.65381240844727,53.33333206176758,1320086.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,53.6363639831543,54.28833770751953,53.6363639831543,54.24242401123047,875556.0,,,,,,,,,,
