Date,Open,High,Low,Close,Volume,"('Adj Close', 'KEX')","('Close', 'KEX')","('High', 'KEX')","('Low', 'KEX')","('Open', 'KEX')","('Volume', 'KEX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,78.5199966430664,79.20999908447266,77.8499984741211,78.98999786376953,460800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,78.62000274658203,80.01000213623047,78.25,78.72000122070312,581200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,78.77999877929688,79.19000244140625,78.0199966430664,78.02999877929688,468200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,78.06999969482422,79.0,77.54000091552734,78.38999938964844,265200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,77.86000061035156,77.88999938964844,76.95999908447266,77.80000305175781,346100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,77.33000183105469,77.3499984741211,75.44999694824219,75.73999786376953,530000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,75.5,75.8499984741211,74.88999938964844,75.2699966430664,499400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,75.20999908447266,77.30999755859375,74.87999725341797,77.29000091552734,376000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,78.18000030517578,78.30999755859375,76.43000030517578,76.68000030517578,302300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,76.55999755859375,76.9800033569336,76.11000061035156,76.94999694824219,315900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,76.02999877929688,77.0,75.5999984741211,75.70999908447266,277200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,76.12000274658203,77.37999725341797,76.12000274658203,77.08000183105469,196800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,77.45999908447266,78.0199966430664,76.66000366210938,77.87000274658203,269400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,78.19000244140625,78.81999969482422,77.94000244140625,78.61000061035156,229900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,78.75,79.22000122070312,77.4000015258789,77.43000030517578,246400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,77.7699966430664,78.01000213623047,76.80999755859375,77.55000305175781,185300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,78.12999725341797,78.97000122070312,77.76000213623047,78.94000244140625,193700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,78.83999633789062,79.8499984741211,78.55000305175781,79.83000183105469,201500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,79.5999984741211,80.19999694824219,78.81999969482422,80.11000061035156,323900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,79.41999816894531,80.5,78.56999969482422,80.41999816894531,357500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,80.43000030517578,80.69000244140625,78.62999725341797,78.66000366210938,427000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,80.93000030517578,84.54000091552734,80.41999816894531,82.4000015258789,944600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,82.33000183105469,84.52999877929688,81.79000091552734,83.76000213623047,666400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,82.97000122070312,84.45999908447266,81.87000274658203,84.01000213623047,502600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,84.29000091552734,85.37000274658203,84.16000366210938,84.33000183105469,408600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,84.02999877929688,84.97000122070312,83.91000366210938,84.30999755859375,396600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,84.05000305175781,85.23999786376953,83.66000366210938,84.5,359300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,84.36000061035156,85.08000183105469,84.08000183105469,85.0199966430664,371500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,85.37000274658203,85.81999969482422,84.54000091552734,84.80000305175781,489200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,83.94000244140625,84.69000244140625,83.23999786376953,83.69999694824219,249200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,84.29000091552734,84.91000366210938,84.13999938964844,84.73999786376953,350200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,84.81999969482422,86.43000030517578,84.81999969482422,86.12999725341797,901500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,86.29000091552734,87.27999877929688,85.52999877929688,85.55000305175781,317200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,84.95999908447266,85.5999984741211,84.55999755859375,84.94000244140625,296600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,85.19000244140625,85.75,84.76000213623047,85.69999694824219,250200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,85.62000274658203,86.70999908447266,85.4000015258789,86.66999816894531,295500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,86.27999877929688,88.08000183105469,86.27999877929688,87.91999816894531,304500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,87.66000366210938,88.0999984741211,87.33999633789062,87.95999908447266,235300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,88.27999877929688,88.69999694824219,87.16999816894531,87.36000061035156,490700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,86.87000274658203,88.44000244140625,86.56999969482422,87.08999633789062,320400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,87.33999633789062,88.62999725341797,86.77999877929688,87.72000122070312,381400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,87.62000274658203,87.93000030517578,87.0999984741211,87.73999786376953,282500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,87.9000015258789,89.55000305175781,87.51000213623047,89.33999633789062,403800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,89.27999877929688,90.22000122070312,88.06999969482422,88.23999786376953,405700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,88.77999877929688,89.62999725341797,88.27999877929688,88.83999633789062,242000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,88.97000122070312,90.22000122070312,88.97000122070312,89.18000030517578,234900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,89.05999755859375,89.9000015258789,87.80999755859375,87.94999694824219,266500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,87.54000091552734,87.80000305175781,86.0199966430664,86.54000091552734,393000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,86.5199966430664,87.87999725341797,86.2699966430664,87.69999694824219,333900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,87.73999786376953,88.45999908447266,87.7300033569336,88.16000366210938,318000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,88.11000061035156,88.36000061035156,87.56999969482422,88.3499984741211,311000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,87.94999694824219,89.08999633789062,87.91000366210938,88.41000366210938,623400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,88.75,89.58000183105469,88.33999633789062,88.70999908447266,379900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,88.75,90.16999816894533,88.75,90.04000091552734,311300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,89.47000122070312,91.48999786376952,89.27999877929688,91.04000091552734,357800.0,,,,,,,,,,
