Date,Open,High,Low,Close,Volume,"('Adj Close', 'BRBS')","('Close', 'BRBS')","('High', 'BRBS')","('Low', 'BRBS')","('Open', 'BRBS')","('Volume', 'BRBS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.0299999713897705,3.299999952316284,3.0299999713897705,3.109999895095825,151000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,3.109999895095825,3.1198999881744385,2.95009994506836,2.9600000381469727,109600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,3.0199999809265137,3.130000114440918,2.950000047683716,3.059999942779541,52200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,3.049999952316284,3.200000047683716,3.009999990463257,3.140000104904175,188600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,3.130000114440918,3.184999942779541,3.0801000595092773,3.1600000858306885,57600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,3.119999885559082,3.1951000690460205,3.0999999046325684,3.180000066757202,55000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.190000057220459,3.2300000190734863,3.109999895095825,3.119999885559082,54400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.1600000858306885,3.2699999809265137,3.069999933242798,3.069999933242798,94800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.119999885559082,3.2049999237060547,2.940000057220459,3.0199999809265137,70200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.9800000190734863,3.049999952316284,2.970000028610229,2.970000028610229,55200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.950000047683716,3.0299999713897705,2.950000047683716,3.0,49500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.049999952316284,3.149899959564209,2.98009991645813,3.039999961853028,87000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.049999952316284,3.1600000858306885,2.990000009536743,3.1600000858306885,100500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.069999933242798,3.190000057220459,2.9800000190734863,3.0799999237060547,85200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.109999895095825,3.109999895095825,3.0,3.009999990463257,29400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.039999961853028,3.0464000701904297,2.9749999046325684,3.0299999713897705,57900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.0299999713897705,3.119999885559082,2.9800000190734863,3.119999885559082,60300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.119999885559082,3.1600000858306885,3.0199999809265137,3.0299999713897705,85400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.009999990463257,3.049999952316284,2.950000047683716,3.0299999713897705,76100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.9800000190734863,3.0499000549316406,2.9200000762939453,2.950000047683716,44500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.940000057220459,2.9600000381469727,2.5,2.5,115600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.740000009536743,2.7699999809265137,2.5899999141693115,2.740000009536743,106100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.700000047683716,2.8499999046325684,2.700000047683716,2.7799999713897705,93100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.759999990463257,2.7799999713897705,2.650000095367432,2.650000095367432,113700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.6700000762939453,2.75,2.6700000762939453,2.7100000381469727,52600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.75,2.75,2.569999933242798,2.569999933242798,644400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.5799999237060547,2.7100000381469727,2.5,2.5,433800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.5,2.559999942779541,2.4200000762939453,2.5,168600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.509999990463257,2.6361000537872314,2.509999990463257,2.569999933242798,152300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.569999933242798,2.5799999237060547,2.4200000762939453,2.4200000762939453,276400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.5,2.5,2.3299999237060547,2.359999895095825,205600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.390000104904175,2.5799999237060547,2.390000104904175,2.5199999809265137,319700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.5199999809265137,2.569999933242798,2.4600000381469727,2.4800000190734863,509300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.4600000381469727,2.515000104904175,2.440000057220459,2.450000047683716,77000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.450000047683716,2.539999961853028,2.4100000858306885,2.450000047683716,204200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.450000047683716,2.5099000930786133,2.3949999809265137,2.490000009536743,89800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.470000028610229,2.539999961853028,2.4200000762939453,2.450000047683716,175800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.470000028610229,2.509999990463257,2.430000066757202,2.4800000190734863,64500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.539999961853028,2.5799999237060547,2.4600000381469727,2.5199999809265137,141900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.490000009536743,2.569999933242798,2.444999933242798,2.450000047683716,96200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.509999990463257,2.539999961853028,2.390000104904175,2.450000047683716,95500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.4600000381469727,2.5299999713897705,2.359999895095825,2.4600000381469727,114600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.470000028610229,2.5099000930786133,2.3299999237060547,2.359999895095825,91800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.359999895095825,2.539999961853028,2.359999895095825,2.470000028610229,84100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.5199999809265137,2.7074999809265137,2.400000095367432,2.509999990463257,86800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.539999961853028,2.630000114440918,2.470000028610229,2.5999999046325684,248600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.619999885559082,2.700000047683716,2.5799999237060547,2.6600000858306885,51000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.700000047683716,2.900000095367432,2.680000066757202,2.8299999237060547,120600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.8499999046325684,2.875,2.549999952316284,2.619999885559082,125400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.619999885559082,2.75629997253418,2.559999942779541,2.5999999046325684,72300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.5799999237060547,2.609999895095825,2.5,2.509999990463257,91800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.509999990463257,2.630000114440918,2.5,2.569999933242798,138900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.549999952316284,2.650000095367432,2.509999990463257,2.509999990463257,87900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.5299999713897705,2.5799999237060547,2.4600000381469727,2.4800000190734863,82300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.5,2.869999885559082,2.490000009536743,2.759999990463257,120500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.720000028610229,2.809299945831299,2.549999952316284,2.549999952316284,76900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.549999952316284,2.694999933242798,2.505000114440918,2.609999895095825,71000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.630000114440918,2.75,2.630000114440918,2.6600000858306885,92300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.7100000381469727,2.7300000190734863,2.5799999237060547,2.650000095367432,62200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.6700000762939453,2.6803998947143555,2.5799999237060547,2.630000114440918,52600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.628700017929077,2.700000047683716,2.619999885559082,2.690000057220459,45900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.700000047683716,2.859999895095825,2.5999999046325684,2.859999895095825,78100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.7699999809265137,2.8499999046325684,2.619999885559082,2.7699999809265137,71400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.759999990463257,2.8299999237060547,2.619999885559082,2.759999990463257,310900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.819999933242798,3.049999952316284,2.7799999713897705,2.9600000381469727,130600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.940000057220459,2.940000057220459,2.7300000190734863,2.7699999809265137,111700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.740000009536743,2.940000057220459,2.680000066757202,2.740000009536743,101800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.799999952316284,2.888400077819824,2.680000066757202,2.7699999809265137,56100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.680000066757202,2.7300000190734863,2.609999895095825,2.700000047683716,116700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.700000047683716,2.70199990272522,2.5899999141693115,2.5999999046325684,59400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.619999885559082,2.6700000762939453,2.5899999141693115,2.5999999046325684,75800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.619999885559082,2.619999885559082,2.549999952316284,2.549999952316284,109200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.539999961853028,2.5799999237060547,2.539999961853028,2.569999933242798,64900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.5999999046325684,2.5999999046325684,2.539999961853028,2.549999952316284,49600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.5799999237060547,2.595499992370605,2.5299999713897705,2.5299999713897705,99200.0,,,,,,,,,,
