Date,Open,High,Low,Close,Volume,"('Adj Close', 'BKR')","('Close', 'BKR')","('High', 'BKR')","('Low', 'BKR')","('Open', 'BKR')","('Volume', 'BKR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,34.43000030517578,34.650001525878906,33.7400016784668,33.93000030517578,4721100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,34.029998779296875,34.20000076293945,33.790000915527344,33.91999816894531,6801700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,34.119998931884766,34.20000076293945,33.189998626708984,33.25,7345200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,33.470001220703125,33.54999923706055,33.119998931884766,33.41999816894531,5629300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,32.70000076293945,32.77000045776367,31.90999984741211,32.439998626708984,8993500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,32.349998474121094,32.380001068115234,31.489999771118164,31.6200008392334,7333600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,31.63999938964844,31.63999938964844,30.959999084472656,31.229999542236328,8471200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,31.34000015258789,31.5,31.030000686645508,31.170000076293945,8339800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,31.690000534057617,31.780000686645508,30.8700008392334,31.520000457763672,12546200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,31.31999969482422,31.40999984741211,30.6200008392334,30.670000076293945,7541100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,30.309999465942383,30.920000076293945,30.13999938964844,30.790000915527344,7311200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,30.729999542236328,30.979999542236328,30.51000022888184,30.8700008392334,5717900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,30.989999771118164,31.01000022888184,30.57999992370605,30.700000762939453,9749900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,30.600000381469727,31.149999618530277,30.450000762939453,30.979999542236328,7177200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,30.76000022888184,31.65999984741211,30.76000022888184,31.530000686645508,14531600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,30.25,31.100000381469727,29.65999984741211,30.040000915527344,20069600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,30.459999084472656,30.600000381469727,29.709999084472656,30.299999237060547,21034700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,30.26000022888184,30.59000015258789,29.850000381469727,30.479999542236328,12352600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,30.21999931335449,30.31999969482422,29.82999992370605,30.0,11490300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,28.739999771118164,29.530000686645508,28.34000015258789,29.34000015258789,23727200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,29.43000030517578,29.489999771118164,28.43000030517578,28.5,10664400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,28.65999984741211,28.8799991607666,28.3700008392334,28.6299991607666,11208700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,28.700000762939453,29.13999938964844,28.57999992370605,28.989999771118164,12945800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,28.68000030517578,28.940000534057617,28.31999969482422,28.799999237060547,11840600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,28.86000061035156,29.6200008392334,28.790000915527344,29.38999938964844,13403700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,29.46999931335449,29.690000534057617,29.09000015258789,29.1200008392334,9040000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,28.989999771118164,29.459999084472656,28.90999984741211,29.31999969482422,9029100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,29.309999465942383,29.459999084472656,28.82999992370605,29.059999465942383,7661400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.979999542236328,29.600000381469727,28.950000762939453,29.5,9720400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,29.43000030517578,29.549999237060547,28.700000762939453,29.01000022888184,9740500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,29.200000762939453,29.21999931335449,28.6299991607666,28.850000381469727,8119000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.90999984741211,29.38999938964844,28.790000915527344,29.200000762939453,10899100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.200000762939453,29.31999969482422,28.940000534057617,29.149999618530277,7398000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,28.86000061035156,29.09000015258789,28.65999984741211,29.049999237060547,8362400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,29.1299991607666,29.399999618530277,29.0,29.34000015258789,10578100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,29.290000915527344,29.46999931335449,29.01000022888184,29.200000762939453,9427400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,29.0,30.09000015258789,28.8799991607666,29.88999938964844,13039800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,29.729999542236328,30.38999938964844,29.670000076293945,29.84000015258789,9822900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,30.049999237060547,30.049999237060547,29.530000686645508,29.71999931335449,6600300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.600000381469727,29.75,29.190000534057617,29.479999542236328,6079000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.75,29.86000061035156,29.3700008392334,29.59000015258789,12879500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,29.59000015258789,30.1299991607666,29.51000022888184,29.959999084472656,6317400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,30.0,30.030000686645508,29.36000061035156,29.43000030517578,6157400.0,,,,,,,,,,
