Date,Open,High,Low,Close,Volume,"('Adj Close', 'AAON')","('Close', 'AAON')","('High', 'AAON')","('Low', 'AAON')","('Open', 'AAON')","('Volume', 'AAON')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,73.04000091552734,74.16000366210938,72.51000213623047,73.9000015258789,375700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,73.19000244140625,73.62999725341797,72.16000366210938,73.11000061035156,456000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,72.88999938964844,74.19999694824219,72.5,73.73999786376953,394600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,73.06999969482422,73.95999908447266,71.7300033569336,72.44999694824219,349600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,72.36000061035156,73.76000213623047,72.36000061035156,73.69999694824219,234500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,72.75,73.36000061035156,72.45999908447266,72.68000030517578,347300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,72.47000122070312,72.97000122070312,71.70999908447266,71.8499984741211,240000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,71.58000183105469,72.12999725341797,70.72000122070312,71.33000183105469,361400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,72.2699966430664,73.06999969482422,70.2300033569336,70.81999969482422,186600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,70.19000244140625,71.5,69.37000274658203,69.95999908447266,275200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,69.0,70.2699966430664,68.37999725341797,70.0,277500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,70.4000015258789,71.33999633789062,69.55000305175781,70.3499984741211,385400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,70.79000091552734,70.80999755859375,69.5999984741211,70.31999969482422,406000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,71.05000305175781,72.61000061035156,71.05000305175781,72.0999984741211,484300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,72.81999969482422,73.44000244140625,70.55999755859375,70.69999694824219,280500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,71.41999816894531,72.02999877929688,69.73999786376953,69.80999755859375,302600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,70.9800033569336,71.16999816894531,69.61000061035156,70.23999786376953,295500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,70.81999969482422,70.83000183105469,69.6500015258789,69.94000244140625,274900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,69.9000015258789,71.02999877929688,69.54000091552734,71.01000213623047,470800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,70.61000061035156,73.83000183105469,70.31999969482422,73.7699966430664,400200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,73.80999755859375,73.80999755859375,70.13999938964844,70.16000366210938,488300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,70.80999755859375,72.27999877929688,70.55999755859375,72.26000213623047,291700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,71.30000305175781,73.58000183105469,71.02999877929688,73.31999969482422,467200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,72.30999755859375,72.45999908447266,70.55000305175781,71.83000183105469,271300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,71.63999938964844,72.94000244140625,71.13999938964844,72.06999969482422,230700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,72.62000274658203,75.55999755859375,72.27999877929688,75.33000183105469,357800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,76.0,79.66000366210938,75.87000274658203,78.66999816894531,793300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,78.86000061035156,81.47000122070312,78.66999816894531,81.4000015258789,607800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,81.47000122070312,83.0,80.94999694824219,82.19999694824219,489500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,79.41000366210938,81.13999938964844,78.06999969482422,79.76000213623047,529700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,81.05999755859375,82.0,79.76000213623047,81.70999908447266,295300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,82.52999877929688,85.16999816894531,81.91000366210938,84.5999984741211,480700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,84.12000274658203,84.94000244140625,83.18000030517578,84.30000305175781,440500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,83.27999877929688,83.66999816894531,81.25,81.75,566900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,81.4800033569336,81.97000122070312,81.01000213623047,81.91000366210938,396300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,82.05999755859375,83.23999786376953,82.05999755859375,82.6500015258789,236000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,82.63999938964844,84.37999725341797,82.2300033569336,84.05000305175781,226500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,84.0199966430664,85.44000244140625,83.58999633789062,85.25,346200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,86.04000091552734,86.5,85.19000244140625,85.81999969482422,332500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,84.66000366210938,87.55000305175781,84.66000366210938,86.9000015258789,549500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,87.0,88.77999877929688,81.80999755859375,83.9800033569336,957800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,84.30000305175781,84.98999786376953,82.37000274658203,83.26000213623047,879800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,83.33000183105469,83.73999786376953,82.16000366210938,82.5,561400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,81.97000122070312,82.16000366210938,79.86000061035156,80.91999816894531,791400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,82.41000366210938,82.41000366210938,80.62000274658203,81.0,516600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,81.18000030517578,81.6500015258789,80.80000305175781,81.12000274658203,318700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,81.83999633789062,83.45999908447266,81.41000366210938,81.75,426200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,80.79000091552734,81.26000213623047,78.70999908447266,79.7300033569336,437800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,79.70999908447266,80.54000091552734,79.31999969482422,79.98999786376953,339000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,79.98999786376953,81.56999969482422,79.98999786376953,80.69999694824219,517000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,80.19999694824219,81.45999908447266,79.94000244140625,81.30000305175781,406500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,81.0199966430664,83.79000091552734,81.0199966430664,82.44999694824219,953800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,82.29000091552734,83.9800033569336,81.81999969482422,82.88999938964844,514100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,82.68000030517578,85.30000305175781,82.52999877929688,85.18000030517578,363700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,85.4000015258789,85.9800033569336,84.27999877929688,85.33000183105469,281900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,85.94999694824219,88.54000091552734,85.87000274658203,88.3499984741211,291500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,88.56999969482422,88.62999725341797,86.2300033569336,86.44999694824219,274500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,86.45999908447266,86.98999786376953,85.19999694824219,85.51000213623047,165700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,86.08999633789062,86.94999694824219,85.76000213623047,86.56999969482422,238000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,87.0,87.55000305175781,85.6500015258789,86.66999816894531,254100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,86.6500015258789,88.2300033569336,86.37000274658203,88.0999984741211,364900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,88.05999755859375,88.44000244140625,86.55999755859375,87.9800033569336,366400.0,,,,,,,,,,
