Date,Open,High,Low,Close,Volume,"('Adj Close', 'ORGS')","('Close', 'ORGS')","('High', 'ORGS')","('Low', 'ORGS')","('Open', 'ORGS')","('Volume', 'ORGS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.599999904632568,5.099999904632568,4.599999904632568,4.900000095367432,9680.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.599999904632568,5.099999904632568,4.5,4.699999809265137,7990.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.5,4.699999809265137,4.400000095367432,4.599999904632568,5780.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.800000190734863,4.900000095367432,4.400000095367432,4.400000095367432,6930.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.300000190734863,4.400000095367432,4.0,4.099999904632568,13460.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.099999904632568,4.199999809265137,3.700000047683716,3.799999952316284,18760.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.700000047683716,3.799999952316284,3.400000095367432,3.5,11770.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,3.299999952316284,3.5,2.900000095367432,3.0,54980.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.200000047683716,3.299999952316284,2.700000047683716,3.0,12330.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.900000095367432,3.700000047683716,2.900000095367432,3.5999999046325684,20200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.5999999046325684,3.5999999046325684,3.0999999046325684,3.299999952316284,1810.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.200000047683716,3.299999952316284,3.0,3.200000047683716,11460.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.0999999046325684,3.0999999046325684,2.5,2.799999952316284,13310.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.799999952316284,3.200000047683716,2.5999999046325684,3.200000047683716,11600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.200000047683716,3.400000095367432,3.0,3.0999999046325684,6260.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.0,3.0999999046325684,2.900000095367432,3.0999999046325684,7130.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.0,3.200000047683716,3.0,3.0999999046325684,8910.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,3.0999999046325684,3.200000047683716,2.900000095367432,3.0999999046325684,9480.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,3.400000095367432,3.5,3.0,3.200000047683716,5100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.400000095367432,3.400000095367432,3.0999999046325684,3.200000047683716,5460.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.400000095367432,3.400000095367432,3.0999999046325684,3.0999999046325684,20320.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.0999999046325684,3.400000095367432,3.0999999046325684,3.299999952316284,8550.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.200000047683716,3.200000047683716,3.0999999046325684,3.0999999046325684,1510.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.299999952316284,3.299999952316284,3.0,3.0,5010.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.200000047683716,3.200000047683716,2.900000095367432,3.0999999046325684,820.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.299999952316284,3.299999952316284,2.900000095367432,3.0,1160.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.0,3.0999999046325684,3.0,3.0,2430.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.0,3.299999952316284,2.5,3.0,13410.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.0999999046325684,3.5,3.0,3.0,3980.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.0,3.0999999046325684,2.700000047683716,3.0,4650.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.0999999046325684,3.400000095367432,3.0999999046325684,3.400000095367432,1650.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.799999952316284,7.400000095367432,3.700000047683716,4.800000190734863,296120.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,4.900000095367432,5.199999809265137,3.900000095367432,4.0,33260.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.0,4.199999809265137,3.5999999046325684,4.099999904632568,12520.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.0,4.800000190734863,4.0,4.699999809265137,7890.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,5.0,5.199999809265137,4.099999904632568,4.800000190734863,8260.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.800000190734863,6.0,4.699999809265137,5.900000095367432,20880.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.0,7.099999904632568,5.300000190734863,6.300000190734863,26100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.199999809265137,6.300000190734863,5.699999809265137,6.0,4540.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,6.0,6.199999809265137,6.0,6.199999809265137,4730.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,6.300000190734863,6.699999809265137,6.099999904632568,6.400000095367432,14750.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,6.5,7.099999904632568,6.5,6.800000190734863,16990.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,6.900000095367432,7.800000190734863,6.900000095367432,7.699999809265137,17850.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.5,8.699999809265137,7.5,8.199999809265137,25940.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.199999809265137,8.5,8.0,8.300000190734863,13280.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.300000190734863,8.600000381469727,7.400000095367432,8.399999618530273,6910.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,8.199999809265137,9.0,8.199999809265137,8.600000381469727,12910.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.699999809265137,8.699999809265137,8.199999809265137,8.199999809265137,7180.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,8.399999618530273,8.699999809265137,8.199999809265137,8.600000381469727,3020.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.899999618530273,9.0,8.5,8.899999618530273,3590.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,8.699999809265137,8.699999809265137,7.400000095367432,7.800000190734863,7480.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,7.699999809265137,8.399999618530273,7.699999809265137,7.900000095367432,8630.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,7.699999809265137,8.800000190734863,7.699999809265137,8.800000190734863,4090.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,8.300000190734863,8.800000190734863,8.300000190734863,8.800000190734863,4110.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,8.800000190734863,9.0,8.5,9.0,4880.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,9.0,9.0,8.600000381469727,8.699999809265137,4850.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,8.600000381469727,9.0,8.600000381469727,9.0,3290.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,9.0,9.100000381469728,8.300000190734863,9.0,5050.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,8.699999809265137,9.0,8.399999618530273,8.5,2060.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,9.0,9.0,8.300000190734863,8.5,1540.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,8.5,8.5,8.199999809265137,8.199999809265137,1120.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,7.699999809265137,7.699999809265137,5.0,5.800000190734863,19180.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,5.5,5.5,3.0,3.900000095367432,104230.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.799999952316284,5.0,3.5999999046325684,5.0,19400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,5.199999809265137,5.900000095367432,4.300000190734863,5.800000190734863,11790.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.599999904632568,5.800000190734863,4.599999904632568,5.199999809265137,10270.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,5.0,5.099999904632568,4.599999904632568,4.800000190734863,6230.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,4.699999809265137,5.199999809265137,4.599999904632568,4.900000095367432,3220.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,5.199999809265137,8.800000190734863,5.0,5.199999809265137,563520.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,5.5,6.300000190734863,5.0,5.599999904632568,47370.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,5.900000095367432,5.900000095367432,4.900000095367432,4.900000095367432,7610.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,4.900000095367432,5.0,4.800000190734863,5.0,10890.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,4.900000095367432,5.5,4.800000190734863,5.0,12230.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,4.800000190734863,5.300000190734863,4.800000190734863,5.099999904632568,7700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,5.0,5.099999904632568,5.0,5.099999904632568,2670.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,5.199999809265137,5.300000190734863,4.900000095367432,5.0,6000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,5.0,5.199999809265137,5.0,5.099999904632568,2200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,5.099999904632568,5.199999809265137,5.0,5.199999809265137,1830.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,5.199999809265137,5.199999809265137,5.0,5.0,3560.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,5.099999904632568,5.199999809265137,5.0,5.0,1190.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,5.0,5.199999809265137,4.900000095367432,5.099999904632568,2450.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,5.199999809265137,5.300000190734863,5.0,5.0,4860.0,,,,,,,,,,
