Date,Open,High,Low,Close,Volume,"('Adj Close', 'MSI')","('Close', 'MSI')","('High', 'MSI')","('Low', 'MSI')","('Open', 'MSI')","('Volume', 'MSI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-07 19:00:00-05:00,330.0,330.3900146484375,326.1499938964844,328.3500061035156,941500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,323.82000732421875,333.0,323.1700134277344,330.8900146484375,1203300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,330.0,330.79998779296875,319.54998779296875,320.0899963378906,907100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,319.75,321.760009765625,314.8399963378906,319.2200012207031,747500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,319.8099975585937,320.1099853515625,316.3399963378906,319.3900146484375,496800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,318.8599853515625,325.1099853515625,318.4200134277344,323.8999938964844,725000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,324.1600036621094,324.1600036621094,319.3999938964844,320.489990234375,548700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,319.3399963378906,326.07000732421875,318.20001220703125,323.0400085449219,641700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,325.0400085449219,325.989990234375,321.989990234375,324.82000732421875,430200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,327.75,332.760009765625,325.7799987792969,331.0400085449219,563500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,331.3299865722656,333.6099853515625,330.1499938964844,330.2699890136719,442200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,331.75,332.3999938964844,327.9700012207031,328.54998779296875,553100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,328.2900085449219,328.7799987792969,326.2200012207031,328.67999267578125,352300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,328.82000732421875,332.1099853515625,328.07000732421875,331.25,370100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,332.6300048828125,334.67999267578125,328.1300048828125,330.3900146484375,1064400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,330.8800048828125,335.8800048828125,330.0299987792969,335.5599975585937,463300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,335.04998779296875,335.79998779296875,332.8399963378906,335.7699890136719,507500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,335.32000732421875,335.67999267578125,329.6600036621094,331.8099975585937,574500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,334.9599914550781,339.6300048828125,334.0,337.5299987792969,772000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,338.25,338.29998779296875,333.989990234375,334.20001220703125,529200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,333.8699951171875,337.3800048828125,332.3599853515625,335.4100036621094,622400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,331.9800109863281,338.1199951171875,329.70001220703125,338.0299987792969,491900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,338.6099853515625,340.79998779296875,336.07000732421875,340.4200134277344,645000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,341.0,344.8500061035156,339.4100036621094,343.67999267578125,875800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,344.5400085449219,344.6300048828125,340.6700134277344,342.69000244140625,799600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,339.94000244140625,344.6700134277344,339.0400085449219,344.19000244140625,1231100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,345.010009765625,347.0799865722656,339.82000732421875,340.0299987792969,749600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,341.5199890136719,347.1300048828125,341.010009765625,345.79998779296875,756900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,346.5,347.2099914550781,344.42999267578125,346.0299987792969,686400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,346.5400085449219,349.739990234375,345.25,349.1700134277344,457100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,350.0,351.3299865722656,348.489990234375,348.5599975585937,374400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,347.3800048828125,349.1300048828125,346.9599914550781,347.9200134277344,411100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,347.70001220703125,350.1000061035156,347.0199890136719,347.6099853515625,451800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,350.5,353.5299987792969,348.94000244140625,353.4100036621094,537500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,353.95001220703125,355.3900146484375,351.8999938964844,354.9800109863281,705400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,353.8099975585937,354.42999267578125,351.42999267578125,353.5899963378906,492200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,352.6700134277344,354.20001220703125,350.0199890136719,352.07000732421875,529400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,351.7799987792969,354.1400146484375,350.1199951171875,350.3500061035156,719900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,353.260009765625,355.32000732421875,347.75,347.92999267578125,706400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,348.94000244140625,352.6400146484375,348.1499938964844,352.29998779296875,422000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,351.989990234375,354.1400146484375,350.1700134277344,352.0299987792969,393700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,352.4599914550781,353.1600036621094,348.0799865722656,352.9599914550781,404300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,350.0899963378906,350.0899963378906,346.0299987792969,347.45001220703125,570000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,348.75,351.6199951171875,348.6199951171875,348.739990234375,411300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,345.7699890136719,347.54998779296875,343.4599914550781,343.8099975585937,413800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,347.6300048828125,347.6300048828125,338.3800048828125,338.5799865722656,778000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,339.94000244140625,341.5899963378906,338.2200012207031,340.1099853515625,530300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,342.20001220703125,343.1700134277344,339.2099914550781,340.510009765625,540400.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,341.7799987792969,342.5899963378906,337.32000732421875,339.4599914550781,493700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,341.07000732421875,341.07000732421875,337.1600036621094,339.6499938964844,1393000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,341.4200134277344,347.8599853515625,339.760009765625,345.2300109863281,1026900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,345.9700012207031,350.0899963378906,344.9200134277344,345.54998779296875,721300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,344.5199890136719,346.8999938964844,343.8599853515625,345.1099853515625,616800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,345.20001220703125,349.67999267578125,343.010009765625,349.0199890136719,926200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,348.5199890136719,349.2799987792969,346.2300109863281,346.4800109863281,595500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,347.010009765625,349.0799865722656,345.739990234375,347.69000244140625,398100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,346.70001220703125,347.07000732421875,338.5400085449219,339.1499938964844,1220800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,338.0400085449219,340.07000732421875,335.6700134277344,336.0,1099600.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,336.8099975585937,337.010009765625,332.9800109863281,336.239990234375,1377400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,352.1300048828125,356.1700134277344,347.3999938964844,353.70001220703125,1151500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,355.260009765625,355.260009765625,345.2699890136719,349.6400146484375,1129300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,353.6700134277344,358.20001220703125,351.3500061035156,358.1700134277344,801100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,359.8099975585937,361.6799926757813,358.239990234375,359.0199890136719,765000.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,358.4700012207031,360.5799865722656,358.0799865722656,360.1099853515625,526200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,361.1700134277344,364.05999755859375,360.4500122070313,362.8500061035156,611200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,363.2099914550781,364.4700012207031,356.29998779296875,358.0,1064500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,359.6600036621094,362.989990234375,358.8399963378906,361.0499877929688,975400.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,360.9599914550781,366.8399963378906,360.9599914550781,365.0299987792969,543900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,366.0700073242188,367.80999755859375,365.0700073242188,366.4100036621094,453300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,369.5899963378906,369.5899963378906,366.2099914550781,367.7999877929688,423900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,366.9299926757813,368.4599914550781,366.6900024414063,368.4299926757813,291000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,368.739990234375,370.6199951171875,367.8900146484375,369.739990234375,607200.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,370.0,372.010009765625,369.2099914550781,371.0700073242188,410300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,369.8399963378906,369.8399963378906,362.5499877929688,363.3500061035156,584400.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,364.260009765625,365.8200073242188,363.4100036621094,364.6000061035156,518500.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,363.5799865722656,364.6900024414063,358.510009765625,359.8900146484375,602900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,358.44000244140625,360.3599853515625,357.04998779296875,357.1099853515625,584800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,357.0299987792969,361.0899963378906,356.8999938964844,359.69000244140625,697600.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,360.2699890136719,365.1600036621094,356.7699890136719,364.9100036621094,1175000.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,363.510009765625,366.5,360.7900085449219,366.3999938964844,585700.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,366.1900024414063,369.489990234375,365.239990234375,369.2200012207031,701600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,371.0,372.010009765625,365.2699890136719,370.6499938964844,640000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,370.7999877929688,370.7999877929688,367.1799926757813,370.4700012207031,395700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,370.7200012207031,373.75,369.9100036621094,371.05999755859375,400000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,370.6900024414063,373.9700012207031,370.0,373.7999877929688,582700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,373.5700073242188,377.0400085449219,371.6099853515625,376.8999938964844,668000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,379.989990234375,380.7900085449219,377.2999877929688,379.3500061035156,679800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,378.80999755859375,381.6000061035156,373.2300109863281,376.7099914550781,573600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,370.760009765625,376.05999755859375,370.0,375.4100036621094,593700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,376.0,382.9200134277344,375.8200073242188,382.8200073242188,538200.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,383.4700012207031,384.6300048828125,379.760009765625,383.6000061035156,598200.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,383.4299926757813,385.6700134277344,382.5899963378906,384.6000061035156,879200.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,385.8999938964844,386.3399963378906,382.8500061035156,386.0400085449219,1043900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,386.1700134277344,390.8999938964844,385.5299987792969,388.1600036621094,702400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,388.6900024414063,391.6499938964844,387.4100036621094,390.3599853515625,857300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,387.3699951171875,387.3699951171875,380.7200012207031,384.2300109863281,658800.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,385.8800048828125,387.9700012207031,384.1499938964844,386.3999938964844,611900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,386.75,389.8699951171875,385.30999755859375,386.0499877929688,1737700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,389.0799865722656,389.0799865722656,384.6600036621094,386.3699951171875,427800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,387.0700073242188,388.1700134277344,384.989990234375,386.760009765625,368100.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,386.3200073242188,388.3299865722656,385.05999755859375,385.7999877929688,277100.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,387.1700134277344,387.1799926757813,384.510009765625,386.8699951171875,859700.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,388.30999755859375,391.5,388.0,390.5700073242188,696500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,391.2200012207031,392.3399963378906,389.6400146484375,390.7200012207031,627100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,392.5199890136719,392.5199890136719,387.9800109863281,391.0499877929688,636600.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,390.3599853515625,392.7999877929688,386.5299987792969,388.6900024414063,604900.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,389.2999877929688,394.5,388.8399963378906,390.1600036621094,482600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,390.3399963378906,394.6000061035156,390.05999755859375,394.3900146484375,535000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,395.55999755859375,398.8800048828125,394.739990234375,396.0700073242188,514400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,395.05999755859375,396.0400085449219,391.1000061035156,393.7099914550781,523800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,393.989990234375,395.7200012207031,392.3900146484375,394.4599914550781,397300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,396.8500061035156,396.8500061035156,388.7699890136719,390.1900024414063,809300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,392.2699890136719,396.2799987792969,390.7699890136719,396.1499938964844,596500.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,396.3200073242188,399.6199951171875,395.80999755859375,396.5499877929688,444700.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,395.0499877929688,395.3599853515625,389.510009765625,390.6000061035156,541700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,393.1499938964844,395.0400085449219,385.1700134277344,385.6499938964844,827600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,385.6000061035156,395.8500061035156,385.6000061035156,393.7099914550781,408100.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,394.1099853515625,397.75,393.9200134277344,395.4200134277344,351200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,397.6300048828125,402.55999755859375,393.9700012207031,395.3299865722656,544200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,398.239990234375,400.8999938964844,395.8800048828125,398.9200134277344,678400.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,399.8599853515625,403.5299987792969,394.2300109863281,398.5799865722656,857200.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,399.5199890136719,410.6700134277344,396.1099853515625,410.2999877929688,1293500.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,400.010009765625,410.7699890136719,396.7000122070313,399.6400146484375,1407900.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,401.3599853515625,411.8999938964844,401.3599853515625,402.8500061035156,1562200.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,407.6900024414063,412.6400146484375,404.0700073242188,404.3399963378906,950300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,405.8500061035156,412.8800048828125,403.2000122070313,412.1799926757813,483900.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,411.5,413.2799987792969,406.5899963378906,410.760009765625,340400.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,410.760009765625,414.0299987792969,408.9200134277344,412.760009765625,486300.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,413.5499877929688,417.4299926757813,411.8399963378906,412.0,782900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,411.2000122070313,419.5700073242188,411.2000122070313,418.5899963378906,1022800.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,420.3800048828125,424.5499877929688,418.3800048828125,421.9400024414063,630800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,422.5499877929688,423.4700012207031,418.9800109863281,421.3699951171875,438200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,422.010009765625,423.260009765625,420.3800048828125,422.4400024414063,411900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,424.4100036621094,426.8699951171875,423.6099853515625,426.3800048828125,425800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,425.8399963378906,429.3200073242188,424.0899963378906,425.7200012207031,708500.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,426.7799987792969,427.4200134277344,423.0499877929688,424.4599914550781,660500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,426.5400085449219,430.760009765625,425.55999755859375,430.3999938964844,680900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,431.2900085449219,433.2799987792969,428.2799987792969,430.2300109863281,475200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,430.8299865722656,433.510009765625,430.5400085449219,432.3599853515625,626000.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,433.9599914550781,436.4500122070313,433.0499877929688,435.2099914550781,418700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,435.0,439.1400146484375,435.0,437.1499938964844,393200.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,438.6099853515625,443.8800048828125,437.1499938964844,442.0400085449219,940900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,446.510009765625,448.9800109863281,437.2200012207031,440.3699951171875,924300.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,440.3699951171875,440.4400024414063,435.0299987792969,437.4500122070313,1004500.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,436.7900085449219,437.3500061035156,431.55999755859375,437.30999755859375,568100.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,436.4700012207031,439.0700073242188,430.4500122070313,431.5,732500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,434.1900024414063,440.3900146484375,432.5299987792969,438.8699951171875,1073500.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,439.010009765625,442.4400024414063,437.55999755859375,438.1000061035156,761700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,436.5499877929688,436.5499877929688,428.8900146484375,435.8900146484375,952000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,433.9599914550781,441.2200012207031,433.4800109863281,439.7999877929688,1016500.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,439.260009765625,442.3800048828125,438.2699890136719,441.760009765625,543800.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,443.2000122070313,445.2099914550781,441.0299987792969,443.1799926757813,611600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,443.05999755859375,444.3800048828125,437.5499877929688,438.9100036621094,714900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,438.1300048828125,440.4100036621094,433.239990234375,436.5799865722656,604800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,440.0,440.9200134277344,437.1400146484375,438.80999755859375,903900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,437.3500061035156,442.8900146484375,436.5700073242188,442.5700073242188,1360500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,443.1099853515625,447.4700012207031,441.3999938964844,447.1099853515625,449500.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,448.2000122070313,450.5400085449219,443.1400146484375,450.1300048828125,675700.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,451.4500122070313,452.0,448.5,450.489990234375,490400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,449.6199951171875,451.2999877929688,447.5299987792969,448.1099853515625,496800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,447.260009765625,448.05999755859375,444.1000061035156,446.3599853515625,515600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,446.760009765625,450.9500122070313,444.7900085449219,449.6300048828125,692500.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,449.80999755859375,449.8699951171875,446.2799987792969,449.0799865722656,504100.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,447.1300048828125,450.239990234375,446.4200134277344,449.5,362100.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,448.2000122070313,449.5799865722656,443.8200073242188,449.1099853515625,611900.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,449.25,450.5400085449219,445.6199951171875,450.2999877929688,627200.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,449.6199951171875,452.5199890136719,448.4800109863281,449.1900024414063,621500.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,452.5199890136719,458.9100036621094,452.4800109863281,457.9100036621094,700500.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,457.760009765625,467.8900146484375,455.3800048828125,466.5499877929688,676100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,466.5499877929688,467.4500122070313,461.4599914550781,464.6300048828125,701000.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,465.989990234375,469.010009765625,463.7099914550781,467.9400024414063,531300.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,469.8299865722656,475.9700012207031,468.9599914550781,472.989990234375,487500.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,476.1199951171875,477.8900146484375,473.0299987792969,473.4100036621094,577100.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,471.6499938964844,476.8299865722656,469.4200134277344,476.5499877929688,426500.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,479.0400085449219,480.2799987792969,476.3699951171875,477.6199951171875,484400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,476.0700073242188,476.8200073242188,473.6499938964844,475.2000122070313,651100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,475.9599914550781,478.5,475.510009765625,477.1000061035156,627800.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,472.7000122070313,476.1400146484375,469.9800109863281,470.1799926757813,615400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,469.9599914550781,472.3599853515625,466.1000061035156,467.0799865722656,839800.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,466.7699890136719,468.25,464.3299865722656,465.3800048828125,399900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,465.3800048828125,466.989990234375,461.5799865722656,462.3200073242188,335700.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,465.7300109863281,465.7300109863281,453.7999877929688,457.3900146484375,682400.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,458.2099914550781,460.8800048828125,457.5299987792969,458.2300109863281,770800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,458.2000122070313,458.3999938964844,452.7900085449219,453.0,659000.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,452.0,453.9500122070313,448.8699951171875,449.3500061035156,1033600.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,452.0199890136719,456.6400146484375,451.9400024414063,453.8900146484375,1098200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,456.1199951171875,460.5400085449219,455.4700012207031,458.1799926757813,511400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,458.0700073242188,462.9599914550781,458.0700073242188,462.0899963378906,551300.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,479.2799987792969,479.7799987792969,464.4200134277344,469.1300048828125,742500.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,470.2300109863281,471.6099853515625,465.9599914550781,469.9500122070313,795000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,486.05999755859375,506.7200012207031,484.3900146484375,504.6000061035156,1185600.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,506.0,507.8200073242188,496.9200134277344,496.9599914550781,806000.0,,,,,,,,,,
