Date,Open,High,Low,Close,Volume,"('Adj Close', 'USM')","('Close', 'USM')","('High', 'USM')","('Low', 'USM')","('Open', 'USM')","('Volume', 'USM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,41.7400016784668,42.02000045776367,40.2599983215332,40.88999938964844,312800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,40.810001373291016,41.43000030517578,39.790000915527344,40.5099983215332,328800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,40.900001525878906,41.15999984741211,40.09999847412109,41.15999984741211,141100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,41.290000915527344,42.459999084472656,40.540000915527344,42.22999954223633,177200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.09999847412109,42.150001525878906,40.59000015258789,40.810001373291016,136100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.59999847412109,41.709999084472656,40.16999816894531,41.59999847412109,142700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,41.130001068115234,41.70000076293945,40.84000015258789,41.20000076293945,90400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,41.25,41.4900016784668,40.27999877929688,41.29999923706055,149800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.81999969482422,43.40999984741211,41.81999969482422,43.06999969482422,223700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,42.959999084472656,42.959999084472656,41.4900016784668,42.70000076293945,257500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,42.0,43.54999923706055,42.0,42.040000915527344,234700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,42.0,43.15999984741211,41.79999923706055,42.9900016784668,161200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,43.0,43.68999862670898,42.040000915527344,43.68000030517578,228600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,44.18999862670898,45.52000045776367,43.09999847412109,45.31999969482422,281800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,45.470001220703125,46.380001068115234,44.34000015258789,44.56999969482422,220700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,44.220001220703125,44.58000183105469,42.970001220703125,43.0,156200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,43.400001525878906,45.040000915527344,43.400001525878906,45.040000915527344,144700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.709999084472656,48.470001220703125,44.93000030517578,46.5099983215332,466300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,46.0099983215332,46.29999923706055,44.33000183105469,44.400001525878906,204900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,44.09000015258789,45.04999923706055,43.66999816894531,44.290000915527344,150100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,44.2599983215332,45.56999969482422,44.0,44.400001525878906,115100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,44.9900016784668,44.9900016784668,43.790000915527344,44.25,128300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.84999847412109,45.54999923706055,43.34000015258789,43.86000061035156,221000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,43.59999847412109,43.900001525878906,42.61000061035156,43.16999816894531,172000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,43.2400016784668,43.52000045776367,42.18999862670898,42.4900016784668,197700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,42.27000045776367,42.720001220703125,41.400001525878906,41.52999877929688,189800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,41.27999877929688,42.18000030517578,40.66999816894531,41.70000076293945,238400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,41.75,42.27000045776367,41.290000915527344,41.47999954223633,188000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,41.720001220703125,43.54999923706055,41.59000015258789,43.2400016784668,203200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.27999877929688,42.77999877929688,41.2599983215332,41.650001525878906,162400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.36000061035156,42.43999862670898,41.400001525878906,42.380001068115234,148400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.58000183105469,43.060001373291016,41.66999816894531,41.720001220703125,337200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,39.15999984741211,39.56999969482422,34.29999923706055,34.47999954223633,924800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,34.5,35.720001220703125,32.52000045776367,32.959999084472656,818400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,32.810001373291016,33.93000030517578,32.33000183105469,33.150001525878906,422200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,33.25,33.68000030517578,32.43000030517578,33.25,334800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,33.20000076293945,33.47999954223633,32.529998779296875,32.54999923706055,198100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,32.599998474121094,33.61000061035156,32.0099983215332,33.369998931884766,215600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,33.45000076293945,33.7400016784668,32.900001525878906,33.58000183105469,241500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,33.900001525878906,34.83000183105469,33.33000183105469,33.959999084472656,193800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,34.0,35.290000915527344,34.0,34.88999938964844,210500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,35.4900016784668,36.0,34.040000915527344,36.0,286800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,35.790000915527344,35.849998474121094,34.599998474121094,34.709999084472656,205200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,34.75,35.130001068115234,34.099998474121094,34.099998474121094,246700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,34.36000061035156,34.58000183105469,33.63999938964844,34.369998931884766,273500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,34.97999954223633,35.2599983215332,34.31999969482422,34.83000183105469,174500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,34.86000061035156,35.560001373291016,34.81999969482422,35.369998931884766,146600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,35.349998474121094,35.900001525878906,35.189998626708984,35.43000030517578,158700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,35.40999984741211,35.91999816894531,35.15999984741211,35.91999816894531,167900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,35.880001068115234,36.65999984741211,35.310001373291016,35.70000076293945,176100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,35.77000045776367,35.77000045776367,35.119998931884766,35.650001525878906,123400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,35.7599983215332,36.16999816894531,34.7400016784668,34.880001068115234,159400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,34.560001373291016,35.2599983215332,34.060001373291016,34.83000183105469,232000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,34.5099983215332,35.41999816894531,34.310001373291016,35.16999816894531,221300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,35.220001220703125,36.52000045776367,34.970001220703125,36.4900016784668,184700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,36.83000183105469,37.29999923706055,35.66999816894531,35.849998474121094,201200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,36.02999877929688,36.27999877929688,35.619998931884766,35.939998626708984,123800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,36.09000015258789,36.959999084472656,36.09000015258789,36.959999084472656,98500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,37.22999954223633,37.22999954223633,35.4900016784668,35.56999969482422,128700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,35.56999969482422,36.220001220703125,35.56999969482422,35.9900016784668,119300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,36.20000076293945,37.400001525878906,36.11000061035156,36.5,167200.0,,,,,,,,,,
