Date,Open,High,Low,Close,Volume,"('Adj Close', 'EBS')","('Close', 'EBS')","('High', 'EBS')","('Low', 'EBS')","('Open', 'EBS')","('Volume', 'EBS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.3499999046325684,2.759999990463257,2.3299999237060547,2.5899999141693115,1466300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.549999952316284,2.559999942779541,2.3299999237060547,2.359999895095825,1694600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.400000095367432,2.400000095367432,2.200000047683716,2.359999895095825,1495400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.359999895095825,2.369999885559082,2.200000047683716,2.200000047683716,1274900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.200000047683716,2.2300000190734863,2.140000104904175,2.1600000858306885,1032000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.140000104904175,2.140000104904175,2.069999933242798,2.0799999237060547,1210900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.2100000381469727,2.3399999141693115,2.150000095367432,2.1700000762939453,1473900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.25,2.25,2.0799999237060547,2.0999999046325684,1716200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.0999999046325684,2.220000028610229,2.009999990463257,2.049999952316284,1511000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.059999942779541,2.0899999141693115,2.009999990463257,2.0299999713897705,793200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.0199999809265137,2.0299999713897705,1.8899999856948853,1.919999957084656,1466300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.950000047683716,1.9600000381469729,1.830000042915344,1.840000033378601,1539000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.850000023841858,1.870000004768372,1.7999999523162842,1.830000042915344,960100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.8600000143051147,2.0,1.850000023841858,1.9700000286102293,851600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.0,2.0799999237060547,1.950000047683716,1.9700000286102293,679400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.0299999713897705,2.039999961853028,1.8600000143051147,1.8799999952316284,841500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.9299999475479128,1.9800000190734863,1.840000033378601,1.8600000143051147,683500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.899999976158142,1.9600000381469729,1.8200000524520876,1.8200000524520876,787900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.840000033378601,1.840000033378601,1.7599999904632568,1.830000042915344,1108900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7999999523162842,1.850000023841858,1.7300000190734863,1.7300000190734863,1203100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.7300000190734863,1.809999942779541,1.6699999570846558,1.6699999570846558,1080800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.6699999570846558,1.7599999904632568,1.6100000143051147,1.649999976158142,1353800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.659999966621399,1.690000057220459,1.559999942779541,1.6200000047683716,1137000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.590000033378601,1.590000033378601,1.5099999904632568,1.5299999713897705,1139700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.5399999618530271,1.5800000429153442,1.4199999570846558,1.559999942779541,1545400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.590000033378601,1.600000023841858,1.4700000286102295,1.5,1624800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.5099999904632568,1.6799999475479126,1.4800000190734863,1.6799999475479126,1245300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.6699999570846558,1.6799999475479126,1.5199999809265137,1.5800000429153442,2054600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.6399999856948853,1.840000033378601,1.6100000143051147,1.7999999523162842,2742900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.7100000381469729,1.7100000381469729,1.5800000429153442,1.590000033378601,1445100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.600000023841858,1.7100000381469729,1.5299999713897705,1.690000057220459,1232500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7200000286102295,1.75,1.6399999856948853,1.7000000476837158,1267300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7000000476837158,1.7000000476837158,1.5499999523162842,1.559999942779541,1371200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.5700000524520874,1.6200000047683716,1.4800000190734863,1.5199999809265137,1451600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7000000476837158,3.25,1.659999966621399,2.7100000381469727,76155100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.7100000381469727,2.990000009536743,2.4600000381469727,2.799999952316284,8465900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.799999952316284,3.2300000190734863,2.700000047683716,2.740000009536743,6377300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.740000009536743,3.0799999237060547,2.740000009536743,2.8499999046325684,2734800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.859999895095825,3.440000057220459,2.799999952316284,3.299999952316284,5187700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.369999885559082,3.609999895095825,3.150000095367432,3.200000047683716,4604800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.319999933242798,3.390000104904175,3.2100000381469727,3.2300000190734863,1797800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.25,3.569999933242798,3.2100000381469727,3.390000104904175,2258000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.450000047683716,3.4800000190734863,3.140000104904175,3.1700000762939453,2409600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.0899999141693115,3.7300000190734863,3.009999990463257,3.4100000858306885,3684600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.5,3.5299999713897705,3.1700000762939453,3.259999990463257,3455100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.7300000190734863,2.9100000858306885,2.3499999046325684,2.7699999809265137,5148900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.7699999809265137,2.859999895095825,2.650000095367432,2.690000057220459,1838800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.700000047683716,2.970000028610229,2.700000047683716,2.799999952316284,2268200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.8299999237060547,2.859999895095825,2.3299999237060547,2.3299999237060547,2432800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.3499999046325684,2.400000095367432,2.2300000190734863,2.240000009536743,1576200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.200000047683716,2.369999885559082,2.119999885559082,2.3499999046325684,1769900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.369999885559082,2.509999990463257,2.319999933242798,2.450000047683716,4054400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.5,2.5199999809265137,2.369999885559082,2.470000028610229,1505300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.430000066757202,2.569999933242798,2.430000066757202,2.4600000381469727,1161700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.450000047683716,2.5799999237060547,2.4200000762939453,2.509999990463257,1262400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.559999942779541,2.5899999141693115,2.470000028610229,2.470000028610229,810700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.470000028610229,2.509999990463257,2.400000095367432,2.4100000858306885,1219700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.430000066757202,2.640000104904175,2.430000066757202,2.539999961853028,949400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.559999942779541,2.5999999046325684,2.430000066757202,2.440000057220459,1170600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.470000028610229,2.640000104904175,2.470000028610229,2.5899999141693115,1066000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.609999895095825,2.720000028610229,2.450000047683716,2.5299999713897705,1089000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.549999952316284,2.609999895095825,2.2799999713897705,2.299999952316284,1111300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.259999990463257,2.2799999713897705,2.119999885559082,2.1600000858306885,1374100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.119999885559082,2.369999885559082,2.109999895095825,2.259999990463257,1340800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.299999952316284,2.380000114440918,2.2100000381469727,2.2699999809265137,1022900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.2699999809265137,2.4100000858306885,2.190000057220459,2.289999961853028,1117700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.319999933242798,2.3399999141693115,2.25,2.319999933242798,841200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.319999933242798,2.380000114440918,2.25,2.309999942779541,802900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.2699999809265137,2.2799999713897705,2.200000047683716,2.2300000190734863,888000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.240000009536743,2.2799999713897705,2.1700000762939453,2.190000057220459,959700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.200000047683716,2.200000047683716,2.0,2.059999942779541,1001400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.059999942779541,2.130000114440918,1.950000047683716,1.9800000190734863,1248700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.9600000381469729,2.039999961853028,1.909999966621399,1.950000047683716,859300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.9600000381469729,1.9900000095367432,1.8899999856948853,1.899999976158142,692000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.899999976158142,1.9900000095367432,1.8200000524520876,1.8600000143051147,1061100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.840000033378601,2.059999942779541,1.840000033378601,2.039999961853028,934800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.039999961853028,2.289999961853028,2.0,2.1600000858306885,1393300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.150000095367432,2.359999895095825,2.130000114440918,2.289999961853028,861000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.2699999809265137,2.299999952316284,2.140000104904175,2.180000066757202,799800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.119999885559082,2.130000114440918,1.950000047683716,1.950000047683716,1093200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.009999990463257,2.009999990463257,1.899999976158142,1.919999957084656,880900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.919999957084656,2.039999961853028,1.8799999952316284,1.8899999856948853,1093000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.8799999952316284,1.909999966621399,1.8200000524520876,1.8799999952316284,988100.0,,,,,,,,,,
