Date,Open,High,Low,Close,Volume,"('Adj Close', 'CRNX')","('Close', 'CRNX')","('High', 'CRNX')","('Low', 'CRNX')","('Open', 'CRNX')","('Volume', 'CRNX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.08000183105469,36.209999084472656,34.189998626708984,35.38999938964844,579300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,35.31999969482422,35.4900016784668,34.564998626708984,34.959999084472656,596500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,35.220001220703125,35.80500030517578,34.689998626708984,34.77000045776367,588100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,34.13999938964844,34.88999938964844,33.66999816894531,34.7599983215332,412000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,34.52000045776367,36.0099983215332,33.79999923706055,35.95000076293945,928600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,35.959999084472656,37.95000076293945,35.380001068115234,37.91999816894531,1189700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,37.650001525878906,38.97999954223633,37.220001220703125,37.59999847412109,724300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.060001373291016,37.76499938964844,36.59999847412109,37.27000045776367,925000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,37.59999847412109,38.45000076293945,36.79999923706055,37.18999862670898,342700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,37.650001525878906,37.650001525878906,36.7400016784668,37.29999923706055,565400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,36.91999816894531,37.06999969482422,36.400001525878906,36.790000915527344,324600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,36.959999084472656,36.994998931884766,35.439998626708984,36.20000076293945,357800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,36.36000061035156,36.36000061035156,35.2400016784668,35.5,460100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,35.790000915527344,36.79999923706055,35.55500030517578,36.650001525878906,731500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,37.18999862670898,37.95000076293945,35.86000061035156,37.61000061035156,899200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,37.68999862670898,38.0,36.27999877929688,36.90999984741211,810600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,37.34000015258789,38.185001373291016,36.83000183105469,37.25,626500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,37.70000076293945,38.03499984741211,36.52000045776367,37.18000030517578,768400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.11000061035156,37.7599983215332,36.6150016784668,37.70000076293945,739300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,37.400001525878906,37.4900016784668,36.11000061035156,37.040000915527344,529100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.0,37.56999969482422,36.18999862670898,36.47999954223633,451200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.709999084472656,37.869998931884766,36.2400016784668,37.209999084472656,717700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,36.7599983215332,37.26499938964844,35.70000076293945,37.08000183105469,513800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,36.70000076293945,37.68999862670898,36.05500030517578,37.66999816894531,400600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,37.720001220703125,38.970001220703125,37.25,37.81999969482422,1278200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,37.68999862670898,38.09000015258789,37.11000061035156,37.77999877929688,550900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,37.720001220703125,39.18899917602539,37.33000183105469,38.45500183105469,821300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,38.81999969482422,39.4900016784668,38.33000183105469,39.459999084472656,514700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,39.63999938964844,40.5,39.119998931884766,39.29999923706055,650700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,38.150001525878906,38.150001525878906,35.810001373291016,35.9900016784668,1310300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,35.970001220703125,36.755001068115234,35.790000915527344,36.310001373291016,577900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,36.11000061035156,37.26499938964844,35.86000061035156,36.91999816894531,575900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,36.72999954223633,37.90399932861328,36.58000183105469,37.81999969482422,489000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,37.66999816894531,38.310001373291016,36.810001373291016,37.41999816894531,457800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,37.310001373291016,37.720001220703125,36.11000061035156,36.400001525878906,385200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.290000915527344,37.42499923706055,36.09000015258789,36.720001220703125,473700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,36.66999816894531,37.59999847412109,36.47999954223633,36.84999847412109,349100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,36.790000915527344,38.70000076293945,36.58000183105469,38.66999816894531,418400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,38.790000915527344,40.790000915527344,38.5,40.470001220703125,732200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,46.650001525878906,47.47999954223633,42.380001068115234,42.7599983215332,1856800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,45.09000015258789,45.93999862670898,40.58000183105469,40.93999862670898,1351000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,41.470001220703125,47.0099983215332,41.220001220703125,46.02999877929688,1120000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,47.58000183105469,47.58000183105469,42.93000030517578,43.5099983215332,667900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,43.45000076293945,44.06499862670898,42.400001525878906,42.93000030517578,663600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,45.0,45.880001068115234,43.04999923706055,43.52000045776367,429700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,43.52000045776367,43.619998931884766,42.31999969482422,42.5,524900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,44.31999969482422,44.33000183105469,41.584999084472656,42.290000915527344,396200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,41.97999954223633,42.5,41.34000015258789,41.56999969482422,517000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,41.150001525878906,41.7599983215332,40.45000076293945,40.75,526000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,41.08000183105469,41.91600036621094,39.959999084472656,40.5,643200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,40.09999847412109,40.35499954223633,37.43999862670898,38.209999084472656,791500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,37.959999084472656,39.380001068115234,37.959999084472656,38.93000030517578,1733000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,38.40999984741211,39.060001373291016,37.52000045776367,37.93000030517578,773500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,41.06999969482422,45.97999954223633,40.5099983215332,45.18000030517578,3090100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,44.22999954223633,46.7599983215332,42.70000076293945,45.4900016784668,1665400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,45.86000061035156,46.04999923706055,44.64500045776367,44.970001220703125,860800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,45.0,45.0,43.720001220703125,44.290000915527344,599500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,43.619998931884766,44.52000045776367,42.33000183105469,43.119998931884766,651600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,43.130001068115234,44.27999877929688,42.68000030517578,43.369998931884766,618800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,43.59999847412109,44.63999938964844,42.97999954223633,44.43000030517578,836900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,44.52000045776367,47.15999984741211,44.0099983215332,46.810001373291016,1289100.0,,,,,,,,,,
