Date,Open,High,Low,Close,Volume,"('Adj Close', 'SMP')","('Close', 'SMP')","('High', 'SMP')","('Low', 'SMP')","('Open', 'SMP')","('Volume', 'SMP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.5099983215332,40.13999938964844,39.2599983215332,39.7400016784668,90400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.560001373291016,39.560001373291016,38.68999862670898,38.75,120600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.88999938964844,39.13999938964844,38.63999938964844,38.7599983215332,117900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,38.56999969482422,39.2599983215332,38.310001373291016,38.93000030517578,95100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,38.9900016784668,39.09000015258789,38.630001068115234,38.97999954223633,72800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,38.59000015258789,38.70000076293945,38.27999877929688,38.68000030517578,92300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,38.75,39.08000183105469,38.369998931884766,39.04999923706055,88000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,39.0,39.61000061035156,38.630001068115234,39.5,190100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,39.93999862670898,39.93999862670898,38.77999877929688,39.09000015258789,82900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,38.65999984741211,39.29999923706055,38.45000076293945,39.2400016784668,72900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.7599983215332,39.16999816894531,38.66999816894531,38.95000076293945,114000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,39.2400016784668,39.81999969482422,38.959999084472656,39.81999969482422,108300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,39.88999938964844,39.88999938964844,39.380001068115234,39.84999847412109,86200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,40.0,40.81999969482422,40.0,40.63999938964844,92100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,40.970001220703125,41.41999816894531,40.34999847412109,40.34999847412109,94800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,40.630001068115234,40.630001068115234,40.0099983215332,40.220001220703125,75000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,40.630001068115234,40.93999862670898,40.15999984741211,40.93000030517578,89000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,41.2400016784668,41.56999969482422,40.77000045776367,40.83000183105469,78600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,40.93999862670898,41.02000045776367,40.63999938964844,40.75,82800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,40.470001220703125,41.4900016784668,40.470001220703125,41.220001220703125,75700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,41.15999984741211,41.709999084472656,40.34000015258789,40.34999847412109,168600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,40.47999954223633,41.2400016784668,40.15999984741211,41.220001220703125,79300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,40.720001220703125,41.2400016784668,40.70000076293945,41.0,64000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,40.560001373291016,40.560001373291016,39.77999877929688,40.040000915527344,81400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,40.04999923706055,40.959999084472656,40.04999923706055,40.58000183105469,76200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,40.58000183105469,40.65999984741211,40.040000915527344,40.18000030517578,102900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,40.2599983215332,40.59000015258789,40.11000061035156,40.52999877929688,174700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,40.63999938964844,41.150001525878906,40.33000183105469,40.81999969482422,86400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,40.97999954223633,41.40999984741211,40.95000076293945,41.130001068115234,96900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,40.02000045776367,40.79999923706055,39.5,40.04999923706055,107600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,40.209999084472656,40.36000061035156,39.72999954223633,40.130001068115234,59800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,40.45000076293945,41.16999816894531,40.29999923706055,41.15999984741211,73400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,40.84999847412109,41.16999816894531,40.45000076293945,40.56999969482422,91700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,39.84999847412109,40.68000030517578,39.58000183105469,40.22999954223633,201600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,40.25,40.43999862670898,39.93000030517578,40.119998931884766,115200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,36.20000076293945,36.970001220703125,33.529998779296875,34.029998779296875,292500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,34.0099983215332,34.0099983215332,33.18000030517578,33.380001068115234,204700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,33.2400016784668,33.529998779296875,32.119998931884766,32.150001525878906,291500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,32.34000015258789,33.349998474121094,32.20000076293945,33.119998931884766,253200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,32.86000061035156,33.279998779296875,31.899999618530277,31.920000076293945,227700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,32.0099983215332,32.400001525878906,31.38999938964844,31.76000022888184,247800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,31.61000061035156,31.68000030517578,30.93000030517578,31.09000015258789,243300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,30.989999771118164,31.46999931335449,30.76000022888184,31.030000686645508,189900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,30.8799991607666,31.25,30.170000076293945,30.26000022888184,184000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,30.350000381469727,30.86000061035156,30.09000015258789,30.56999969482422,191600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,30.6299991607666,31.200000762939453,30.6299991607666,30.670000076293945,164800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,30.940000534057617,31.21999931335449,30.31999969482422,30.450000762939453,105700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.520000457763672,30.8700008392334,30.350000381469727,30.799999237060547,111600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,30.700000762939453,31.190000534057617,30.59000015258789,31.01000022888184,92400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,30.920000076293945,31.32999992370605,30.8799991607666,31.13999938964844,108000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,31.200000762939453,31.46999931335449,30.71999931335449,30.850000381469727,240200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,30.93000030517578,31.489999771118164,30.90999984741211,31.280000686645508,335600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,31.149999618530277,31.979999542236328,30.84000015258789,31.21999931335449,161400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,31.3799991607666,32.310001373291016,31.3799991607666,32.150001525878906,174100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,32.0099983215332,33.22999954223633,31.690000534057617,32.970001220703125,138300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,33.099998474121094,33.7400016784668,32.97999954223633,33.310001373291016,176800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,33.43000030517578,33.4900016784668,33.06999969482422,33.09000015258789,90100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,33.11000061035156,33.45000076293945,32.9900016784668,33.2599983215332,83200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,33.290000915527344,33.290000915527344,32.70000076293945,32.709999084472656,113200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,32.97999954223633,33.84000015258789,32.97999954223633,33.79999923706055,102600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,33.88999938964844,34.029998779296875,33.22999954223633,33.54999923706055,179400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,33.560001373291016,33.560001373291016,33.029998779296875,33.38999938964844,87900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,33.18000030517578,33.369998931884766,32.83000183105469,33.20000076293945,166000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,33.040000915527344,33.58000183105469,32.97999954223633,33.40999984741211,75200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,33.66999816894531,33.970001220703125,33.13999938964844,33.15999984741211,113200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,33.470001220703125,33.95000076293945,33.220001220703125,33.91999816894531,115100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,33.86000061035156,34.29999923706055,33.86000061035156,33.9900016784668,92800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,34.0,34.25,33.880001068115234,34.11000061035156,68000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,33.66999816894531,33.66999816894531,32.189998626708984,32.380001068115234,119100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,32.400001525878906,32.72999954223633,32.25,32.47999954223633,90500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,32.220001220703125,32.529998779296875,32.119998931884766,32.119998931884766,73200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,32.31999969482422,32.369998931884766,31.690000534057617,32.02000045776367,71800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,31.790000915527344,32.459999084472656,31.540000915527344,32.02000045776367,84600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,32.349998474121094,32.58000183105469,31.88999938964844,31.90999984741211,101000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,31.920000076293945,32.33000183105469,31.82999992370605,32.099998474121094,126300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,32.0,32.790000915527344,32.0,32.5,139200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,32.52000045776367,32.81999969482422,32.27000045776367,32.310001373291016,96300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,32.369998931884766,33.459999084472656,32.369998931884766,33.06999969482422,165800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,32.90999984741211,33.189998626708984,32.77000045776367,33.09000015258789,99200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,32.75,32.75,31.989999771118164,32.279998779296875,135900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,32.20000076293945,32.56999969482422,32.20000076293945,32.459999084472656,97100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,32.529998779296875,32.790000915527344,32.220001220703125,32.279998779296875,99500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,32.099998474121094,32.54999923706055,31.950000762939453,32.099998474121094,141400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,32.2599983215332,34.68000030517578,32.2599983215332,32.779998779296875,214700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,33.0099983215332,33.0099983215332,32.150001525878906,32.16999816894531,159800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,32.560001373291016,32.560001373291016,31.670000076293945,32.349998474121094,136100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,32.529998779296875,32.75,32.189998626708984,32.439998626708984,143400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,32.5,32.77000045776367,32.119998931884766,32.130001068115234,138800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,31.979999542236328,32.529998779296875,31.979999542236328,32.470001220703125,241200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,32.459999084472656,32.720001220703125,32.130001068115234,32.66999816894531,139500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,32.61000061035156,32.72999954223633,32.31999969482422,32.540000915527344,97100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,32.68000030517578,32.939998626708984,32.369998931884766,32.380001068115234,109100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,32.65999984741211,32.65999984741211,31.770000457763672,31.84000015258789,100100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,32.119998931884766,32.119998931884766,31.6299991607666,31.71999931335449,109700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,31.76000022888184,32.130001068115234,31.76000022888184,31.950000762939453,99300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,31.93000030517578,31.93000030517578,31.530000686645508,31.729999542236328,106600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,31.63999938964844,31.93000030517578,31.51000022888184,31.520000457763672,152400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,31.459999084472656,31.670000076293945,31.1200008392334,31.1299991607666,77100.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,31.170000076293945,31.450000762939453,30.649999618530277,30.88999938964844,137200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,30.84000015258789,30.84000015258789,29.76000022888184,30.07999992370605,145500.0,,,,,,,,,,
