Date,Open,High,Low,Close,Volume,"('Adj Close', 'IHRT')","('Close', 'IHRT')","('High', 'IHRT')","('Low', 'IHRT')","('Open', 'IHRT')","('Volume', 'IHRT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.6600000858306885,2.700000047683716,2.440000057220459,2.450000047683716,1331800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.4200000762939453,2.4749999046325684,2.3499999046325684,2.4100000858306885,816300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.4200000762939453,2.424999952316284,2.319999933242798,2.400000095367432,637900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.359999895095825,2.4749999046325684,2.319999933242798,2.440000057220459,1433800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.4100000858306885,2.4600000381469727,2.240000009536743,2.25,1125400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.2100000381469727,2.2100000381469727,1.899999976158142,1.9700000286102293,1729700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.950000047683716,2.1700000762939453,1.899999976158142,2.1600000858306885,1416500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.150000095367432,2.180000066757202,2.039999961853028,2.140000104904175,1240600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.0999999046325684,2.369999885559082,2.0999999046325684,2.2799999713897705,1268300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.240000009536743,2.319999933242798,2.1449999809265137,2.289999961853028,990100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.25,2.3550000190734863,2.180000066757202,2.3299999237060547,875000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.3499999046325684,2.3499999046325684,2.240000009536743,2.299999952316284,705800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.309999942779541,2.309999942779541,2.1700000762939453,2.25,1261300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.259999990463257,2.3399999141693115,2.2300000190734863,2.319999933242798,722200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.3499999046325684,2.539999961853028,2.3499999046325684,2.5,774300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.559999942779541,2.650000095367432,2.4749999046325684,2.5199999809265137,433000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.609999895095825,2.7799999713897705,2.595000028610229,2.650000095367432,995700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.7100000381469727,2.9100000858306885,2.634999990463257,2.8499999046325684,1308500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.809999942779541,2.900000095367432,2.609999895095825,2.8299999237060547,724000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.809999942779541,2.9200000762939453,2.740000009536743,2.880000114440918,562700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.8399999141693115,2.970000028610229,2.7100000381469727,2.7100000381469727,725200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.759999990463257,2.940000057220459,2.720000028610229,2.8499999046325684,655600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.8299999237060547,2.950000047683716,2.7249999046325684,2.9100000858306885,753200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.799999952316284,2.815000057220459,2.694999933242798,2.700000047683716,490800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.6700000762939453,2.763999938964844,2.630000114440918,2.650000095367432,420000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.650000095367432,2.650000095367432,2.309999942779541,2.4100000858306885,1145900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.380000114440918,2.470000028610229,2.309999942779541,2.4600000381469727,666000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.450000047683716,2.799999952316284,2.430000066757202,2.789999961853028,1272200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.789999961853028,2.9600000381469727,2.75,2.8299999237060547,766800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.5899999141693115,2.765000104904175,2.559999942779541,2.650000095367432,980400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.740000009536743,2.740000009536743,2.490000009536743,2.5199999809265137,822300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.5899999141693115,2.694999933242798,2.4649999141693115,2.680000066757202,773000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.6600000858306885,2.740000009536743,2.559999942779541,2.650000095367432,670400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.630000114440918,2.640000104904175,2.549999952316284,2.5899999141693115,445000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.549999952316284,2.565000057220459,2.319999933242798,2.345000028610229,528400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.380000114440918,2.4100000858306885,2.2850000858306885,2.375,676400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.369999885559082,2.380000114440918,2.200000047683716,2.319999933242798,593900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,2.259999990463257,2.359999895095825,2.240000009536743,2.3399999141693115,572200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.380000114440918,2.4049999713897705,2.2850000858306885,2.309999942779541,775700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.309999942779541,2.3399999141693115,2.1050000190734863,2.2699999809265137,1331000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.400000095367432,3.039999961853028,2.359999895095825,2.7699999809265137,4140800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.759999990463257,2.799999952316284,2.200000047683716,2.259999990463257,2239600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.369999885559082,2.369999885559082,2.0450000762939453,2.140000104904175,1618700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.140000104904175,2.140000104904175,1.919999957084656,1.9299999475479128,1487100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.950000047683716,2.049999952316284,1.870000004768372,2.009999990463257,835500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.0199999809265137,2.190000057220459,2.009999990463257,2.1600000858306885,735100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.2100000381469727,2.325000047683716,2.1619999408721924,2.299999952316284,863000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.2699999809265137,2.380000114440918,2.180000066757202,2.190000057220459,766800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.2100000381469727,2.220000028610229,2.130000114440918,2.2100000381469727,553700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.190000057220459,2.2799999713897705,2.1050000190734863,2.1600000858306885,729200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.130000114440918,2.2300000190734863,2.119999885559082,2.119999885559082,636800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.0999999046325684,2.200000047683716,2.0450000762939453,2.069999933242798,1397000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.049999952316284,2.049999952316284,1.850000023841858,1.8799999952316284,1269200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.8899999856948853,1.919999957084656,1.840000033378601,1.8899999856948853,698900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.8899999856948853,2.069999933242798,1.8450000286102293,2.009999990463257,676900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.049999952316284,2.150000095367432,1.9850000143051147,2.009999990463257,952500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.0199999809265137,2.0999999046325684,1.899999976158142,1.909999966621399,888500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.909999966621399,1.9529999494552608,1.870000004768372,1.870000004768372,774600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.8799999952316284,1.9600000381469729,1.870000004768372,1.9299999475479128,500500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.940000057220459,2.1600000858306885,1.940000057220459,2.140000104904175,905600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.130000114440918,2.1600000858306885,2.075000047683716,2.0899999141693115,562100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.0999999046325684,2.130000114440918,2.0299999713897705,2.119999885559082,599400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.0799999237060547,2.0799999237060547,1.9700000286102293,2.0,547100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.9700000286102293,2.0999999046325684,1.965000033378601,2.0899999141693115,660200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.119999885559082,2.2100000381469727,2.109999895095825,2.130000114440918,857100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.130000114440918,2.130000114440918,1.9700000286102293,2.049999952316284,642100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.069999933242798,2.275000095367432,2.069999933242798,2.25,978300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.2699999809265137,2.345000028610229,2.2249999046325684,2.3299999237060547,481100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.1700000762939453,2.305000066757202,2.130000114440918,2.180000066757202,693000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.180000066757202,2.2699999809265137,2.130000114440918,2.259999990463257,336100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.25,2.259999990463257,2.1700000762939453,2.180000066757202,501200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.1600000858306885,2.180000066757202,2.0799999237060547,2.109999895095825,404700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.109999895095825,2.109999895095825,2.0,2.0299999713897705,484400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.049999952316284,2.1700000762939453,1.940000057220459,1.950000047683716,553100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.940000057220459,1.9600000381469729,1.870000004768372,1.9299999475479128,756300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,1.909999966621399,1.940000057220459,1.8350000381469729,1.899999976158142,947300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,1.899999976158142,1.950000047683716,1.8600000143051147,1.9450000524520876,498300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,1.9600000381469729,2.1449999809265137,1.940000057220459,2.119999885559082,477000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.119999885559082,2.190000057220459,2.0799999237060547,2.109999895095825,544100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.059999942779541,2.140000104904175,2.0450000762939453,2.0999999046325684,598900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.0999999046325684,2.180000066757202,2.055000066757202,2.140000104904175,606900.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.1600000858306885,2.2249999046325684,2.150000095367432,2.1700000762939453,424400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.140000104904175,2.140000104904175,2.069999933242798,2.0999999046325684,723200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.0799999237060547,2.220000028610229,2.0799999237060547,2.150000095367432,621000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.190000057220459,2.240000009536743,2.109999895095825,2.2300000190734863,855000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.2699999809265137,2.3399999141693115,2.240000009536743,2.25,289400.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.2699999809265137,2.380000114440918,2.259999990463257,2.359999895095825,643000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,2.3499999046325684,2.427999973297119,2.259999990463257,2.2699999809265137,402500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.240000009536743,2.240000009536743,2.125,2.1600000858306885,668600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,1.8200000524520876,1.8200000524520876,1.3600000143051147,1.3799999952316284,4222200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,1.4600000381469729,1.4600000381469729,1.2899999618530271,1.2999999523162842,1512300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,1.3600000143051147,1.3600000143051147,1.1740000247955322,1.2400000095367432,2270700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,1.2899999618530271,1.3700000047683716,1.149999976158142,1.2599999904632568,1993900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,1.2599999904632568,1.284999966621399,1.1299999952316284,1.2400000095367432,1987300.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,1.2300000190734863,1.2899999618530271,1.2000000476837158,1.2899999618530271,1344000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,1.2799999713897705,1.340000033378601,1.2000000476837158,1.2100000381469729,973900.0,,,,,,,,,,
