Date,Open,High,Low,Close,Volume,"('Adj Close', 'BPRN')","('Close', 'BPRN')","('High', 'BPRN')","('Low', 'BPRN')","('Open', 'BPRN')","('Volume', 'BPRN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.20000076293945,36.4900016784668,35.41999816894531,36.25,36700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,36.25,36.25,35.560001373291016,35.560001373291016,13700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,35.560001373291016,36.02999877929688,35.02000045776367,35.439998626708984,16500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,35.45000076293945,35.65999984741211,35.349998474121094,35.38999938964844,16900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,35.185001373291016,35.33000183105469,34.22999954223633,34.68000030517578,12900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.310001373291016,34.560001373291016,33.81999969482422,34.130001068115234,20300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,34.22999954223633,34.54499816894531,33.75,33.869998931884766,8700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,34.15999984741211,34.435001373291016,33.900001525878906,34.11000061035156,15500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.279998779296875,34.29999923706055,33.56999969482422,33.86000061035156,16800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,33.75,34.36000061035156,33.52000045776367,33.61000061035156,8900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,34.14500045776367,34.14500045776367,33.63999938964844,34.0,5000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,34.0,34.0,33.641998291015625,34.0,7100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,34.0,34.4900016784668,33.5,34.4900016784668,6900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,34.4900016784668,34.4900016784668,34.0,34.4900016784668,6500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.72999954223633,34.72999954223633,34.04999923706055,34.33000183105469,11200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.54999923706055,34.599998474121094,34.47999954223633,34.5,7600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,34.900001525878906,34.900001525878906,33.58000183105469,34.2400016784668,12300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,33.9900016784668,34.20800018310547,33.599998474121094,33.72999954223633,7200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,33.97999954223633,34.4900016784668,32.72999954223633,33.13999938964844,23900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,32.529998779296875,33.1349983215332,32.529998779296875,33.06999969482422,8800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,32.90999984741211,33.54999923706055,32.65999984741211,32.65999984741211,12500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,32.79999923706055,32.79999923706055,31.61000061035156,32.040000915527344,20600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,31.649999618530277,32.45899963378906,31.649999618530277,32.279998779296875,11500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,32.08000183105469,32.81999969482422,31.82999992370605,32.380001068115234,22200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,32.459999084472656,32.540000915527344,31.280000686645508,31.36000061035156,41300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,31.1200008392334,31.6200008392334,30.530000686645508,31.229999542236328,20800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,31.25,31.520000457763672,31.25,31.46999931335449,11600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,31.549999237060547,32.06999969482422,31.299999237060547,31.309999465942383,34900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,31.31999969482422,32.400001525878906,31.31999969482422,32.130001068115234,9000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,31.950000762939453,31.950000762939453,31.21999931335449,31.21999931335449,23700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,31.43000030517578,32.290000915527344,31.350000381469727,32.290000915527344,11600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,32.5,33.689998626708984,32.5,33.02000045776367,12000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,32.970001220703125,33.45000076293945,32.85499954223633,32.91999816894531,11800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,32.29999923706055,33.02000045776367,32.0,32.0,6800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,31.899999618530277,31.899999618530277,31.299999237060547,31.56999969482422,7700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,31.56999969482422,32.084999084472656,30.809999465942383,31.100000381469727,19900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,31.545000076293945,31.545000076293945,30.82999992370605,31.084999084472656,13600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,31.100000381469727,31.44499969482422,30.86000061035156,30.86000061035156,3000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,31.209999084472656,31.209999084472656,30.850000381469727,31.0,3100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,31.09000015258789,31.09000015258789,30.36000061035156,30.399999618530277,5400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,30.84000015258789,30.97800064086914,30.56999969482422,30.780000686645508,5700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,30.71999931335449,31.0,30.399999618530277,30.540000915527344,8800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,30.600000381469727,31.0,30.36000061035156,30.36000061035156,2300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,30.26000022888184,30.549999237060547,30.049999237060547,30.25,14600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,30.07999992370605,31.030000686645508,30.07999992370605,30.34000015258789,6400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,30.450000762939453,30.450000762939453,30.149999618530277,30.450000762939453,4600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,30.71999931335449,30.71999931335449,30.049999237060547,30.239999771118164,10800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.149999618530277,30.791000366210938,30.11000061035156,30.11000061035156,7200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,30.11000061035156,31.100000381469727,29.94099998474121,30.530000686645508,17800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,30.5,30.649999618530277,30.32999992370605,30.57999992370605,10200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,30.100000381469727,30.395000457763672,29.559999465942383,29.71999931335449,14400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,29.729999542236328,30.18000030517578,29.57999992370605,30.18000030517578,70000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,29.799999237060547,31.013999938964844,29.69499969482422,30.1200008392334,4000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,30.26000022888184,30.65999984741211,30.21999931335449,30.31999969482422,7300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,30.31999969482422,31.3700008392334,30.31999969482422,31.3700008392334,8800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,31.290000915527344,31.520000457763672,31.174999237060547,31.38999938964844,15900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,30.96500015258789,31.299999237060547,30.8799991607666,30.8799991607666,5200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,31.3700008392334,31.670000076293945,31.0,31.0,8100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,31.25,31.48500061035156,30.31999969482422,30.31999969482422,5100.0,,,,,,,,,,
