Date,Open,High,Low,Close,Volume,"('Adj Close', 'LZ')","('Close', 'LZ')","('High', 'LZ')","('Low', 'LZ')","('Open', 'LZ')","('Volume', 'LZ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,11.130000114440918,11.135000228881836,10.630000114440918,10.920000076293944,1404200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.81999969482422,10.859999656677246,10.574999809265137,10.640000343322754,1306600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.670000076293944,10.670000076293944,10.390000343322754,10.399999618530272,1259300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.239999771118164,10.449999809265137,10.100000381469728,10.399999618530272,1162200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.40999984741211,10.960000038146973,10.40999984741211,10.8100004196167,1170200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.649999618530272,10.770000457763672,10.609999656677246,10.729999542236328,662300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.6899995803833,10.895000457763672,10.649999618530272,10.850000381469728,798600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.8100004196167,10.949999809265137,10.630000114440918,10.93000030517578,930000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.0,11.039999961853027,10.75,10.779999732971191,866700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.670000076293944,10.699999809265137,10.4399995803833,10.579999923706056,736800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.390000343322754,10.66800022125244,10.359999656677246,10.470000267028809,702800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,10.529999732971191,10.630000114440918,10.30500030517578,10.489999771118164,875200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,10.5600004196167,10.899999618530272,10.369999885559082,10.829999923706056,816300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.970000267028809,11.225000381469728,10.899999618530272,10.989999771118164,816800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.100000381469728,11.140000343322754,10.720000267028809,10.829999923706056,836000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.970000267028809,10.975000381469728,10.600000381469728,10.609999656677246,654000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.729999542236328,10.739999771118164,10.59000015258789,10.710000038146973,874300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.760000228881836,11.024999618530272,10.68000030517578,10.68000030517578,583600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.670000076293944,10.920000076293944,10.609999656677246,10.920000076293944,715600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.859999656677246,10.859999656677246,10.5649995803833,10.630000114440918,737200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.579999923706056,10.630000114440918,10.270000457763672,10.3100004196167,1137900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.359999656677246,10.550000190734863,10.260000228881836,10.420000076293944,776200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.34000015258789,10.510000228881836,10.239999771118164,10.420000076293944,786500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.31999969482422,10.31999969482422,10.130000114440918,10.210000038146973,631900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.199999809265137,10.470000267028809,10.199999809265137,10.390000343322754,806100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.43000030517578,10.604999542236328,10.335000038146973,10.390000343322754,1003400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.460000038146973,10.56999969482422,10.369999885559082,10.40999984741211,1131900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.449999809265137,10.675000190734863,10.170000076293944,10.619999885559082,918100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,10.600000381469728,10.800000190734863,10.520000457763672,10.729999542236328,709700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,10.420000076293944,10.510000228881836,10.170000076293944,10.31999969482422,1245800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.5,10.6850004196167,10.40999984741211,10.640000343322754,867800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.760000228881836,10.84000015258789,10.604000091552734,10.760000228881836,1156200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,10.640000343322754,10.729999542236328,10.51099967956543,10.56999969482422,1123900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,10.43000030517578,10.4350004196167,9.9350004196167,9.979999542236328,1678600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.93000030517578,10.010000228881836,9.5,9.760000228881836,3486000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,9.75,10.164999961853027,9.75,9.829999923706056,3545900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,10.09000015258789,11.369999885559082,10.09000015258789,11.239999771118164,4251100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,11.260000228881836,11.640000343322754,10.90999984741211,11.479999542236328,2810600.0,,,,,,,,,,
