Date,Open,High,Low,Close,Volume,"('Adj Close', 'FDP')","('Close', 'FDP')","('High', 'FDP')","('Low', 'FDP')","('Open', 'FDP')","('Volume', 'FDP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.290000915527344,27.6299991607666,26.270000457763672,27.600000381469727,451500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.63999938964844,27.8700008392334,27.15999984741211,27.309999465942383,319200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,27.489999771118164,27.530000686645508,26.549999237060547,27.309999465942383,203300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,27.13999938964844,27.600000381469727,26.799999237060547,27.100000381469727,193700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,27.09000015258789,27.440000534057617,27.049999237060547,27.149999618530277,161000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.979999542236328,27.149999618530277,25.540000915527344,25.700000762939453,417200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.700000762939453,26.059999465942383,25.649999618530277,25.770000457763672,222800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,25.76000022888184,25.950000762939453,25.59000015258789,25.799999237060547,292100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.200000762939453,26.200000762939453,25.559999465942383,25.63999938964844,222500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.670000076293945,25.670000076293945,25.07999992370605,25.1200008392334,290900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.0,25.32999992370605,24.90999984741211,25.170000076293945,245500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,25.209999084472656,25.31999969482422,24.950000762939453,25.149999618530277,200000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,25.239999771118164,25.239999771118164,24.770000457763672,25.0,208000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.0,25.239999771118164,24.8700008392334,25.100000381469727,212200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.36000061035156,25.489999771118164,25.07999992370605,25.1200008392334,194700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.290000915527344,25.290000915527344,24.799999237060547,24.940000534057617,151100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.149999618530277,25.200000762939453,24.809999465942383,25.190000534057617,143000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.36000061035156,25.36000061035156,24.93000030517578,25.11000061035156,108300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.190000534057617,25.239999771118164,24.940000534057617,25.040000915527344,131700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.93000030517578,25.170000076293945,24.93000030517578,25.040000915527344,111100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.040000915527344,25.25,24.57999992370605,24.57999992370605,207600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.649999618530277,24.850000381469727,24.459999084472656,24.63999938964844,332600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.43000030517578,24.56999969482422,24.1299991607666,24.530000686645508,293800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.38999938964844,24.38999938964844,23.780000686645508,23.790000915527344,179500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.790000915527344,24.520000457763672,23.770000457763672,24.270000457763672,164500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.450000762939453,24.450000762939453,23.850000381469727,23.920000076293945,176400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.780000686645508,23.940000534057617,23.649999618530277,23.90999984741211,194600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.82999992370605,23.979999542236328,23.540000915527344,23.780000686645508,287500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.850000381469727,24.420000076293945,23.81999969482422,24.200000762939453,189900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.86000061035156,23.86000061035156,23.299999237060547,23.51000022888184,203300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.649999618530277,23.90999984741211,23.530000686645508,23.799999237060547,181500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.86000061035156,24.229999542236328,23.86000061035156,24.15999984741211,177000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,23.950000762939453,24.06999969482422,23.76000022888184,23.770000457763672,186300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,23.739999771118164,24.09000015258789,23.6200008392334,23.920000076293945,209400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,23.979999542236328,24.190000534057617,23.88999938964844,24.059999465942383,132700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,23.86000061035156,24.1200008392334,23.649999618530277,23.96999931335449,193200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,23.8700008392334,24.149999618530277,23.82999992370605,23.920000076293945,184600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,23.26000022888184,23.549999237060547,22.31999969482422,23.18000030517578,428800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,23.36000061035156,23.84000015258789,23.06999969482422,23.280000686645508,302400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,23.270000457763672,23.799999237060547,23.270000457763672,23.63999938964844,257500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,23.82999992370605,24.01000022888184,23.5,23.93000030517578,327000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.059999465942383,24.489999771118164,23.899999618530277,24.3700008392334,225900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,24.3799991607666,24.6299991607666,24.26000022888184,24.530000686645508,206800.0,,,,,,,,,,
