Date,Open,High,Low,Close,Volume,"('Adj Close', 'CTMX')","('Close', 'CTMX')","('High', 'CTMX')","('Low', 'CTMX')","('Open', 'CTMX')","('Volume', 'CTMX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.590000033378601,1.6950000524520874,1.5449999570846558,1.690000057220459,1262700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.6799999475479126,1.6799999475479126,1.590000033378601,1.6299999952316284,508900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.5499999523162842,507500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.5499999523162842,1.559999942779541,1.4600000381469729,1.5099999904632568,608700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.5,1.649999976158142,1.4700000286102295,1.590000033378601,906300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.5800000429153442,1.6299999952316284,1.5499999523162842,1.590000033378601,477100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.6200000047683716,1.690000057220459,1.5700000524520874,1.6699999570846558,375300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.6699999570846558,1.7000000476837158,1.600000023841858,1.690000057220459,308400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.690000057220459,1.7400000095367432,1.6200000047683716,1.7300000190734863,392100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7300000190734863,1.7300000190734863,1.6399999856948853,1.6649999618530271,346800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.6299999952316284,1.6799999475479126,1.5800000429153442,1.6299999952316284,405600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.6200000047683716,1.7000000476837158,1.600000023841858,1.6799999475479126,423600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.6699999570846558,1.6699999570846558,1.6200000047683716,1.6299999952316284,250700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.649999976158142,1.649999976158142,1.600000023841858,1.6299999952316284,220100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.6299999952316284,1.6380000114440918,1.590000033378601,1.6100000143051147,250500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.649999976158142,1.649999976158142,1.5199999809265137,1.5299999713897705,524000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.5299999713897705,1.559999942779541,1.5199999809265137,1.5299999713897705,166500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.5399999618530271,1.590000033378601,1.5199999809265137,1.590000033378601,205100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.5800000429153442,1.649999976158142,1.5499999523162842,1.6100000143051147,300200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.6299999952316284,1.6299999952316284,1.5099999904632568,1.5700000524520874,255300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.5399999618530271,1.600000023841858,1.5110000371932983,1.5299999713897705,144600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.5299999713897705,1.5399999618530271,1.4900000095367432,1.5299999713897705,222000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.5199999809265137,1.5299999713897705,1.4600000381469729,1.4800000190734863,234400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.4800000190734863,1.4800000190734863,1.440000057220459,1.4500000476837158,142300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.4500000476837158,1.5099999904632568,1.4500000476837158,1.4600000381469729,130000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.4600000381469729,1.4700000286102295,1.4299999475479126,1.440000057220459,134600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.4299999475479126,1.5,1.4299999475479126,1.4600000381469729,215700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.4800000190734863,1.559999942779541,1.4800000190734863,1.5199999809265137,187400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.5,1.5700000524520874,1.4809999465942385,1.5299999713897705,142300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.3799999952316284,1.4600000381469729,1.3799999952316284,1.409999966621399,452400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.4500000476837158,1.4900000095367432,1.4199999570846558,1.4900000095367432,159400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.5,1.5299999713897705,1.4600000381469729,1.5,223200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.4700000286102295,1.5299999713897705,1.4600000381469729,1.4700000286102295,154000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.4700000286102295,1.5,1.4600000381469729,1.4700000286102295,105300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.4600000381469729,1.4800000190734863,1.440000057220459,1.4500000476837158,81000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.4700000286102295,1.5,1.440000057220459,1.4800000190734863,135500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.4600000381469729,1.5199999809265137,1.4299999475479126,1.5,1010300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.4800000190734863,1.649999976158142,1.4600000381469729,1.649999976158142,516300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.659999966621399,2.440000057220459,1.659999966621399,2.25,9623300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.180000066757202,2.740000009536743,2.1700000762939453,2.539999961853028,6837600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.440000057220459,2.619999885559082,2.390000104904175,2.450000047683716,2029500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.4200000762939453,2.7799999713897705,2.359999895095825,2.650000095367432,2582800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.700000047683716,2.8550000190734863,2.549999952316284,2.740000009536743,2458400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.700000047683716,2.8510000705718994,2.690000057220459,2.720000028610229,2395000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.7799999713897705,2.789999961853028,2.5,2.700000047683716,1256200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.7300000190734863,2.7300000190734863,2.440000057220459,2.559999942779541,1185200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.5199999809265137,2.6700000762939453,2.490000009536743,2.5,570200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.5199999809265137,2.569999933242798,2.4600000381469727,2.509999990463257,1686300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.0199999809265137,2.1989998817443848,1.9049999713897705,2.150000095367432,2039400.0,,,,,,,,,,
