Date,Open,High,Low,Close,Volume,"('Adj Close', 'MASS')","('Close', 'MASS')","('High', 'MASS')","('Low', 'MASS')","('Open', 'MASS')","('Volume', 'MASS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,11.15999984741211,11.15999984741211,9.619999885559082,9.920000076293944,240400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.59000015258789,9.81999969482422,8.8100004196167,9.0,423400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.979999542236328,9.15999984741211,8.760000228881836,8.8149995803833,193600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.75,9.0600004196167,8.260000228881836,8.579999923706055,192000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.579999923706055,9.100000381469728,8.470000267028809,8.640000343322754,188300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.420000076293945,8.869999885559082,8.390000343322754,8.420000076293945,116900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.399999618530273,8.399999618530273,8.039999961853027,8.289999961853027,134400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.260000228881836,8.399999618530273,7.539999961853027,7.789999961853027,224600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.820000171661377,8.180000305175781,7.625,7.760000228881836,228800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.690000057220459,7.829999923706055,7.380000114440918,7.760000228881836,156100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.519999980926514,7.659999847412109,7.309999942779541,7.610000133514404,263200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,7.75,7.75,7.380000114440918,7.639999866485596,185000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.679999828338623,7.679999828338623,7.300000190734863,7.550000190734863,205300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.650000095367432,8.329999923706055,7.650000095367432,8.289999961853027,190800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.430000305175781,8.430000305175781,8.135000228881836,8.239999771118164,110500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.430000305175781,8.5,7.699999809265137,7.760000228881836,146900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,8.0,8.0,7.380000114440918,7.449999809265137,251500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.449999809265137,7.610000133514404,7.320000171661377,7.400000095367432,121200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.420000076293945,7.760000228881836,7.320000171661377,7.730000019073486,99500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.699999809265137,7.849999904632568,7.309999942779541,7.360000133514404,126300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.329999923706055,7.559999942779541,7.019999980926514,7.079999923706055,177800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,7.190000057220459,7.380000114440918,6.900000095367432,7.210000038146973,239500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,7.059999942779541,7.349999904632568,6.880000114440918,7.159999847412109,136500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.980000019073486,7.110000133514404,6.860000133514404,7.019999980926514,116200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,7.0,7.480000019073486,7.0,7.389999866485596,119400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.449999809265137,7.46999979019165,6.900000095367432,6.940000057220459,71500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.949999809265137,7.21999979019165,6.940000057220459,7.139999866485596,97200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,7.260000228881836,7.340000152587891,7.119999885559082,7.150000095367432,81200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,7.150000095367432,7.75,7.130000114440918,7.670000076293945,204800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.380000114440918,7.420000076293945,6.960000038146973,7.130000114440918,239400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,7.260000228881836,7.5,7.185999870300293,7.409999847412109,79600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.519999980926514,7.78000020980835,7.449999809265137,7.71999979019165,122800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.599999904632568,7.710000038146973,7.190000057220459,7.230000019073486,111700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.070000171661377,7.340000152587891,6.920000076293945,7.119999885559082,149700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.019999980926514,7.110000133514404,6.920000076293945,6.960000038146973,100800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,7.070000171661377,7.150000095367432,6.901000022888184,7.110000133514404,97100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,7.260000228881836,7.260000228881836,6.949999809265137,7.03000020980835,185700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.949999809265137,7.110000133514404,6.940000057220459,7.0,156900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,7.139999866485596,7.53000020980835,7.090000152587891,7.519999980926514,142100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,7.380000114440918,7.800000190734863,7.340000152587891,7.480000019073486,91600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,7.78000020980835,7.909999847412109,7.28000020980835,7.349999904632568,191000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,7.449999809265137,7.449999809265137,6.940000057220459,7.349999904632568,213300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,7.309999942779541,7.408999919891357,7.119999885559082,7.230000019073486,161000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,7.039999961853027,7.230000019073486,6.900000095367432,6.960000038146973,197800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,7.059999942779541,7.170000076293945,6.909999847412109,7.150000095367432,209900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.230000019073486,7.244999885559082,6.900000095367432,6.940000057220459,107500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,7.090000152587891,7.260000228881836,6.577000141143799,6.860000133514404,184300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,6.849999904632568,7.0,6.564000129699707,6.659999847412109,229800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.659999847412109,7.139999866485596,6.46999979019165,7.019999980926514,301500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.929999828338623,7.300000190734863,6.929999828338623,7.050000190734863,143700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,7.0,7.019999980926514,6.46999979019165,6.699999809265137,227900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.639999866485596,6.909999847412109,6.639999866485596,6.71999979019165,190500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.710000038146973,6.800000190734863,6.449999809265137,6.690000057220459,246300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.650000095367432,7.006999969482422,6.639999866485596,6.809999942779541,88900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,6.800000190734863,7.0,6.590000152587891,6.940000057220459,96600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,7.019999980926514,7.190000057220459,6.84499979019165,6.880000114440918,95500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.849999904632568,6.939000129699707,6.559999942779541,6.699999809265137,229000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,6.739999771118164,6.860000133514404,6.429999828338623,6.550000190734863,202600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,6.619999885559082,6.630000114440918,6.420000076293945,6.599999904632568,416200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,6.670000076293945,6.980000019073486,6.429999828338623,6.949999809265137,188700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,6.949999809265137,7.559999942779541,6.849999904632568,7.550000190734863,319800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,7.559999942779541,7.559999942779541,6.809999942779541,6.900000095367432,180300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.75,6.789999961853027,6.519999980926514,6.610000133514404,150300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,6.679999828338623,6.679999828338623,6.420000076293945,6.610000133514404,117900.0,,,,,,,,,,
