Date,Open,High,Low,Close,Volume,"('Adj Close', 'AVD')","('Close', 'AVD')","('High', 'AVD')","('Low', 'AVD')","('Open', 'AVD')","('Volume', 'AVD')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,10.869999885559082,11.34000015258789,10.729999542236328,10.90999984741211,297100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,10.65999984741211,10.859999656677246,10.56999969482422,10.65999984741211,362100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.609999656677246,10.739999771118164,10.420000076293944,10.600000381469728,372700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.640000343322754,10.739999771118164,10.43000030517578,10.529999732971191,268700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.56999969482422,10.9399995803833,10.43000030517578,10.93000030517578,224000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.93000030517578,10.989999771118164,10.539999961853027,10.59000015258789,236300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.529999732971191,10.609999656677246,10.449999809265137,10.5,132900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.40999984741211,10.510000228881836,10.199999809265137,10.3100004196167,181200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.470000267028809,10.539999961853027,10.119999885559082,10.149999618530272,158700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.100000381469728,10.359999656677246,10.029999732971191,10.170000076293944,179000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,10.039999961853027,10.119999885559082,9.800000190734863,9.880000114440918,181800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.859999656677246,9.859999656677246,9.579999923706056,9.729999542236328,169000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,9.779999732971191,9.949999809265137,9.529999732971191,9.869999885559082,231100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,10.0,10.300000190734863,9.989999771118164,10.279999732971191,234200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.449999809265137,10.600000381469728,10.09000015258789,10.15999984741211,212900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.3100004196167,10.3100004196167,10.100000381469728,10.170000076293944,142800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.359999656677246,10.670000076293944,10.300000190734863,10.65999984741211,208700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.75,10.859999656677246,10.68000030517578,10.789999961853027,149000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.800000190734863,11.010000228881836,10.68000030517578,10.90999984741211,184800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.850000381469728,11.029999732971191,10.770000457763672,10.859999656677246,195100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.869999885559082,11.489999771118164,10.829999923706056,10.920000076293944,554000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,11.109999656677246,11.670000076293944,10.5,11.0,326100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.9399995803833,11.350000381469728,10.84000015258789,11.18000030517578,360300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.989999771118164,10.989999771118164,10.300000190734863,10.5,431200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.449999809265137,10.729999542236328,10.449999809265137,10.56999969482422,172400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.550000190734863,10.6899995803833,10.520000457763672,10.56999969482422,116800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,10.539999961853027,10.600000381469728,10.25,10.289999961853027,185400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,10.260000228881836,10.630000114440918,10.170000076293944,10.520000457763672,163800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,10.670000076293944,11.0600004196167,10.670000076293944,11.010000228881836,214200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,10.59000015258789,10.739999771118164,10.300000190734863,10.359999656677246,224900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,10.489999771118164,10.489999771118164,10.25,10.40999984741211,123500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,10.460000038146973,11.079999923706056,10.460000038146973,11.079999923706056,219600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,10.960000038146973,11.300000190734863,10.90999984741211,11.170000076293944,140800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,11.0600004196167,11.210000038146973,10.949999809265137,11.039999961853027,124200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,11.0,11.109999656677246,10.75,10.81999969482422,70900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,10.760000228881836,10.9399995803833,10.5600004196167,10.81999969482422,199100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,10.770000457763672,11.050000190734863,10.6899995803833,10.93000030517578,99200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.84000015258789,10.9399995803833,10.75,10.859999656677246,87500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.9399995803833,10.979999542236328,10.6899995803833,10.770000457763672,76100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,10.6899995803833,10.829999923706056,10.539999961853027,10.539999961853027,61800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,10.720000267028809,10.81999969482422,10.59000015258789,10.720000267028809,131600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,10.739999771118164,10.90999984741211,10.600000381469728,10.81999969482422,306500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,10.920000076293944,11.279999732971191,10.779999732971191,10.789999961853027,150500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.670000076293944,10.859999656677246,10.670000076293944,10.729999542236328,98500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,10.84000015258789,10.920000076293944,10.729999542236328,10.8100004196167,113500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.949999809265137,11.229999542236328,10.949999809265137,11.119999885559082,212200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,11.260000228881836,11.300000190734863,10.8100004196167,10.829999923706056,85300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,10.760000228881836,10.93000030517578,10.68000030517578,10.850000381469728,121200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,10.829999923706056,10.869999885559082,10.699999809265137,10.81999969482422,94300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,10.81999969482422,11.1899995803833,10.75,11.1899995803833,167700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,11.239999771118164,11.239999771118164,10.56999969482422,10.59000015258789,241600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,13.300000190734863,14.279999732971191,12.449999809265137,12.899999618530272,961700.0,,,,,,,,,,
