Date,Open,High,Low,Close,Volume,"('Adj Close', 'GEOS')","('Close', 'GEOS')","('High', 'GEOS')","('Low', 'GEOS')","('Open', 'GEOS')","('Volume', 'GEOS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.119999885559082,13.119999885559082,12.109999656677246,12.1899995803833,70600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,12.020000457763672,12.34000015258789,12.020000457763672,12.34000015258789,49900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,12.609999656677246,13.31999969482422,12.5600004196167,12.789999961853027,374000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,12.699999809265137,14.300000190734863,12.699999809265137,14.029999732971191,495000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,14.029999732971191,14.479999542236328,13.670000076293944,13.880000114440918,145400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,13.890000343322754,14.1899995803833,13.3100004196167,13.729999542236328,66500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,13.770000457763672,13.770000457763672,13.1899995803833,13.239999771118164,82000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,13.15999984741211,13.420000076293944,12.720000267028809,13.09000015258789,84700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,13.449999809265137,14.3100004196167,13.350000381469728,14.039999961853027,133800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,14.149999618530272,15.079999923706056,14.149999618530272,14.979999542236328,162000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,15.09000015258789,15.149999618530272,14.510000228881836,14.920000076293944,95300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,14.93000030517578,15.489999771118164,14.920000076293944,15.289999961853027,95400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,15.40999984741211,15.449999809265137,15.0,15.18000030517578,72600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.119999885559082,15.630000114440918,14.699999809265137,15.31999969482422,130800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,14.979999542236328,15.229999542236328,14.5600004196167,14.59000015258789,76700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,14.579999923706056,15.18000030517578,14.579999923706056,15.140000343322754,82500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,15.1899995803833,15.529999732971191,15.050000190734863,15.329999923706056,46200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,15.630000114440918,15.8100004196167,15.300000190734863,15.420000076293944,57800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.5,16.0,15.399999618530272,15.760000228881836,99700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,15.68000030517578,15.699999809265137,14.800000190734863,15.029999732971191,111600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,14.869999885559082,15.220000267028809,14.649999618530272,15.0600004196167,72000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,15.020000457763672,15.479999542236328,14.729999542236328,15.140000343322754,93700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,15.0,15.399999618530272,14.9399995803833,15.289999961853027,76200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,15.289999961853027,15.390000343322754,14.600000381469728,15.15999984741211,122300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,15.220000267028809,16.049999237060547,15.220000267028809,15.479999542236328,113900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.479999542236328,16.0,15.479999542236328,15.68000030517578,106800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,15.75,17.09000015258789,13.710000038146973,14.220000267028809,368300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,13.06999969482422,13.100000381469728,11.399999618530272,11.890000343322754,611200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.65999984741211,12.510000228881836,11.5,12.229999542236328,365100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,12.260000228881836,12.850000381469728,12.06999969482422,12.699999809265137,151300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,12.59000015258789,12.899999618530272,11.989999771118164,12.039999961853027,85700.0,,,,,,,,,,
