Date,Open,High,Low,Close,Volume,"('Adj Close', 'ARCB')","('Close', 'ARCB')","('High', 'ARCB')","('Low', 'ARCB')","('Open', 'ARCB')","('Volume', 'ARCB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-21 19:00:00-05:00,139.22000122070312,140.75999450683594,138.5399932861328,138.8000030517578,281800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,139.39999389648438,140.83999633789062,138.13999938964844,140.4199981689453,176200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,140.1199951171875,140.9199981689453,138.6999969482422,139.1199951171875,259700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,140.33999633789062,143.3300018310547,139.1699981689453,142.3800048828125,228000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,140.38999938964844,142.10000610351562,139.75999450683594,139.8000030517578,214600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,141.0500030517578,144.83999633789062,140.72999572753906,142.86000061035156,432000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,142.97000122070312,143.80999755859375,141.0500030517578,142.14999389648438,243100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,142.7899932861328,143.7100067138672,141.00999450683594,143.13999938964844,212900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,141.6999969482422,142.77000427246094,139.6999969482422,140.6300048828125,207800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,141.0800018310547,142.77999877929688,137.72999572753906,137.99000549316406,247600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,141.5,148.74000549316406,140.80999755859375,146.22999572753906,604500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,147.85000610351562,149.88999938964844,136.49000549316406,136.72000122070312,387500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,137.0,137.0,132.64999389648438,135.97000122070312,372200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,135.16000366210938,137.7899932861328,133.86000061035156,134.5500030517578,316200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,134.0,135.66000366210938,131.99000549316406,134.02999877929688,368800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,133.47000122070312,133.8800048828125,127.27999877929688,129.19000244140625,409200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,128.67999267578125,132.11000061035156,126.52999877929688,128.5500030517578,537900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,129.27000427246094,129.41000366210938,125.01000213623048,125.2300033569336,236400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,125.3000030517578,128.1199951171875,124.77999877929688,126.61000061035156,205300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,125.80999755859376,133.77000427246094,125.80999755859376,131.82000732421875,748200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,133.60000610351562,139.41000366210938,133.0,138.16000366210938,430700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,139.0500030517578,139.2100067138672,134.66000366210938,137.0399932861328,236300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,137.52000427246094,138.97999572753906,134.42999267578125,135.85000610351562,203200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,136.8300018310547,138.8699951171875,135.1199951171875,136.19000244140625,157900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,136.97000122070312,137.75999450683594,135.16000366210938,137.1699981689453,261600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,137.99000549316406,143.22000122070312,136.9199981689453,142.5,508300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,142.5800018310547,143.10000610351562,139.5800018310547,142.0800018310547,415700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,139.44000244140625,140.50999450683594,136.69000244140625,140.08999633789062,356900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,139.89999389648438,146.63999938964844,139.89999389648438,145.17999267578125,338800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,145.7100067138672,147.41000366210938,142.69000244140625,143.74000549316406,333900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,144.6199951171875,149.99000549316406,143.8000030517578,149.8699951171875,247900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,149.7899932861328,153.60000610351562,149.3300018310547,151.1300048828125,354400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,150.30999755859375,151.50999450683594,146.97999572753906,151.3000030517578,446100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,146.72999572753906,149.2899932861328,145.44000244140625,148.25,467800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,149.05999755859375,152.35000610351562,147.91000366210938,151.75,387700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,150.00999450683594,151.33999633789062,147.3000030517578,149.19000244140625,374800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,148.8300018310547,151.5399932861328,148.08999633789062,149.9499969482422,353100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,148.2899932861328,150.2899932861328,147.74000549316406,149.25,242600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,146.0,146.97000122070312,136.42999267578125,140.0,482900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,141.4199981689453,142.14999389648438,135.72999572753906,136.24000549316406,350400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,136.36000061035156,140.02999877929688,136.36000061035156,138.02999877929688,302200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,139.22000122070312,141.6999969482422,137.33999633789062,139.52999877929688,285800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,139.64999389648438,146.41000366210938,139.22000122070312,145.9499969482422,209300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,144.9499969482422,145.97999572753906,133.6199951171875,137.0,487300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,135.1999969482422,139.25999450683594,134.39999389648438,138.0800018310547,262600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,130.02000427246094,132.0,126.7699966430664,127.88999938964844,404200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,129.86000061035156,131.22999572753906,128.49000549316406,129.4499969482422,393800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,124.6999969482422,124.6999969482422,108.33000183105467,110.91000366210938,988600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,109.8499984741211,112.27999877929688,107.62000274658205,108.36000061035156,563200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,110.0,113.05999755859376,108.23999786376952,112.66999816894533,389700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,116.1500015258789,116.80999755859376,113.63999938964844,114.8499984741211,378700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,116.0199966430664,118.47000122070312,114.41000366210938,117.98999786376952,326400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,118.08000183105467,119.91999816894533,116.41000366210938,117.0999984741211,345500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,115.26000213623048,118.36000061035156,113.87000274658205,114.38999938964844,340500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,114.41000366210938,116.69000244140624,114.41000366210938,115.73999786376952,173300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,115.93000030517578,117.62000274658205,115.76000213623048,117.4000015258789,176500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,117.58000183105467,117.9800033569336,116.4000015258789,116.94000244140624,175700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,118.2699966430664,121.43000030517578,117.0,119.75,336200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,120.6999969482422,122.0,116.36000061035156,117.83000183105467,234400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,117.1999969482422,117.58999633789062,115.0,115.16999816894533,152600.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,115.0999984741211,115.68000030517578,112.83000183105467,113.77999877929688,291200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,113.48999786376952,114.66000366210938,112.5,113.22000122070312,205500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,112.33999633789062,112.95999908447266,108.75,108.91000366210938,275900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,108.83000183105467,109.27999877929688,105.8499984741211,106.30999755859376,461100.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,106.81999969482422,107.0,104.62000274658205,105.7699966430664,275700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,106.69000244140624,107.36000061035156,104.44000244140624,106.1999969482422,303000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,106.80999755859376,106.9499969482422,103.37999725341795,103.8000030517578,216300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,101.62000274658205,103.7699966430664,101.52999877929688,101.55999755859376,242200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,101.8499984741211,103.98999786376952,101.66000366210938,103.0999984741211,194900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,104.22000122070312,105.7699966430664,103.1999969482422,105.5199966430664,291400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,107.48999786376952,107.62999725341795,102.5199966430664,102.91000366210938,265000.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,104.88999938964844,108.0999984741211,102.4000015258789,102.79000091552734,375400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,103.3499984741211,105.08999633789062,102.1500015258789,104.4000015258789,214900.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,103.23999786376952,103.2699966430664,100.44000244140624,101.54000091552734,244900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,101.13999938964844,108.6500015258789,100.48999786376952,108.41999816894533,449600.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,106.8000030517578,112.12999725341795,106.44000244140624,109.83000183105467,624600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,108.69000244140624,109.06999969482422,106.61000061035156,109.01000213623048,194600.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,112.08000183105467,114.72000122070312,109.68000030517578,110.75,291900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,110.36000061035156,110.36000061035156,106.5999984741211,108.3000030517578,162900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,106.58999633789062,107.16000366210938,102.94000244140624,105.48999786376952,252800.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,105.38999938964844,106.94000244140624,104.66000366210938,106.29000091552734,244500.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,105.87000274658205,107.20999908447266,105.0,105.76000213623048,144600.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,105.81999969482422,108.45999908447266,105.44000244140624,107.19000244140624,210400.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,107.0999984741211,107.4000015258789,105.5999984741211,106.36000061035156,381500.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,106.77999877929688,108.63999938964844,105.63999938964844,107.58000183105467,176500.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,106.79000091552734,107.43000030517578,105.5999984741211,107.02999877929688,142100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,107.0199966430664,108.95999908447266,105.5199966430664,106.12999725341795,235100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,106.1999969482422,106.31999969482422,104.01000213623048,105.08999633789062,247900.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,106.48999786376952,107.9499969482422,105.66999816894533,107.08000183105467,955400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,107.01000213623048,108.23999786376952,105.4000015258789,106.81999969482422,236000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,107.16000366210938,108.83000183105467,105.88999938964844,108.63999938964844,190600.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,108.63999938964844,110.98999786376952,107.5199966430664,108.54000091552734,85300.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,108.45999908447266,108.45999908447266,106.51000213623048,107.45999908447266,189800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,107.4000015258789,108.45999908447266,104.36000061035156,108.41000366210938,308200.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,104.54000091552734,106.0,101.7699966430664,105.0500030517578,337900.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,105.9499969482422,107.56999969482422,104.0999984741211,107.22000122070312,247300.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,109.11000061035156,112.4499969482422,109.11000061035156,111.41000366210938,160300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,112.23999786376952,115.19000244140624,112.11000061035156,114.8000030517578,234900.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,115.0,120.33999633789062,115.0,118.37999725341795,277000.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,118.81999969482422,124.83999633789062,118.81999969482422,123.75,394000.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,121.8000030517578,124.12999725341795,119.0199966430664,121.11000061035156,468800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,120.72000122070312,122.81999969482422,117.11000061035156,118.62000274658205,242500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,118.9499969482422,119.6500015258789,117.13999938964844,119.4800033569336,164600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,119.68000030517578,121.5,115.4800033569336,118.13999938964844,247100.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,117.62000274658205,118.66999816894533,116.58999633789062,117.52999877929688,239000.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,117.6500015258789,120.98999786376952,114.58999633789062,116.79000091552734,219000.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,117.5,127.18000030517578,116.70999908447266,124.4800033569336,275700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,122.43000030517578,123.11000061035156,116.81999969482422,120.1500015258789,370700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,121.30999755859376,124.79000091552734,120.5999984741211,121.30999755859376,190200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,122.26000213623048,126.47000122070312,122.26000213623048,124.31999969482422,215700.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,125.16999816894533,129.7899932861328,122.22000122070312,126.0500030517578,305600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,127.3499984741211,129.8300018310547,120.08999633789062,121.69000244140624,357500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,118.0,118.33999633789062,103.58999633789062,105.4800033569336,672600.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,100.0,108.63999938964844,98.94000244140624,104.87000274658205,529100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,105.0199966430664,109.72000122070312,103.51000213623048,107.5199966430664,208400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,109.11000061035156,109.3499984741211,103.31999969482422,103.4499969482422,248300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,105.7699966430664,107.3499984741211,104.5199966430664,106.02999877929688,194200.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,105.83000183105467,106.23999786376952,103.31999969482422,104.19000244140624,175300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,104.45999908447266,104.70999908447266,101.5999984741211,103.05999755859376,250300.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,104.41000366210938,106.7699966430664,103.47000122070312,106.04000091552734,196900.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,106.9000015258789,107.45999908447266,103.93000030517578,105.16000366210938,181200.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,109.11000061035156,112.29000091552734,108.12999725341795,108.66000366210938,157300.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,107.87000274658205,110.33000183105467,105.0,108.98999786376952,148900.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,108.62999725341795,110.41000366210938,108.1500015258789,109.47000122070312,156700.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,109.29000091552734,109.29000091552734,105.8499984741211,106.5999984741211,204800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,108.36000061035156,109.20999908447266,106.9000015258789,108.1500015258789,126900.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,107.58999633789062,109.18000030517578,106.04000091552734,106.81999969482422,115100.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,107.18000030517578,111.5999984741211,107.18000030517578,111.05999755859376,138500.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,112.12999725341795,112.12999725341795,108.26000213623048,108.56999969482422,150300.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,107.26000213623048,108.0199966430664,105.04000091552734,105.91000366210938,152300.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,105.44000244140624,107.11000061035156,105.16999816894533,105.33000183105467,131600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,106.5999984741211,107.13999938964844,104.93000030517578,105.5999984741211,136300.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,106.29000091552734,106.4499969482422,103.83999633789062,106.3000030517578,285900.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,104.58999633789062,105.83000183105467,103.9800033569336,105.3000030517578,200500.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,99.69000244140624,105.31999969482422,99.69000244140624,102.16000366210938,356200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,101.0,101.41999816894533,98.69000244140624,100.08999633789062,404200.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,100.56999969482422,100.62999725341795,96.29000091552734,99.0999984741211,394600.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,99.8000030517578,100.79000091552734,98.68000030517578,99.19000244140624,234100.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,99.52999877929688,99.7300033569336,96.9499969482422,98.5,215900.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,98.3000030517578,99.31999969482422,94.7699966430664,98.83000183105467,379000.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,100.0999984741211,100.38999938964844,97.73999786376952,99.9000015258789,161600.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,101.6500015258789,104.3499984741211,101.08999633789062,103.83000183105467,306300.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,103.94000244140624,106.77999877929688,103.48999786376952,106.3499984741211,327600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,107.80999755859376,110.75,107.3499984741211,107.8499984741211,323700.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,107.87000274658205,114.37999725341795,107.55999755859376,110.66000366210938,444000.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,114.37000274658205,116.0999984741211,113.3000030517578,115.83000183105467,311700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,115.6500015258789,115.6500015258789,109.20999908447266,109.8499984741211,626700.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,110.8000030517578,111.1999969482422,108.9800033569336,110.93000030517578,211700.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,112.3000030517578,113.18000030517578,111.5,113.0500030517578,171100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,112.68000030517578,112.9800033569336,110.38999938964844,111.47000122070312,200100.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,111.47000122070312,114.97000122070312,107.58000183105467,107.83999633789062,271600.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,109.8499984741211,112.20999908447266,107.93000030517578,109.3000030517578,258600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,109.44000244140624,111.91000366210938,107.4499969482422,108.4499969482422,283900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,107.18000030517578,108.31999969482422,101.97000122070312,103.9499969482422,577600.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,104.0999984741211,105.45999908447266,101.83999633789062,101.9000015258789,289700.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,101.0,101.52999877929688,99.16000366210938,101.08000183105467,207800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,103.45999908447266,103.45999908447266,100.72000122070312,100.83000183105467,209000.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,100.06999969482422,101.33999633789062,98.94000244140624,101.08999633789062,285700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,101.48999786376952,103.63999938964844,100.91000366210938,102.68000030517578,154200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,100.01000213623048,103.33000183105467,100.0,101.79000091552734,237400.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,100.70999908447266,101.80999755859376,99.20999908447266,101.5500030517578,211500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,101.88999938964844,106.25,101.88999938964844,105.9499969482422,170700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,102.16000366210938,106.43000030517578,101.1500015258789,106.30999755859376,169100.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,106.5500030517578,107.98999786376952,104.76000213623048,104.81999969482422,160300.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,106.86000061035156,109.54000091552734,106.13999938964844,106.30999755859376,143700.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,105.62000274658205,105.62000274658205,103.5,104.88999938964844,141300.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,105.47000122070312,105.47000122070312,103.0,103.5,140500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,102.86000061035156,103.3000030517578,100.9800033569336,101.86000061035156,182600.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,101.79000091552734,103.58000183105467,100.5199966430664,102.48999786376952,201300.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,101.4499969482422,102.98999786376952,98.83000183105467,99.8000030517578,223200.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,101.05999755859376,102.87999725341795,100.11000061035156,101.5999984741211,217900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,102.37000274658205,105.12999725341795,102.37000274658205,103.77999877929688,177400.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,104.83999633789062,106.33000183105467,103.08999633789062,105.94000244140624,126100.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,105.12000274658205,106.0199966430664,104.13999938964844,104.37000274658205,157600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,104.11000061035156,108.66999816894533,104.11000061035156,106.86000061035156,291200.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,105.18000030517578,106.87000274658205,103.58999633789062,104.18000030517578,319500.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,101.18000030517578,102.97000122070312,98.30999755859376,100.0199966430664,589800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,98.55999755859376,103.66000366210938,98.55999755859376,100.54000091552734,258100.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,100.33000183105467,105.5,100.33000183105467,104.0999984741211,223300.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,113.9800033569336,123.26000213623048,113.9800033569336,120.80999755859376,1293600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,120.0,120.04000091552734,112.72000122070312,112.86000061035156,377200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,112.75,118.19000244140624,112.30999755859376,116.43000030517578,351900.0,,,,,,,,,,
