Date,Open,High,Low,Close,Volume,"('Adj Close', 'FRTX')","('Close', 'FRTX')","('High', 'FRTX')","('Low', 'FRTX')","('Open', 'FRTX')","('Volume', 'FRTX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.8700000047683716,0.9200000166893004,0.8700000047683716,0.8999999761581421,14700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.8799999952316284,0.9399999976158142,0.8799999952316284,0.9200000166893004,43400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.9100000262260436,0.9399999976158142,0.8999999761581421,0.9100000262260436,65600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.9100000262260436,0.9399999976158142,0.9100000262260436,0.9200000166893004,35000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.9300000071525574,1.0,0.9300000071525574,0.9700000286102296,138100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.9399999976158142,1.0,0.9399999976158142,1.0,60700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.9700000286102296,0.9900000095367432,0.9700000286102296,0.9900000095367432,24000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.9700000286102296,0.9800000190734864,0.9700000286102296,0.9800000190734864,4900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.9800000190734864,0.9800000190734864,14700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.9800000190734864,1.0,0.9800000190734864,0.9800000190734864,5700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.9800000190734864,1.0,0.9800000190734864,1.0,16800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.9900000095367432,1.0,0.9800000190734864,0.9800000190734864,15900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.9700000286102296,0.9800000190734864,24300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.9700000286102296,0.9900000095367432,0.9700000286102296,0.9800000190734864,5800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.9800000190734864,0.9900000095367432,4700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.9700000286102296,0.9800000190734864,0.9700000286102296,0.9700000286102296,5900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.9800000190734864,1.0,0.9700000286102296,0.9800000190734864,33000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.9700000286102296,1.0,0.9700000286102296,0.9800000190734864,1800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.9800000190734864,1.0099999904632568,0.9800000190734864,0.9800000190734864,10500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.9900000095367432,0.9900000095367432,0.9700000286102296,0.9700000286102296,37100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.9700000286102296,1.0,0.9700000286102296,0.9700000286102296,19400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.9399999976158142,0.9800000190734864,0.9399999976158142,0.9800000190734864,6700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.9700000286102296,1.0,0.9700000286102296,0.9900000095367432,19500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.9800000190734864,0.9800000190734864,0.9800000190734864,0.9800000190734864,4400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.9800000190734864,0.9800000190734864,0.9800000190734864,0.9800000190734864,12500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.9800000190734864,0.9900000095367432,8800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.9800000190734864,0.9900000095367432,0.949999988079071,0.9800000190734864,25200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.9900000095367432,0.9900000095367432,0.9900000095367432,0.9900000095367432,3900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.9900000095367432,1.0,0.9900000095367432,0.9900000095367432,17600.0,,,,,,,,,,
