Date,Open,High,Low,Close,Volume,"('Adj Close', 'DYN')","('Close', 'DYN')","('High', 'DYN')","('Low', 'DYN')","('Open', 'DYN')","('Volume', 'DYN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,13.020000457763672,13.81999969482422,12.56999969482422,13.0600004196167,1169300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.0,18.726999282836918,12.329999923706056,14.770000457763672,20936900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,14.369999885559082,19.8700008392334,14.289999961853027,19.38999938964844,14050400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.790000915527344,18.40999984741211,17.399999618530273,17.959999084472656,8639800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.09000015258789,18.43000030517578,17.350000381469727,18.030000686645508,3760000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,17.889999389648438,19.56999969482422,17.81999969482422,18.770000457763672,3228900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,18.200000762939453,18.940000534057617,17.059999465942383,17.34000015258789,3095400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,17.309999465942383,17.540000915527344,15.21500015258789,16.40999984741211,3674200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,17.079999923706055,17.691999435424805,16.1299991607666,16.690000534057617,1827900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,16.3799991607666,16.899999618530273,16.25,16.729999542236328,1547800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,16.309999465942383,16.756999969482422,16.149999618530273,16.649999618530273,966000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,16.709999084472656,17.200000762939453,15.960000038146973,16.209999084472656,1090100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,16.329999923706055,16.329999923706055,15.489999771118164,15.619999885559082,806500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,15.609999656677246,16.229999542236328,15.59000015258789,16.190000534057617,1494900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,16.450000762939453,17.06999969482422,16.299999237060547,16.979999542236328,787900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,17.079999923706055,17.5,16.760000228881836,16.959999084472656,489800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,17.299999237060547,17.93000030517578,16.969999313354492,17.899999618530273,1017800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.0,25.5,17.270000457763672,21.15999984741211,5763200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.799999237060547,21.239999771118164,20.07999992370605,20.899999618530277,1452700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.700000762939453,22.71999931335449,20.3799991607666,21.18000030517578,1983000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.11000061035156,22.100000381469727,20.61000061035156,21.399999618530277,1106100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.450000762939453,22.649999618530277,21.059999465942383,22.059999465942383,2183800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,22.09000015258789,22.21500015258789,20.399999618530277,21.040000915527344,1745100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.01000022888184,21.979999542236328,20.799999237060547,21.8799991607666,567800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,22.0,22.229999542236328,21.18000030517578,21.940000534057617,578500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.899999618530277,22.489999771118164,21.229999542236328,21.440000534057617,807600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.479999542236328,22.850000381469727,21.46500015258789,22.729999542236328,722700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.899999618530277,24.920000076293945,22.84000015258789,24.01000022888184,1019000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.440000534057617,25.21999931335449,23.374000549316406,24.309999465942383,1593100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.209999084472656,23.975000381469727,22.51000022888184,23.11000061035156,948500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.600000381469727,24.229999542236328,23.100000381469727,24.190000534057617,980700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.229999542236328,24.600000381469727,23.38999938964844,23.600000381469727,1106000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,23.540000915527344,23.549999237060547,22.86000061035156,22.90999984741211,875900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.01000022888184,24.01000022888184,22.09000015258789,22.739999771118164,1099000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.549999237060547,23.38999938964844,21.700000762939453,22.549999237060547,1106600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.5,23.190000534057617,22.15999984741211,22.40999984741211,1005900.0,,,,,,,,,,
