Date,Open,High,Low,Close,Volume,"('Adj Close', 'WFC')","('Close', 'WFC')","('High', 'WFC')","('Low', 'WFC')","('Open', 'WFC')","('Volume', 'WFC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,49.04999923706055,49.7599983215332,48.81999969482422,49.33000183105469,14916000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,49.09000015258789,49.09000015258789,48.31999969482422,48.68000030517578,21653600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,48.81999969482422,49.86000061035156,48.77000045776367,49.27999877929688,15917500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.400001525878906,50.470001220703125,49.290000915527344,49.91999816894531,15073600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,49.380001068115234,49.9900016784668,49.150001525878906,49.91999816894531,15119700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,49.43999862670898,49.459999084472656,49.04999923706055,49.290000915527344,13625200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.0,49.119998931884766,48.61000061035156,49.08000183105469,11849800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,48.88999938964844,49.08000183105469,48.34000015258789,49.040000915527344,21049200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,47.95000076293945,48.77999877929688,47.0,47.400001525878906,30452700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,46.77000045776367,47.060001373291016,46.220001220703125,46.81999969482422,25209900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,46.2400016784668,47.060001373291016,46.209999084472656,46.66999816894531,17445600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,46.54999923706055,46.619998931884766,46.119998931884766,46.43999862670898,17901300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,46.630001068115234,48.18000030517578,46.380001068115234,48.119998931884766,25602400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,48.22999954223633,48.93000030517578,48.15999984741211,48.52999877929688,19372200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,48.650001525878906,49.220001220703125,48.400001525878906,49.119998931884766,16422100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,49.369998931884766,50.09000015258789,49.25,49.4900016784668,17776000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,49.68000030517578,49.93999862670898,49.5,49.880001068115234,17979600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,49.84000015258789,50.5,49.77000045776367,50.31999969482422,19211100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,50.15999984741211,50.66999816894531,49.9900016784668,50.34999847412109,16725200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,50.630001068115234,51.27000045776367,50.619998931884766,51.18999862670898,14736800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,51.0099983215332,51.43999862670898,50.15999984741211,50.18000030517578,20394400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,49.81999969482422,49.970001220703125,47.880001068115234,48.72999954223633,27566100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,48.5,49.56999969482422,48.060001373291016,49.15999984741211,19329000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,48.61000061035156,48.91999816894531,48.2400016784668,48.70000076293945,14202700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,48.52000045776367,49.119998931884766,48.0099983215332,48.290000915527344,13926600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,48.45000076293945,48.59999847412109,47.45000076293945,48.47999954223633,15839600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,48.18000030517578,48.5,48.060001373291016,48.34999847412109,10839200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,48.220001220703125,48.27000045776367,47.470001220703125,48.060001373291016,16594000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,48.0,49.290000915527344,47.880001068115234,48.91999816894531,14101900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,48.400001525878906,48.709999084472656,47.59000015258789,48.2400016784668,13660100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,48.59999847412109,48.720001220703125,47.959999084472656,48.52999877929688,12683400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,48.72999954223633,52.45000076293945,48.619998931884766,52.040000915527344,46473600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,51.93999862670898,52.31999969482422,51.31999969482422,51.90999984741211,24342700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,51.5,52.2400016784668,51.27000045776367,51.77000045776367,19839100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,51.63999938964844,52.68000030517578,51.130001068115234,52.65999984741211,18563700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,52.83000183105469,53.90999984741211,52.75,53.369998931884766,20467900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,53.52999877929688,54.02000045776367,53.41999816894531,53.86000061035156,20863500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,53.75,54.560001373291016,53.68000030517578,54.130001068115234,18099900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,54.27999877929688,54.88999938964844,54.2400016784668,54.810001373291016,19548200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,54.7400016784668,55.41999816894531,54.56999969482422,54.720001220703125,20045200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,55.040000915527344,55.70000076293945,54.93999862670898,55.59000015258789,28335600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,55.400001525878906,55.75,54.900001525878906,55.060001373291016,17758400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,54.869998931884766,56.560001373291016,54.72999954223633,55.810001373291016,19483500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,55.709999084472656,57.09999847412109,55.43000030517578,56.59999847412109,21786100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,56.81999969482422,57.38999938964844,56.27000045776367,57.11000061035156,25418600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,57.04999923706055,57.68000030517578,56.869998931884766,57.0,18116300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,57.209999084472656,57.540000915527344,56.880001068115234,57.06999969482422,17869900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,56.77999877929688,57.34999847412109,56.52000045776367,57.09000015258789,16622000.0,,,,,,,,,,
