Date,Open,High,Low,Close,Volume,"('Adj Close', 'AMRC')","('Close', 'AMRC')","('High', 'AMRC')","('Low', 'AMRC')","('Open', 'AMRC')","('Volume', 'AMRC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,31.25,32.61000061035156,30.940000534057617,31.38999938964844,370400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,30.489999771118164,30.489999771118164,28.88999938964844,29.5,404200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,29.200000762939453,29.850000381469727,29.020000457763672,29.18000030517578,418200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.670000076293945,30.0,28.209999084472656,28.690000534057617,251900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.559999465942383,29.309999465942383,28.26000022888184,29.01000022888184,316800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,28.229999542236328,28.290000915527344,27.280000686645508,27.559999465942383,348900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.43000030517578,27.43000030517578,26.280000686645508,26.770000457763672,375300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.700000762939453,27.030000686645508,25.559999465942383,25.959999084472656,584100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.540000915527344,27.25,25.649999618530277,26.049999237060547,674400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.3799991607666,25.440000534057617,23.11000061035156,23.729999542236328,518800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,23.46999931335449,23.46999931335449,21.40999984741211,21.549999237060547,1001500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,21.59000015258789,21.899999618530277,20.440000534057617,21.559999465942383,680500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,21.6200008392334,21.76000022888184,20.309999465942383,21.709999084472656,835600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.979999542236328,23.270000457763672,21.90999984741211,22.8799991607666,777000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.8700008392334,24.01000022888184,22.520000457763672,23.6200008392334,499600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,24.399999618530277,24.399999618530277,21.899999618530277,22.049999237060547,380600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.700000762939453,23.100000381469727,21.96999931335449,23.049999237060547,268600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.309999465942383,23.670000076293945,21.96999931335449,22.06999969482422,291500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,21.979999542236328,22.90999984741211,21.209999084472656,22.780000686645508,375400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,22.170000076293945,22.170000076293945,21.18000030517578,21.3700008392334,605000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,21.18000030517578,22.15999984741211,20.350000381469727,20.43000030517578,642700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,21.059999465942383,22.0,20.65999984741211,21.81999969482422,472900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,21.100000381469727,21.309999465942383,20.13999938964844,21.100000381469727,396600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.270000457763672,20.290000915527344,19.229999542236328,20.209999084472656,505500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.18000030517578,21.540000915527344,20.18000030517578,21.51000022888184,343900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,22.07999992370605,22.309999465942383,20.6299991607666,21.940000534057617,367600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.780000686645508,22.43000030517578,21.6299991607666,22.38999938964844,288300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.5,23.270000457763672,21.950000762939453,22.850000381469727,351900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.989999771118164,25.40999984741211,22.950000762939453,24.899999618530277,472800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.149999618530277,23.270000457763672,21.6200008392334,21.920000076293945,601600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,22.36000061035156,23.899999618530277,21.489999771118164,23.65999984741211,427200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.020000457763672,24.38999938964844,23.38999938964844,23.979999542236328,482700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,23.299999237060547,23.959999084472656,22.959999084472656,22.989999771118164,313800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,22.1200008392334,22.709999084472656,21.899999618530277,22.63999938964844,357100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.21999931335449,22.57999992370605,21.81999969482422,22.34000015258789,297700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.299999237060547,22.299999237060547,20.149999618530277,20.51000022888184,462500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,20.690000534057617,20.979999542236328,19.770000457763672,20.26000022888184,484000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.989999771118164,20.61000061035156,19.209999084472656,19.540000915527344,614000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.11000061035156,20.600000381469727,19.799999237060547,20.34000015258789,424400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,20.239999771118164,20.899999618530277,19.670000076293945,20.3700008392334,592000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,22.899999618530277,24.68000030517578,20.61000061035156,20.959999084472656,1359100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.040000915527344,21.040000915527344,19.07999992370605,19.540000915527344,1012300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,19.46999931335449,19.8799991607666,18.06999969482422,18.11000061035156,859400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,18.0,19.229999542236328,17.549999237060547,18.46999931335449,893100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,19.270000457763672,20.299999237060547,18.799999237060547,19.6200008392334,567800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,19.8799991607666,20.86000061035156,19.709999084472656,20.309999465942383,557000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,21.030000686645508,21.71999931335449,20.739999771118164,21.1299991607666,543200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,20.940000534057617,21.989999771118164,20.940000534057617,21.31999969482422,414600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,22.01000022888184,22.11000061035156,20.239999771118164,20.809999465942383,1028700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,20.46999931335449,21.309999465942383,20.3700008392334,20.61000061035156,397000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,20.6200008392334,20.6200008392334,19.540000915527344,20.18000030517578,884400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,20.1200008392334,21.350000381469727,20.01000022888184,21.25,1026800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.229999542236328,21.540000915527344,20.700000762939453,21.01000022888184,320200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.530000686645508,20.809999465942383,19.920000076293945,19.940000534057617,420500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,19.6299991607666,20.479999542236328,18.959999084472656,20.11000061035156,1078800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,20.26000022888184,21.350000381469727,20.049999237060547,20.36000061035156,372500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,20.299999237060547,20.32999992370605,19.38999938964844,19.739999771118164,403300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,19.790000915527344,20.420000076293945,19.51000022888184,19.68000030517578,374100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,20.0,20.989999771118164,19.549999237060547,20.61000061035156,417500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,20.920000076293945,23.1200008392334,20.59000015258789,22.739999771118164,904500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,22.63999938964844,24.440000534057617,22.63999938964844,24.1299991607666,655800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,24.549999237060547,24.989999771118164,23.56999969482422,24.989999771118164,671400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,24.479999542236328,24.479999542236328,23.38999938964844,23.86000061035156,453600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,23.489999771118164,23.959999084472656,23.200000762939453,23.489999771118164,505700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,23.90999984741211,24.850000381469727,22.649999618530277,22.790000915527344,665000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,22.40999984741211,22.729999542236328,21.530000686645508,22.5,483200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,23.0,23.450000762939453,22.82999992370605,22.90999984741211,265900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,23.290000915527344,24.6200008392334,23.290000915527344,24.1200008392334,500100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,22.38999938964844,23.290000915527344,21.799999237060547,23.1200008392334,497700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,22.81999969482422,23.0,21.850000381469727,22.63999938964844,467900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,22.520000457763672,22.770000457763672,20.82999992370605,20.920000076293945,653800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,20.82999992370605,21.229999542236328,19.739999771118164,20.100000381469727,509500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,19.6299991607666,19.809999465942383,19.15999984741211,19.440000534057617,455600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,19.6200008392334,19.850000381469727,18.61000061035156,18.61000061035156,530100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,18.850000381469727,19.170000076293945,18.31999969482422,18.559999465942383,444300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,18.32999992370605,18.950000762939453,18.32999992370605,18.799999237060547,816000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,18.979999542236328,19.21999931335449,18.489999771118164,19.09000015258789,408500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,18.989999771118164,21.40999984741211,18.8700008392334,20.88999938964844,547500.0,,,,,,,,,,
