Date,Open,High,Low,Close,Volume,"('Adj Close', 'GEG')","('Close', 'GEG')","('High', 'GEG')","('Low', 'GEG')","('Open', 'GEG')","('Volume', 'GEG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.8899999856948853,1.9299999475479128,1.8799999952316284,1.909999966621399,3100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.899999976158142,1.899999976158142,1.8200000524520876,1.870000004768372,4000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.830000042915344,1.8799999952316284,1.7999999523162842,1.8799999952316284,22400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.8799999952316284,1.899999976158142,1.850000023841858,1.8799999952316284,21300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.7999999523162842,1.899999976158142,1.7999999523162842,1.870000004768372,14500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.8799999952316284,1.8899999856948853,1.870000004768372,1.8799999952316284,2300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.8799999952316284,1.8899999856948853,1.8200000524520876,1.8899999856948853,4300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.830000042915344,1.870000004768372,1.7999999523162842,1.809999942779541,6600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.8799999952316284,1.8799999952316284,1.809999942779541,1.830000042915344,2400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.850000023841858,1.8799999952316284,1.830000042915344,1.8600000143051147,14100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.850000023841858,1.870000004768372,1.850000023841858,1.870000004768372,1300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.830000042915344,2.0,1.830000042915344,1.9700000286102293,26000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.899999976158142,1.950000047683716,1.899999976158142,1.919999957084656,1200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.9700000286102293,1.9900000095367432,1.9299999475479128,1.9299999475479128,2600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.899999976158142,1.9700000286102293,1.8899999856948853,1.9299999475479128,2500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.899999976158142,1.9700000286102293,1.899999976158142,1.9700000286102293,400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.8799999952316284,1.940000057220459,1.8799999952316284,1.8899999856948853,1500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.899999976158142,1.940000057220459,1.899999976158142,1.899999976158142,5400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.9900000095367432,1.9900000095367432,1.9299999475479128,1.9299999475479128,1300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.9800000190734863,1.9800000190734863,1.899999976158142,1.9700000286102293,1300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.899999976158142,2.0,1.899999976158142,1.899999976158142,7700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.899999976158142,1.9600000381469729,1.8600000143051147,1.9600000381469729,8200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.870000004768372,1.940000057220459,1.870000004768372,1.8799999952316284,4200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.8899999856948853,1.8899999856948853,1.8600000143051147,1.870000004768372,2300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.840000033378601,1.899999976158142,1.840000033378601,1.899999976158142,1800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.919999957084656,1.919999957084656,1.8600000143051147,1.899999976158142,1600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.899999976158142,1.899999976158142,1.8899999856948853,1.8899999856948853,900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.919999957084656,1.9900000095367432,1.830000042915344,1.940000057220459,25800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8899999856948853,1.899999976158142,1.809999942779541,1.809999942779541,6300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.850000023841858,1.850000023841858,1.850000023841858,1.850000023841858,1400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.850000023841858,1.940000057220459,1.850000023841858,1.940000057220459,1300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.8899999856948853,1.899999976158142,1.8200000524520876,1.850000023841858,6700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.9299999475479128,1.9600000381469729,1.899999976158142,1.940000057220459,6900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.870000004768372,2.0,1.870000004768372,1.9900000095367432,8600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.909999966621399,2.0,1.909999966621399,2.0,4700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,2.0299999713897705,2.0299999713897705,1.9600000381469729,1.9600000381469729,3000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.899999976158142,1.919999957084656,1.8899999856948853,1.919999957084656,5000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.919999957084656,1.919999957084656,1.919999957084656,1.919999957084656,500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.899999976158142,1.9800000190734863,1.899999976158142,1.909999966621399,123400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.0,2.0,2.0,2.0,1500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.909999966621399,2.0,1.899999976158142,1.9600000381469729,8700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.0,2.009999990463257,1.9700000286102293,1.9700000286102293,16700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.0,2.0,1.899999976158142,1.899999976158142,17700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.909999966621399,1.9700000286102293,1.899999976158142,1.9700000286102293,11600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.899999976158142,1.9700000286102293,1.899999976158142,1.9700000286102293,6500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.899999976158142,1.9800000190734863,1.899999976158142,1.9700000286102293,7600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.009999990463257,2.009999990463257,1.899999976158142,1.9299999475479128,12400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.899999976158142,1.940000057220459,1.899999976158142,1.899999976158142,4200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.899999976158142,1.9299999475479128,1.899999976158142,1.899999976158142,6400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.899999976158142,1.9800000190734863,1.899999976158142,1.899999976158142,21200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.919999957084656,2.0,1.919999957084656,2.0,12100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.9900000095367432,2.119999885559082,1.919999957084656,2.119999885559082,34200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.0299999713897705,2.0999999046325684,2.0,2.009999990463257,9900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.9299999475479128,2.0299999713897705,1.909999966621399,1.909999966621399,13400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.9600000381469729,1.9600000381469729,1.919999957084656,1.950000047683716,2700.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.950000047683716,1.950000047683716,1.909999966621399,1.909999966621399,5900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.9299999475479128,1.940000057220459,1.899999976158142,1.940000057220459,3500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.950000047683716,1.950000047683716,1.899999976158142,1.899999976158142,1400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.8899999856948853,1.940000057220459,1.8899999856948853,1.919999957084656,6800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.940000057220459,2.069999933242798,1.919999957084656,1.9299999475479128,33400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.950000047683716,1.950000047683716,1.899999976158142,1.919999957084656,2600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.919999957084656,1.950000047683716,1.8899999856948853,1.899999976158142,24700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.899999976158142,1.919999957084656,1.899999976158142,1.919999957084656,11100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.899999976158142,1.919999957084656,1.8899999856948853,1.919999957084656,10500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.8899999856948853,1.909999966621399,1.8899999856948853,1.909999966621399,1100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.909999966621399,1.940000057220459,1.909999966621399,1.919999957084656,5400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.899999976158142,1.919999957084656,1.899999976158142,1.919999957084656,500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.909999966621399,1.940000057220459,1.899999976158142,1.940000057220459,29800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.8799999952316284,1.940000057220459,1.8799999952316284,1.940000057220459,1000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.919999957084656,1.940000057220459,1.8899999856948853,1.940000057220459,700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.8899999856948853,1.940000057220459,1.8899999856948853,1.940000057220459,1300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.899999976158142,1.9299999475479128,1.8899999856948853,1.9299999475479128,3100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.899999976158142,1.940000057220459,1.8899999856948853,1.899999976158142,34900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,1.919999957084656,1.9299999475479128,1.899999976158142,1.899999976158142,6100.0,,,,,,,,,,
