Date,Open,High,Low,Close,Volume,"('Adj Close', 'FISV')","('Close', 'FISV')","('High', 'FISV')","('Low', 'FISV')","('Open', 'FISV')","('Volume', 'FISV')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-28 19:00:00-05:00,140.69000244140625,143.1199951171875,140.67999267578125,142.91000366210938,2080233.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,143.35000610351562,144.1999969482422,142.6199951171875,144.0500030517578,2301876.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,144.41000366210938,144.82000732421875,141.85000610351562,141.8699951171875,3091883.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,142.1699981689453,143.97999572753906,141.8300018310547,143.94000244140625,2337213.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,144.27000427246094,145.8699951171875,143.48500061035156,144.89999389648438,2565256.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,144.4600067138672,145.27999877929688,143.60000610351562,144.14999389648438,3297390.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,141.6199951171875,141.88999938964844,137.1300048828125,141.08999633789062,5105375.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,141.11000061035156,143.7698974609375,140.25999450683594,142.7100067138672,2906428.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,142.25,143.6649932861328,142.13999938964844,143.5500030517578,2283661.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,143.3800048828125,144.33999633789062,142.74000549316406,144.22999572753906,2095015.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,144.30999755859375,144.86000061035156,143.6999969482422,144.22999572753906,1689617.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,143.6999969482422,144.35000610351562,142.47000122070312,143.5800018310547,2116018.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,144.16000366210938,145.2100067138672,142.97999572753906,144.97999572753906,2234226.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,145.72999572753906,148.07000732421875,145.43890380859375,148.00999450683594,2216246.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,148.32000732421875,148.64500427246094,147.30999755859375,148.0399932861328,2207483.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,147.9499969482422,149.16000366210938,147.58999633789062,147.92999267578125,2542032.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,147.6300048828125,147.8800048828125,146.3350067138672,147.63999938964844,2162549.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,148.9499969482422,150.43499755859375,148.57000732421875,150.11000061035156,1868975.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,150.19000244140625,151.55999755859375,149.60000610351562,150.75999450683594,2178724.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,149.92999267578125,151.72000122070312,149.6510009765625,150.9600067138672,2487669.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,150.44000244140625,151.0800018310547,149.6699981689453,150.64999389648438,1858949.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,150.7899932861328,151.97000122070312,146.00999450683594,147.9499969482422,5774622.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,148.58999633789062,149.97000122070312,147.47000122070312,149.27000427246094,4807471.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,149.60000610351562,151.13999938964844,149.3800048828125,150.35000610351562,2169656.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,150.1300048828125,150.88999938964844,149.11000061035156,149.99000549316406,2162686.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,150.2100067138672,151.36000061035156,149.66000366210938,149.9499969482422,2255443.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,150.50999450683594,151.5,149.9149932861328,150.63999938964844,1918085.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,151.3699951171875,152.19000244140625,149.86000061035156,150.27000427246094,2106200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,150.2100067138672,151.8000030517578,149.9499969482422,151.24000549316406,1919100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,151.4499969482422,151.82000732421875,149.13499450683594,149.74000549316406,2879494.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,150.0800018310547,151.25999450683594,149.77999877929688,150.64999389648438,1937577.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,150.3000030517578,151.72000122070312,149.75,151.0500030517578,2784825.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,151.66000366210938,151.97000122070312,149.25999450683594,149.94000244140625,2703398.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,148.3000030517578,150.75999450683594,148.19000244140625,149.6300048828125,3408151.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,150.07000732421875,152.4199981689453,150.07000732421875,152.14999389648438,2211136.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,152.3800048828125,154.52000427246094,152.0,154.30999755859375,3068890.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,154.0,155.61500549316406,153.42999267578125,155.49000549316406,2296227.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,155.97999572753906,156.86000061035156,155.47999572753906,156.36000061035156,3021175.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,156.5,157.3300018310547,155.9600067138672,156.2899932861328,2532995.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,156.24000549316406,156.91000366210938,155.66000366210938,156.77999877929688,2272226.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,157.25999450683594,158.77999877929688,157.10000610351562,158.6699981689453,3465147.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,159.25,159.89999389648438,157.8000030517578,159.3300018310547,2382919.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,159.6699981689453,159.99000549316406,158.875,159.82000732421875,2751422.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,159.74000549316406,159.9199981689453,158.41000366210938,158.57000732421875,1865992.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,158.57000732421875,159.75,157.52999877929688,158.27000427246094,1920350.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,158.47999572753906,159.35000610351562,157.67999267578125,157.67999267578125,2067053.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,158.60000610351562,159.1300048828125,154.77000427246094,154.91000366210938,2600090.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,155.86000061035156,157.83999633789062,155.1300048828125,157.3800048828125,1691821.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,157.33999633789062,158.27000427246094,156.72000122070312,157.85000610351562,1998603.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,158.22999572753906,158.38999938964844,154.36000061035156,155.3800048828125,1889121.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,153.7100067138672,155.12570190429688,153.5063018798828,153.77999877929688,1733804.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,153.60000610351562,154.4499969482422,152.00999450683594,153.58999633789062,1763365.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,152.44000244140625,153.35000610351562,150.65499877929688,151.1999969482422,2118392.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,152.72000122070312,153.01499938964844,148.16000366210938,148.19000244140625,2275670.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,148.61000061035156,149.16000366210938,146.05999755859375,146.39999389648438,3294098.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,147.60000610351562,148.74000549316406,146.92999267578125,147.10000610351562,2949247.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,146.5,147.8800048828125,146.30499267578125,146.91000366210938,1989629.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,147.00999450683594,148.66000366210938,145.97999572753906,148.6199951171875,2515820.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,149.27999877929688,149.77000427246094,148.0,148.8000030517578,2773124.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,159.22999572753906,159.55999755859375,153.52000427246094,155.38999938964844,5334751.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,155.44000244140625,155.8800048828125,151.89999389648438,152.25,2487304.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,151.63999938964844,153.52000427246094,150.32000732421875,153.2899932861328,3049955.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,153.10000610351562,156.9199981689453,152.72000122070312,155.88999938964844,3196489.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,156.0,156.3800048828125,153.43499755859375,154.32000732421875,1940779.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,153.36000061035156,153.9499969482422,152.17999267578125,152.6699981689453,2730169.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,152.10000610351562,152.66000366210938,148.7550048828125,148.86000061035156,3248496.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,149.85000610351562,149.85000610351562,148.42999267578125,149.1699981689453,2572262.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,149.00999450683594,149.50999450683594,147.72500610351562,149.22000122070312,2942809.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,149.60000610351562,150.66000366210938,149.35000610351562,150.58999633789062,2132449.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,150.7100067138672,153.13999938964844,150.61000061035156,153.0399932861328,1964416.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,152.89999389648438,153.61000061035156,152.02999877929688,153.2899932861328,2221493.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,153.19000244140625,154.77999877929688,153.13499450683594,154.6699981689453,2408084.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,155.3800048828125,155.52999877929688,154.1999969482422,154.22000122070312,2055296.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,154.85000610351562,155.22999572753906,152.39999389648438,153.22000122070312,2067398.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,153.47999572753906,154.25,152.60000610351562,153.67999267578125,1993235.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,153.72999572753906,155.66000366210938,153.72999572753906,155.00999450683594,1692576.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,155.0,155.75,152.7100067138672,152.83999633789062,2914356.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,153.5,153.5,151.9250030517578,152.7100067138672,3093991.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,152.72000122070312,153.0500030517578,150.75999450683594,151.33999633789062,1777059.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,151.0800018310547,153.25999450683594,150.27000427246094,152.77000427246094,2101294.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,152.8800048828125,153.2050018310547,151.8699951171875,152.57000732421875,1446001.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,152.8300018310547,152.9199981689453,149.89999389648438,150.1999969482422,1612903.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,150.88999938964844,151.25999450683594,149.8300018310547,150.33999633789062,1566955.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,149.77000427246094,150.76499938964844,147.57000732421875,148.4199981689453,2217558.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,147.11000061035156,148.3000030517578,146.7100067138672,147.82000732421875,2252707.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,147.97999572753906,148.67999267578125,146.8000030517578,147.8800048828125,1821117.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,147.8000030517578,149.86000061035156,146.7899932861328,149.75999450683594,3582696.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,149.47999572753906,150.0500030517578,146.75999450683594,148.47000122070312,2571904.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,147.66000366210938,148.8000030517578,147.52000427246094,147.99000549316406,2111813.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,148.74000549316406,150.02999877929688,147.83999633789062,149.30999755859375,1947485.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,149.36000061035156,151.36000061035156,148.8800048828125,150.55999755859375,1771274.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,150.7899932861328,152.17999267578125,150.41650390625,151.4199981689453,1835543.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,150.33999633789062,150.39999389648438,148.10000610351562,149.60000610351562,2375089.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,149.0800018310547,149.14999389648438,147.3800048828125,148.0,2556687.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,150.6199951171875,150.6750030517578,147.67999267578125,148.02000427246094,2420223.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,147.66000366210938,148.30999755859375,146.25,148.25999450683594,2025908.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,147.4499969482422,149.25,146.97000122070312,148.94000244140625,2374239.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,148.27000427246094,150.0800018310547,147.4600067138672,149.72999572753906,2140671.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,150.4600067138672,150.5800018310547,148.17999267578125,149.49000549316406,2461400.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,148.99000549316406,150.55999755859375,148.4199981689453,149.94000244140625,2653378.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,150.41000366210938,151.1199951171875,148.67999267578125,149.7899932861328,6996585.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,149.6999969482422,151.82000732421875,149.10000610351562,150.27000427246094,2073276.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,150.39999389648438,150.69000244140625,148.53500366210938,148.8800048828125,2333488.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,147.74000549316406,150.0500030517578,147.74000549316406,149.75,2662005.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,150.02000427246094,150.22999572753906,148.36000061035156,149.0800018310547,2330563.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,149.63999938964844,149.63999938964844,147.94000244140625,149.0399932861328,3926039.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,149.5500030517578,150.07000732421875,147.0500030517578,147.13999938964844,1572842.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,146.77000427246094,149.4600067138672,146.77000427246094,149.38999938964844,1480427.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,149.4199981689453,149.97000122070312,148.16000366210938,148.7899932861328,1142575.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,149.0800018310547,150.57000732421875,148.1300048828125,150.50999450683594,1684544.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,150.0,151.2799072265625,149.7100067138672,150.97999572753906,2461056.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,150.9600067138672,151.97000122070312,150.17999267578125,151.08999633789062,1917940.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,150.86000061035156,150.94000244140625,146.4600067138672,148.88999938964844,2570974.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,149.24000549316406,151.4600067138672,148.5800018310547,151.25,2087333.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,151.8800048828125,154.44000244140625,151.5850067138672,153.1999969482422,2657550.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,154.19000244140625,155.7617950439453,153.77000427246094,155.38999938964844,1915148.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,155.80999755859375,157.44000244140625,155.2949981689453,157.13999938964844,2261714.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,157.05999755859375,158.6199951171875,157.0399932861328,157.9600067138672,3100550.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,157.74000549316406,159.9499969482422,157.0500030517578,157.69000244140625,2965639.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,158.38999938964844,158.80999755859375,155.5500030517578,156.0399932861328,2631527.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,157.0399932861328,158.75999450683594,156.35000610351562,158.6300048828125,1916003.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,158.1300048828125,159.2100067138672,157.1230010986328,157.22000122070312,3494202.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,160.0,161.7259063720703,158.75999450683594,161.16000366210938,5170577.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,161.60000610351562,162.47000122070312,155.9600067138672,156.00999450683594,5358448.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,156.99000549316406,160.16000366210938,156.88999938964844,159.94000244140625,3345301.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,160.5,163.91000366210938,160.2050018310547,162.7100067138672,2350399.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,163.74000549316406,164.46499633789062,162.50999450683594,163.11000061035156,1660326.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,163.5800018310547,164.5399932861328,162.9803009033203,163.57000732421875,2077132.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,164.1699981689453,165.5565948486328,161.11000061035156,161.38999938964844,3070649.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,160.07000732421875,161.00999450683594,157.5,158.9199981689453,3082216.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,157.4600067138672,159.6699981689453,154.1699981689453,154.77000427246094,3614783.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,155.49000549316406,159.38999938964844,154.63499450683594,157.33999633789062,2760928.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,159.00999450683594,160.83999633789062,155.9600067138672,156.22000122070312,2318138.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,156.88999938964844,160.44000244140625,156.41000366210938,160.14999389648438,1787075.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,159.9499969482422,161.77000427246094,159.33999633789062,161.58999633789062,1576019.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,162.0,162.9199981689453,160.49000549316406,161.10000610351562,2529895.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,161.25,162.5749969482422,160.85000610351562,162.4600067138672,2203938.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,162.25,164.35000610351562,162.02000427246094,164.02999877929688,1447598.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,165.0,165.97999572753906,164.16000366210938,165.72000122070312,1902782.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,165.47000122070312,167.42999267578125,165.0500030517578,167.32000732421875,3799303.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,167.6300048828125,168.41000366210938,167.1300048828125,167.91000366210938,1369991.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,169.75,169.77000427246094,167.02999877929688,168.0399932861328,1789864.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,167.41000366210938,168.41000366210938,166.6999969482422,168.3300018310547,1819843.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,168.3800048828125,169.2100067138672,168.05999755859375,168.7899932861328,1934070.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,169.36000061035156,169.97000122070312,168.44000244140625,169.80999755859375,2428348.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,170.0500030517578,171.1199951171875,169.57000732421875,169.85000610351562,1518941.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,169.8300018310547,170.65499877929688,169.0,170.1699981689453,2005037.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,170.39999389648438,172.60000610351562,169.8800048828125,171.8300018310547,1994274.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,172.44000244140625,173.49000549316406,171.7100067138672,172.9499969482422,1999767.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,173.30999755859375,174.80999755859375,172.7899932861328,174.60000610351562,2373597.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,174.42999267578125,175.47000122070312,173.11000061035156,173.91000366210938,1972098.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,174.1300048828125,174.5850067138672,172.6999969482422,173.6199951171875,2098072.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,173.97999572753906,174.02999877929688,171.22999572753906,172.50999450683594,1893163.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,172.50999450683594,173.50999450683594,169.86000061035156,170.02000427246094,2443937.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,171.27000427246094,173.01499938964844,170.6649932861328,172.44000244140625,2245579.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,172.85000610351562,173.4499969482422,170.80999755859375,172.39999389648438,1597478.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,171.47999572753906,171.67160034179688,167.66000366210938,171.02000427246094,2275414.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,171.5,173.8800048828125,171.35000610351562,173.6300048828125,2127570.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,174.0,175.47999572753906,173.84500122070312,174.88999938964844,1844275.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,175.55999755859375,176.47999572753906,174.60000610351562,175.35000610351562,1584353.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,175.47000122070312,176.3350067138672,174.42999267578125,175.3000030517578,1568485.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,175.61000061035156,176.75999450683594,174.60499572753906,175.22999572753906,1774860.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,176.8800048828125,178.88999938964844,175.7100067138672,178.77999877929688,3140788.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,178.17999267578125,178.25,176.1699981689453,177.61000061035156,6022201.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,179.0,179.52999877929688,177.64999389648438,179.30999755859375,1822152.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,178.22999572753906,178.9499969482422,176.00999450683594,177.35000610351562,2329319.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,177.50999450683594,178.41000366210938,174.2100067138672,176.8000030517578,2311488.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,177.14999389648438,177.7899932861328,175.97999572753906,177.39999389648438,2584968.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,177.39999389648438,179.38499450683594,176.91000366210938,178.3800048828125,2950197.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,178.0800018310547,179.9499969482422,177.52000427246094,179.64999389648438,2140842.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,180.2400054931641,181.8800048828125,178.9949951171875,181.30999755859372,2140313.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,181.6300048828125,182.55999755859372,180.6100006103516,182.4499969482422,2296505.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,182.30999755859372,183.55999755859372,181.8699951171875,183.3600006103516,1974264.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,184.47000122070312,185.50999450683597,182.8699951171875,185.4199981689453,1859528.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,185.4199981689453,186.25999450683597,183.94000244140625,184.97999572753903,2579636.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,186.63999938964844,188.8500061035156,185.72000122070312,187.94000244140625,2393774.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,188.17999267578125,188.4199981689453,187.1499938964844,187.7400054931641,2426259.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,187.6699981689453,188.5200042724609,187.1302032470703,187.9900054931641,1853581.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,188.8500061035156,191.2250061035156,188.42999267578125,190.3500061035156,1970527.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,191.22000122070312,193.38999938964844,190.6000061035156,193.22999572753903,2200833.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,194.22999572753903,195.8300018310547,193.2899932861328,194.0200042724609,3223554.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,193.9600067138672,197.88999938964844,193.0200042724609,197.6999969482422,2611713.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,198.47000122070312,198.8600006103516,195.5200042724609,195.7400054931641,3687248.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,197.1199951171875,198.31500244140625,195.52999877929688,197.2899932861328,3463499.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,196.8800048828125,197.6699981689453,195.6499938964844,197.1699981689453,3011993.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,191.92999267578125,199.8699951171875,188.94000244140625,199.6699981689453,4479198.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,199.75,203.0,199.5800018310547,202.3600006103516,3577311.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,202.5200042724609,204.5,202.00999450683597,203.2899932861328,2032829.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,203.42999267578125,203.6999969482422,199.22999572753903,199.5200042724609,2436675.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,200.44000244140625,201.71499633789065,200.00999450683597,201.4199981689453,1993592.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,201.50999450683597,202.66000366210935,200.63999938964844,200.91000366210935,1915449.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,201.22000122070312,202.3699951171875,199.03500366210935,199.80999755859372,2719246.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,199.8300018310547,201.6199951171875,197.88999938964844,197.8999938964844,2261322.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,198.27999877929688,202.8800048828125,197.94000244140625,202.0500030517578,4239704.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,202.4499969482422,202.9600067138672,200.3000030517578,200.82000732421875,2026683.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,200.2899932861328,203.32000732421875,198.3500061035156,203.0200042724609,2718972.0,,,,,,,,,,
