Date,Open,High,Low,Close,Volume,"('Adj Close', 'TSE')","('Close', 'TSE')","('High', 'TSE')","('Low', 'TSE')","('Open', 'TSE')","('Volume', 'TSE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.289999961853027,8.574999809265137,8.130000114440918,8.420000076293945,387700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.15999984741211,8.15999984741211,7.739999771118164,8.0,457700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.920000076293945,8.109999656677246,7.861000061035156,7.949999809265137,281600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.78000020980835,8.0,7.449999809265137,7.460000038146973,354500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.380000114440918,7.489999771118164,7.170000076293945,7.369999885559082,205000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.150000095367432,7.150000095367432,6.869999885559082,7.010000228881836,346800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.889999866485596,6.989999771118164,6.610000133514404,6.639999866485596,227300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,6.550000190734863,6.590000152587891,6.210000038146973,6.21999979019165,406100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,6.380000114440918,6.50600004196167,6.099999904632568,6.170000076293945,201400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.059999942779541,6.070000171661377,5.651999950408936,5.800000190734863,387000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.619999885559082,5.650000095367432,5.47599983215332,5.559999942779541,600000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.579999923706055,5.579999923706055,5.210000038146973,5.510000228881836,582400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.570000171661377,5.625,5.269999980926514,5.610000133514404,291800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.699999809265137,6.010000228881836,5.699999809265137,6.010000228881836,417400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,6.210000038146973,6.510000228881836,6.099999904632568,6.099999904632568,270000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.28000020980835,6.340000152587891,5.744999885559082,5.75,254800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.889999866485596,6.159999847412109,5.735000133514404,6.159999847412109,269200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.239999771118164,6.53000020980835,6.239999771118164,6.5,308600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.460000038146973,6.974999904632568,6.309999942779541,6.949999809265137,332700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.840000152587891,6.840000152587891,6.5,6.53000020980835,234700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.489999771118164,6.53000020980835,6.019999980926514,6.03000020980835,231300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.070000171661377,6.179999828338623,5.639999866485596,5.690000057220459,297600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.599999904632568,5.684999942779541,5.340000152587891,5.610000133514404,304900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.550000190734863,5.769999980926514,5.369999885559082,5.71999979019165,366200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.679999828338623,5.980000019073486,5.679999828338623,5.900000095367432,157300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.949999809265137,5.949999809265137,5.602000236511231,5.710000038146973,193100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.699999809265137,6.010000228881836,5.619999885559082,5.940000057220459,141800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.949999809265137,5.949999809265137,5.739999771118164,5.829999923706055,216100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.800000190734863,6.289999961853027,5.800000190734863,6.150000095367432,391700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.519999980926514,5.519999980926514,4.3470001220703125,4.849999904632568,1505400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.909999847412109,4.909999847412109,4.309999942779541,4.840000152587891,728500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.860000133514404,5.215000152587891,4.840000152587891,5.190000057220459,490900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.059999942779541,5.210000038146973,4.739999771118164,4.78000020980835,440300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.679999828338623,4.699999809265137,4.440000057220459,4.5,486200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.5,4.579999923706055,4.360000133514404,4.400000095367432,290400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.380000114440918,4.400000095367432,4.269999980926514,4.329999923706055,314800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.300000190734863,4.426000118255615,4.21999979019165,4.360000133514404,248000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.389999866485596,4.46999979019165,4.269999980926514,4.369999885559082,276900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.449999809265137,4.570000171661377,4.420000076293945,4.489999771118164,278400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.400000095367432,4.559999942779541,4.239999771118164,4.289999961853027,243400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.420000076293945,4.559999942779541,4.340000152587891,4.5,248900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.550000190734863,4.550000190734863,4.320000171661377,4.429999828338623,262200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.449999809265137,4.53000020980835,4.400000095367432,4.489999771118164,261500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.440000057220459,4.534999847412109,4.389999866485596,4.420000076293945,312400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.519999980926514,4.610000133514404,4.389999866485596,4.480000019073486,311000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.53000020980835,4.920000076293945,4.53000020980835,4.880000114440918,341200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.960000038146973,5.289000034332275,4.956999778747559,4.980000019073486,353500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.940000057220459,5.119999885559082,4.849999904632568,4.880000114440918,341600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.949999809265137,5.119999885559082,4.760000228881836,4.760000228881836,249000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.789999961853027,5.289999961853027,4.789999961853027,5.199999809265137,471200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.260000228881836,5.309999942779541,4.679999828338623,4.78000020980835,528400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.710000038146973,4.929999828338623,4.710000038146973,4.849999904632568,1359900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.829999923706055,4.849999904632568,4.349999904632568,4.420000076293945,423100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.349999904632568,4.459000110626221,4.119999885559082,4.130000114440918,247200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.099999904632568,4.183000087738037,3.920000076293945,4.099999904632568,453100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.139999866485596,4.179999828338623,3.875,3.9700000286102295,437000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,3.9700000286102295,4.03000020980835,3.569999933242798,3.609999895095825,402000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,3.619999885559082,3.7200000286102295,3.375,3.4600000381469727,569000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,3.490000009536743,3.539999961853028,3.2300000190734863,3.240000009536743,561900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,3.259999990463257,3.4800000190734863,3.259999990463257,3.440000057220459,647900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,3.450000047683716,3.950000047683716,3.450000047683716,3.7799999713897705,683800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,3.910000085830689,3.920000076293945,3.700000047683716,3.819999933242798,478300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,3.7899999618530273,3.7899999618530273,3.5799999237060547,3.660000085830689,389700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,3.650000095367432,4.059999942779541,3.650000095367432,4.03000020980835,334800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,4.099999904632568,4.449999809265137,3.924999952316284,3.940000057220459,429100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,3.900000095367432,3.930000066757202,3.609999895095825,3.609999895095825,402700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,3.640000104904175,3.809999942779541,3.569999933242798,3.5799999237060547,292800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,3.5999999046325684,3.890000104904175,3.569999933242798,3.829999923706055,298000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,3.5899999141693115,3.724999904632568,3.444999933242798,3.609999895095825,359300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,3.5999999046325684,3.640000104904175,3.384999990463257,3.4100000858306885,296800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,3.430000066757202,3.440000057220459,2.9200000762939453,2.9600000381469727,540400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.9800000190734863,3.190000057220459,2.869999885559082,2.940000057220459,662900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.9100000858306885,3.039999961853028,2.8399999141693115,3.009999990463257,278500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,3.0199999809265137,3.065000057220459,2.8399999141693115,2.890000104904175,293000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.9100000858306885,2.970000028610229,2.720000028610229,2.740000009536743,284600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.700000047683716,2.809999942779541,2.6600000858306885,2.759999990463257,281400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.759999990463257,3.009999990463257,2.680000066757202,2.9800000190734863,332300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.950000047683716,3.049999952316284,2.819999933242798,2.890000104904175,269800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.859999895095825,2.950000047683716,2.7100000381469727,2.759999990463257,373000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.720000028610229,2.7799999713897705,2.609999895095825,2.7300000190734863,298100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,2.75,2.869999885559082,2.75,2.809999942779541,230000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,2.859999895095825,2.950000047683716,2.789999961853028,2.8399999141693115,234200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.7799999713897705,2.8359999656677246,2.609999895095825,2.609999895095825,320900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.609999895095825,2.7799999713897705,2.5850000381469727,2.5999999046325684,384200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.7100000381469727,2.880000114440918,2.5850000381469727,2.819999933242798,265800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.9100000858306885,3.059999942779541,2.9100000858306885,3.0,292800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,3.0199999809265137,3.190000057220459,3.0,3.0899999141693115,278000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.109999895095825,3.299999952316284,3.0850000381469727,3.190000057220459,270300.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3.1600000858306885,3.450000047683716,3.0999999046325684,3.3499999046325684,360800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,3.539999961853028,3.920000076293945,3.1700000762939453,3.700000047683716,568200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,3.7200000286102295,3.829999923706055,3.2699999809265137,3.289999961853028,348200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,3.289999961853028,3.319999933242798,2.940000057220459,2.9600000381469727,433400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,3.049999952316284,3.150000095367432,2.914999961853028,3.140000104904175,636500.0,,,,,,,,,,
