Date,Open,High,Low,Close,Volume,"('Adj Close', 'SNOW')","('Close', 'SNOW')","('High', 'SNOW')","('Low', 'SNOW')","('Open', 'SNOW')","('Volume', 'SNOW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,195.0,196.22999572753903,187.52999877929688,189.1199951171875,5173300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,185.0,187.35400390625,183.00999450683597,184.2100067138672,4292000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,182.2899932861328,187.1499938964844,180.9530029296875,183.72000122070312,4270300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,184.57000732421875,191.41000366210935,184.57000732421875,189.1199951171875,5266800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,190.7700042724609,196.8999938964844,190.7700042724609,196.3500061035156,4562000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,195.6499938964844,198.2700042724609,194.75,196.8999938964844,3153600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,197.27999877929688,200.5399932861328,194.6499938964844,197.3999938964844,4179600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,199.1999969482422,201.6000061035156,195.52999877929688,195.6199951171875,5012600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,190.0,196.0800018310547,189.2220001220703,191.25999450683597,4979100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,190.0,191.2050018310547,186.57400512695312,188.0200042724609,4833400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,185.7700042724609,188.13999938964844,182.52999877929688,188.1199951171875,3756700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,190.7700042724609,191.5399932861328,184.38999938964844,186.6100006103516,4990000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,187.58999633789065,193.13999938964844,186.72000122070312,193.1199951171875,4520500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,196.75,202.32000732421875,196.50999450683597,199.0800018310547,6471900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,200.0,205.97000122070312,197.58999633789065,205.5800018310547,8763300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,209.17999267578125,211.6499938964844,203.4850006103516,203.80999755859372,8127800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,205.3600006103516,209.47300720214844,202.75,206.00999450683597,4804200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,203.75,205.4900054931641,201.1999969482422,202.50999450683597,3799100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,201.91000366210935,210.26300048828125,201.3999938964844,209.5399932861328,5288700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,208.63999938964844,209.97999572753903,204.80999755859372,206.25,4415400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,201.5,203.2899932861328,194.8699951171875,195.63999938964844,6296800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,197.0,200.3300018310547,195.33999633789065,199.94000244140625,3260600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,208.63999938964844,219.7400054931641,204.0500030517578,218.75999450683597,11902000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,217.1100006103516,220.67300415039065,210.5399932861328,215.6000061035156,5552600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,217.5,218.5,208.5050048828125,213.67999267578125,5153000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,214.00999450683597,219.3999938964844,212.75,218.22999572753903,3921000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,219.3000030517578,226.2899932861328,218.3000030517578,222.8999938964844,6119900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,228.3000030517578,235.0,228.1300048828125,233.27999877929688,8263400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,231.0,237.72000122070312,229.0749969482422,232.16000366210935,5383700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,223.05999755859372,231.0200042724609,220.5,227.57000732421875,4851100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,230.0,236.2400054931641,227.17999267578125,236.0,3741900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,235.0,236.3300018310547,229.1000061035156,232.3999938964844,3617600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,230.6499938964844,234.81500244140625,228.6000061035156,230.30999755859372,3596000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,226.02999877929688,226.69000244140625,215.58999633789065,220.0800018310547,6028600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,215.0,217.1999969482422,211.67999267578125,216.2100067138672,3596600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,224.13999938964844,227.67999267578125,219.51499938964844,225.6199951171875,5847700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,234.27999877929688,234.8300018310547,227.0399932861328,229.33999633789065,4528000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,229.3300018310547,233.3600006103516,226.6499938964844,230.92999267578125,4820600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,233.0,235.66000366210935,231.08999633789065,234.02999877929688,4810300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,230.75,233.8800048828125,226.55999755859372,230.0,19406200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,181.1699981689453,190.4499969482422,180.67999267578125,188.27999877929688,42311400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,191.25999450683597,194.1999969482422,186.13999938964844,186.72000122070312,17219800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,185.88999938964844,186.5500030517578,175.2949981689453,177.92999267578125,16342300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,175.02999877929688,175.3300018310547,166.32000732421875,167.75,14716900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,170.0,171.36000061035156,163.3699951171875,167.0,12733400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,167.0,169.16000366210938,163.7100067138672,168.44000244140625,9049600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,169.2899932861328,169.83999633789062,161.6300048828125,162.39999389648438,9342400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,161.4199981689453,162.97999572753906,160.39999389648438,162.2899932861328,6026100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,162.94000244140625,163.77000427246094,159.6999969482422,161.9499969482422,7386900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,161.27000427246094,166.83999633789062,160.6999969482422,162.30999755859375,5866700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,162.02000427246094,162.5,157.8000030517578,158.9199981689453,5999100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,158.77999877929688,160.24000549316406,156.6199951171875,156.97000122070312,8265600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,157.52000427246094,158.25999450683594,155.5500030517578,156.30999755859375,7127200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,152.11000061035156,157.83999633789062,151.49000549316406,157.6999969482422,6644900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,158.0500030517578,164.30999755859375,158.0500030517578,163.0399932861328,7596600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,166.0,168.67999267578125,157.2100067138672,158.38999938964844,11393400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,158.38999938964844,160.3000030517578,157.0,159.02999877929688,4076000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,157.7899932861328,159.10000610351562,157.25,158.13999938964844,3108700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,159.3800048828125,160.97000122070312,157.63999938964844,158.02000427246094,4069100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,159.60000610351562,160.6280059814453,157.6999969482422,160.0399932861328,4698100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,164.02000427246094,165.88999938964844,161.0,161.60000610351562,10106900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,161.86000061035156,163.75,159.73500061035156,160.52000427246094,3928800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,157.5,157.77000427246094,155.07000732421875,156.19000244140625,5615500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,155.14999389648438,155.3000030517578,152.52999877929688,153.02000427246094,6147000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,153.11000061035156,156.0,150.6199951171875,151.33999633789062,6249500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,152.47999572753906,155.5500030517578,152.1699981689453,153.86000061035156,5113600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,153.86000061035156,155.69000244140625,151.69000244140625,154.86000061035156,2682700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,155.1199951171875,156.89500427246094,153.8300018310547,155.5800018310547,3412200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,151.60000610351562,153.50999450683594,151.5500030517578,152.97000122070312,3602400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,154.66000366210938,159.9149932861328,154.3300018310547,159.35000610351562,5737500.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,157.10000610351562,160.52000427246094,156.77999877929688,158.55999755859375,4642000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,156.3800048828125,157.02999877929688,151.08999633789062,151.97999572753906,5929200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,151.50999450683594,152.07000732421875,149.11000061035156,150.3000030517578,4705700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,151.0399932861328,152.44000244140625,148.77000427246094,148.8000030517578,3767100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,148.6699981689453,150.89999389648438,147.63999938964844,148.41000366210938,3795500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,147.66000366210938,150.08999633789062,144.5500030517578,145.4499969482422,4959000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,145.4499969482422,148.39999389648438,144.32000732421875,147.2100067138672,3736500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,148.92999267578125,152.07899475097656,148.80099487304688,151.1699981689453,4826500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,153.0,155.0800018310547,152.02999877929688,154.99000549316406,3972700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,152.58999633789062,153.82000732421875,149.5500030517578,152.5,3965000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,159.75999450683594,160.2899932861328,155.8000030517578,158.1300048828125,6533300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,158.6999969482422,159.61500549316406,156.23500061035156,157.44000244140625,4268000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,156.1300048828125,158.5800018310547,155.0,155.1999969482422,4016200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,158.13999938964844,160.2989959716797,154.17999267578125,156.13999938964844,3414900.0,,,,,,,,,,
