Date,Open,High,Low,Close,Volume,"('Adj Close', 'EIG')","('Close', 'EIG')","('High', 'EIG')","('Low', 'EIG')","('Open', 'EIG')","('Volume', 'EIG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.41999816894531,39.90999984741211,39.40999984741211,39.72999954223633,117100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.900001525878906,40.16999816894531,39.470001220703125,39.47999954223633,127700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,39.77000045776367,40.130001068115234,39.52000045776367,39.619998931884766,168300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,39.56999969482422,39.86000061035156,39.43999862670898,39.61000061035156,130400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,39.7599983215332,39.7599983215332,39.08000183105469,39.47999954223633,103100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,39.209999084472656,39.209999084472656,38.54999923706055,38.880001068115234,104100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,38.70000076293945,38.970001220703125,38.63999938964844,38.95000076293945,105500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,38.77999877929688,39.130001068115234,38.380001068115234,39.040000915527344,214000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,39.41999816894531,39.650001525878906,39.06999969482422,39.33000183105469,89000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,39.13999938964844,39.619998931884766,39.02000045776367,39.220001220703125,109400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,38.90999984741211,40.0099983215332,38.90999984741211,39.9900016784668,161600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.0,40.31999969482422,39.84000015258789,40.310001373291016,138700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.68999862670898,40.970001220703125,40.40999984741211,40.93999862670898,95400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,41.130001068115234,42.09000015258789,41.040000915527344,42.040000915527344,110900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,42.04999923706055,42.560001373291016,41.650001525878906,41.65999984741211,127400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.02000045776367,42.040000915527344,41.52999877929688,41.720001220703125,91100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.060001373291016,42.060001373291016,41.310001373291016,41.459999084472656,89200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,41.68000030517578,41.68000030517578,41.09000015258789,41.40999984741211,73200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,41.22999954223633,41.54999923706055,41.15999984741211,41.41999816894531,83300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,41.310001373291016,41.84999847412109,41.15999984741211,41.83000183105469,88100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,41.9900016784668,42.59999847412109,41.59000015258789,41.720001220703125,152600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.4900016784668,41.4900016784668,40.27999877929688,40.83000183105469,110900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,40.68000030517578,41.04999923706055,40.56999969482422,40.77000045776367,85600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,40.41999816894531,40.56999969482422,40.02000045776367,40.43000030517578,151500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,40.38999938964844,40.68999862670898,39.880001068115234,40.5,113200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,40.5099983215332,40.5099983215332,39.790000915527344,39.810001373291016,293500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,39.77000045776367,40.93999862670898,39.66999816894531,40.869998931884766,202000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,40.7599983215332,41.880001068115234,40.630001068115234,41.65999984741211,124900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,41.72999954223633,42.84000015258789,41.72999954223633,42.560001373291016,129900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.20000076293945,42.43000030517578,41.84999847412109,42.27000045776367,186500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.619998931884766,42.83000183105469,41.95000076293945,42.59000015258789,154600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.810001373291016,43.650001525878906,42.61000061035156,43.31999969482422,143100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.25,46.77999877929688,43.0,45.02000045776367,271700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,45.09000015258789,45.970001220703125,44.34999847412109,45.02000045776367,289400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,45.25,46.04999923706055,45.25,45.400001525878906,195800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,45.06999969482422,46.36000061035156,44.93000030517578,46.33000183105469,126400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,46.310001373291016,46.52999877929688,46.04999923706055,46.13999938964844,99200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,45.90999984741211,46.650001525878906,45.900001525878906,46.36000061035156,185400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,44.08000183105469,46.09000015258789,44.08000183105469,46.0,231400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,46.04999923706055,46.310001373291016,45.619998931884766,45.650001525878906,192700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,45.90999984741211,46.0,45.34999847412109,45.709999084472656,133100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.7400016784668,45.91999816894531,44.869998931884766,45.0,121300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,44.959999084472656,45.65999984741211,44.959999084472656,45.18999862670898,209800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,45.27000045776367,45.79999923706055,45.13999938964844,45.56999969482422,193000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,45.7599983215332,45.84999847412109,45.0099983215332,45.310001373291016,165500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,45.52000045776367,45.52000045776367,44.77999877929688,44.84999847412109,102700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,45.06999969482422,45.29999923706055,44.7400016784668,44.81999969482422,102600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,44.75,44.93999862670898,44.470001220703125,44.61000061035156,84300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,44.52000045776367,44.650001525878906,44.290000915527344,44.47999954223633,100400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,44.400001525878906,44.650001525878906,43.810001373291016,44.09999847412109,98000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,44.130001068115234,44.400001525878906,43.61000061035156,44.09999847412109,140000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,43.79999923706055,44.47999954223633,43.75,44.36000061035156,241600.0,,,,,,,,,,
