Date,Open,High,Low,Close,Volume,"('Adj Close', 'JBL')","('Close', 'JBL')","('High', 'JBL')","('Low', 'JBL')","('Open', 'JBL')","('Volume', 'JBL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,125.94000244140624,128.97999572753906,125.01000213623048,128.13999938964844,2148800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,126.79000091552734,130.32000732421875,126.79000091552734,127.3499984741211,2575300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,126.0,126.77999877929688,122.7699966430664,125.02999877929688,2256700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,124.54000091552734,127.7699966430664,124.0199966430664,126.7699966430664,1697400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,127.41000366210938,129.22999572753906,126.75,128.52000427246094,1815400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,126.9800033569336,129.1999969482422,126.47000122070312,128.3699951171875,1192100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,128.7899932861328,130.3699951171875,128.52999877929688,129.52000427246094,1596800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,129.66000366210938,130.39999389648438,127.9499969482422,129.22000122070312,1377500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,129.6999969482422,130.72000122070312,128.00999450683594,128.13999938964844,1176700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,127.72000122070312,127.72000122070312,124.66999816894533,125.41000366210938,1645600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,123.76000213623048,123.77999877929688,119.88999938964844,121.51000213623048,1980900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,122.58000183105467,123.72000122070312,121.3000030517578,123.5,1342400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,124.56999969482422,125.02999877929688,123.30999755859376,124.58999633789062,1233800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,125.86000061035156,126.70999908447266,124.5,125.4000015258789,1045800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,125.91999816894533,126.2300033569336,122.97000122070312,123.16999816894533,1019600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,124.6500015258789,125.8000030517578,123.38999938964844,123.93000030517578,1135600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,124.5500030517578,125.0,123.44000244140624,124.18000030517578,905600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,124.62000274658205,125.08999633789062,122.8499984741211,123.22000122070312,927300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,122.97000122070312,124.66000366210938,122.26000213623048,124.31999969482422,859400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,127.0,128.4499969482422,126.12000274658205,127.5999984741211,1067300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,126.25,127.20999908447266,124.56999969482422,125.29000091552734,1139200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,125.75,131.33999633789062,125.43000030517578,131.33999633789062,1629100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,130.5,132.49000549316406,129.13999938964844,131.22000122070312,1332600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,130.3000030517578,131.4199981689453,128.1999969482422,130.0800018310547,782100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,130.25999450683594,131.17999267578125,128.4600067138672,129.75999450683594,811800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,130.0,132.39999389648438,129.5,131.5500030517578,743400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,131.85000610351562,136.10000610351562,131.49000549316406,135.92999267578125,1185000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,136.41000366210938,140.25999450683594,136.0500030517578,139.77000427246094,1291700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,139.82000732421875,142.44000244140625,139.0399932861328,140.4600067138672,1515600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,136.7899932861328,140.97999572753906,135.1999969482422,138.60000610351562,1349900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,140.22999572753906,142.0399932861328,139.55999755859375,141.32000732421875,909900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,142.0,142.99000549316406,140.35000610351562,141.0399932861328,908100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,141.30999755859375,141.8300018310547,137.99000549316406,138.5,786800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,137.17999267578125,138.02000427246094,135.9499969482422,137.3300018310547,823500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,135.92999267578125,137.63999938964844,135.7100067138672,137.0800018310547,878000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,139.22000122070312,141.5,137.72999572753906,140.27999877929688,723800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,140.5399932861328,141.19000244140625,138.55999755859375,139.52000427246094,522100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,139.5800018310547,140.82000732421875,139.30999755859375,140.05999755859375,616100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,140.2899932861328,144.5,139.94000244140625,142.6999969482422,1117400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,140.8699951171875,143.52000427246094,140.77000427246094,142.08999633789062,808400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,143.4600067138672,144.57000732421875,142.5500030517578,144.08999633789062,1457600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,144.8800048828125,148.13999938964844,144.30999755859375,147.17999267578125,1361100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,147.50999450683594,149.47999572753906,146.57000732421875,148.6199951171875,997500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,148.10000610351562,154.99000549316406,147.64999389648438,151.10000610351562,1700600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,152.0,155.97000122070312,151.88999938964844,153.19000244140625,1370400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,153.75,154.69000244140625,152.50999450683594,154.52999877929688,1060000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,155.1999969482422,156.94000244140625,151.0,151.24000549316406,961400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,149.88999938964844,150.22999572753906,146.36000061035156,147.86000061035156,1334600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,147.72000122070312,149.83999633789062,145.8000030517578,149.60000610351562,1511200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,148.83999633789062,149.69000244140625,146.47000122070312,148.7899932861328,1342400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,148.4499969482422,149.7899932861328,145.94000244140625,147.4600067138672,1749400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,128.72999572753906,134.64999389648438,121.0,123.1500015258789,8496000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,124.12000274658205,126.5,122.83000183105467,124.18000030517578,2724500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,123.04000091552734,127.01000213623048,122.93000030517578,125.75,1936000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,125.66999816894533,127.7300033569336,125.25,126.9000015258789,1569800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,128.16000366210938,130.94000244140625,127.5199966430664,129.2100067138672,1593100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,129.0399932861328,132.85000610351562,129.0399932861328,131.19000244140625,1082200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,131.1999969482422,132.3699951171875,130.83999633789062,131.33999633789062,1009400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,132.2100067138672,135.91000366210938,132.2100067138672,133.61000061035156,1348700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,133.5500030517578,136.2100067138672,132.44000244140625,135.94000244140625,1023600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,135.7100067138672,136.6300048828125,133.6699981689453,133.9499969482422,1011200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,133.61000061035156,136.00999450683594,133.39999389648438,135.61000061035156,903100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,134.27000427246094,135.02000427246094,131.35000610351562,134.19000244140625,1184900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,133.86000061035156,138.33999633789062,133.60000610351562,138.19000244140625,1048500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,140.0,140.8699951171875,135.7100067138672,135.8800048828125,1089800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,136.92999267578125,140.6300048828125,136.3000030517578,140.47000122070312,1147700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,140.22000122070312,141.4499969482422,138.47000122070312,138.5800018310547,1026600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,138.6999969482422,139.33999633789062,135.1699981689453,136.52999877929688,1184800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,133.88999938964844,137.50999450683594,133.30999755859375,136.36000061035156,1002900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,136.99000549316406,138.27000427246094,136.39999389648438,138.02000427246094,794100.0,,,,,,,,,,
