Date,Open,High,Low,Close,Volume,"('Adj Close', 'EVA')","('Close', 'EVA')","('High', 'EVA')","('Low', 'EVA')","('Open', 'EVA')","('Volume', 'EVA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.9800000190734864,0.9965999722480774,0.8500999808311462,0.8500999808311462,1739552.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.8720999956130981,0.8795999884605408,0.8100000023841858,0.8165000081062317,930349.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.8123000264167786,0.8603000044822693,0.7699999809265137,0.7781999707221985,1429491.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.800000011920929,0.8199999928474426,0.7799999713897705,0.791700005531311,894987.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.8100000023841858,0.8100000023841858,0.7599999904632568,0.796999990940094,610081.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.8198000192642212,0.9799000024795532,0.7699999809265137,0.914900004863739,1893439.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.9047999978065492,0.949999988079071,0.8651000261306763,0.9056000113487244,749461.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.896399974822998,0.9300000071525574,0.776199996471405,0.7814000248908997,1734574.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.7908999919891357,0.9387999773025512,0.7908999919891357,0.9003999829292297,1031370.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.9200000166893004,0.9300000071525574,0.7824000120162964,0.786899983882904,1271330.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.7921000123023987,0.800000011920929,0.4690000116825104,0.5108000040054321,4533736.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.5565999746322632,0.571399986743927,0.449999988079071,0.4900000095367431,4188344.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.5049999952316284,0.5099999904632568,0.3959999978542328,0.3995999991893768,4320659.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.4305000007152557,0.4305999875068664,0.3282000124454498,0.3799000084400177,5882800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.3770999908447265,0.4007999897003174,0.359499990940094,0.3689999878406524,3148145.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.3799999952316284,0.3799999952316284,0.3398999869823456,0.355100005865097,2236706.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.3704999983310699,0.5989999771118164,0.352400004863739,0.4982999861240387,12380986.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.5002999901771545,0.6761000156402588,0.5001000165939331,0.578499972820282,9797600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.603600025177002,0.8299999833106995,0.5612999796867371,0.60589998960495,8612586.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.585099995136261,0.6000000238418579,0.4850000143051147,0.4939000010490417,2530203.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.5199999809265137,0.5799999833106995,0.4302000105381012,0.4381999969482422,3228962.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.4600000083446502,0.4821000099182129,0.4050000011920929,0.4113000035285949,1589588.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.4214999973773956,0.4460000097751617,0.3833000063896179,0.4300000071525574,1415502.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.4248000085353851,0.4300000071525574,0.3876000046730041,0.4040000140666961,1462355.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.4099999964237213,0.4918000102043152,0.4099999964237213,0.4453999996185303,2646003.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.4453999996185303,0.5192000269889832,0.4417999982833862,0.515999972820282,1532069.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.5392000079154968,0.5995000004768372,0.5,0.5288000106811523,2237819.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.5879999995231628,0.5879999995231628,0.5102999806404114,0.5246999859809875,980369.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.5325000286102295,0.5587999820709229,0.517799973487854,0.5533999800682068,1433441.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.5501000285148621,0.6730999946594238,0.4000000059604645,0.4456000030040741,6809469.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.3449999988079071,0.3450999855995178,0.2535000145435333,0.2910000085830688,8830993.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.311599999666214,0.3887999951839447,0.2750000059604645,0.3700000047683716,5869850.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.3592000007629394,0.3623999953269958,0.324999988079071,0.3269999921321869,3150272.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.3813000023365021,0.4699999988079071,0.3401100039482116,0.3722999989986419,9335103.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,0.3400999903678894,0.3499999940395355,0.3000000119209289,0.3244000077247619,2132520.0,,,,,,,,,,
