Date,Open,High,Low,Close,Volume,"('Adj Close', 'AADI')","('Close', 'AADI')","('High', 'AADI')","('Low', 'AADI')","('Open', 'AADI')","('Volume', 'AADI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.0299999713897705,2.1059999465942383,2.0,2.049999952316284,607100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.0299999713897705,2.061000108718872,1.937000036239624,1.950000047683716,461100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.9900000095367432,1.9900000095367432,1.840000033378601,1.840000033378601,686800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.850000023841858,1.850000023841858,1.7400000095367432,1.7599999904632568,604200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.7699999809265137,1.8600000143051147,1.6699999570846558,1.8600000143051147,499500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.8600000143051147,1.8600000143051147,1.7300000190734863,1.7699999809265137,596400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.7799999713897705,1.809999942779541,1.7300000190734863,1.7699999809265137,268500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.7899999618530271,1.7899999618530271,1.7000000476837158,1.7100000381469729,375500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.7300000190734863,1.7999999523162842,1.7000000476837158,1.7200000286102295,260300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7200000286102295,1.7400000095367432,1.6299999952316284,1.6399999856948853,425600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.6399999856948853,1.6399999856948853,1.5499999523162842,1.590000033378601,392800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.5700000524520874,1.7000000476837158,1.5499999523162842,1.6799999475479126,550400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.7000000476837158,1.7000000476837158,1.5700000524520874,1.6299999952316284,279200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.6699999570846558,1.7009999752044678,1.6549999713897705,1.6799999475479126,165700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.6799999475479126,1.7599999904632568,1.6699999570846558,1.7400000095367432,379700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.7799999713897705,1.7799999713897705,1.7000000476837158,1.7100000381469729,202100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.7400000095367432,1.75,1.6799999475479126,1.7300000190734863,194300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7300000190734863,1.7400000095367432,1.659999966621399,1.6699999570846558,150300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.7000000476837158,1.7400000095367432,1.6349999904632568,1.7300000190734863,229300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7300000190734863,1.7799999713897705,1.6799999475479126,1.7799999713897705,188400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.7799999713897705,1.870000004768372,1.7599999904632568,1.840000033378601,541800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.840000033378601,1.850000023841858,1.7200000286102295,1.7599999904632568,194800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.7699999809265137,1.7699999809265137,1.7000000476837158,1.7400000095367432,179100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.7400000095367432,1.7450000047683716,1.659999966621399,1.7000000476837158,196400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7200000286102295,1.7799999713897705,1.690000057220459,1.7699999809265137,149000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7799999713897705,1.7799999713897705,1.7300000190734863,1.75,75500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7400000095367432,1.7799999713897705,1.7000000476837158,1.7699999809265137,198700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7799999713897705,1.8799999952316284,1.7799999713897705,1.870000004768372,299400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8799999952316284,1.950000047683716,1.871000051498413,1.899999976158142,338100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.899999976158142,1.899999976158142,1.7699999809265137,1.7799999713897705,271800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.7999999523162842,1.930999994277954,1.7999999523162842,1.899999976158142,204200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.8899999856948853,1.9600000381469729,1.8799999952316284,1.899999976158142,210200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.899999976158142,1.9299999475479128,1.8799999952316284,1.899999976158142,184100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.8799999952316284,1.9700000286102293,1.8600000143051147,1.909999966621399,178400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.9299999475479128,1.9700000286102293,1.8600000143051147,1.870000004768372,147600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.870000004768372,1.940000057220459,1.8600000143051147,1.8899999856948853,100700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.899999976158142,1.9299999475479128,1.8600000143051147,1.899999976158142,245300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.899999976158142,1.9900000095367432,1.8919999599456787,1.9800000190734863,236400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.9900000095367432,2.140000104904175,1.9800000190734863,2.069999933242798,237700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.0799999237060547,2.109999895095825,2.039999961853028,2.069999933242798,95000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.0999999046325684,2.108999967575073,1.9700000286102293,1.9700000286102293,275700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.9800000190734863,2.0230000019073486,1.899999976158142,1.919999957084656,2544500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.0899999141693115,2.470000028610229,1.919999957084656,2.434999942779541,3894100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.359999895095825,2.400000095367432,2.061000108718872,2.109999895095825,969300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.119999885559082,2.220000028610229,2.0799999237060547,2.180000066757202,626500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.1700000762939453,2.2699999809265137,2.150000095367432,2.220000028610229,285500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.240000009536743,2.305000066757202,2.119999885559082,2.140000104904175,358100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.140000104904175,2.200000047683716,2.119999885559082,2.150000095367432,311000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.150000095367432,2.1600000858306885,1.8899999856948853,1.940000057220459,552000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.950000047683716,2.1700000762939453,1.919999957084656,2.1600000858306885,401900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.0799999237060547,2.180000066757202,2.0,2.049999952316284,325600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.0299999713897705,2.240000009536743,2.0299999713897705,2.1700000762939453,507100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.1600000858306885,2.1700000762939453,2.0999999046325684,2.119999885559082,183600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.119999885559082,2.178999900817871,2.0999999046325684,2.130000114440918,241800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.0999999046325684,2.200000047683716,2.0799999237060547,2.190000057220459,199600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.1600000858306885,2.240000009536743,2.130000114440918,2.150000095367432,220300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.140000104904175,2.2100000381469727,2.0799999237060547,2.180000066757202,259500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.180000066757202,2.2249999046325684,2.140000104904175,2.1700000762939453,253200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.180000066757202,2.25,2.150000095367432,2.200000047683716,230600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.220000028610229,2.384999990463257,2.190000057220459,2.369999885559082,280700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.380000114440918,2.450000047683716,2.3299999237060547,2.3399999141693115,349200.0,,,,,,,,,,
