Date,Open,High,Low,Close,Volume,"('Adj Close', 'OCGN')","('Close', 'OCGN')","('High', 'OCGN')","('Low', 'OCGN')","('Open', 'OCGN')","('Volume', 'OCGN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.5860000252723694,0.6790000200271606,0.5799999833106995,0.6579999923706055,14244200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.7160000205039978,0.7200000286102295,0.5600000023841858,0.652999997138977,13525300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.6499999761581421,0.6700000166893005,0.6200000047683716,0.652999997138977,3161100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.675000011920929,0.675000011920929,0.6399999856948853,0.6690000295639038,2714200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.6779999732971191,0.6779999732971191,0.6399999856948853,0.6499999761581421,2553200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.6610000133514404,0.6610000133514404,0.6150000095367432,0.6480000019073486,2286700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.652999997138977,0.6549999713897705,0.5699999928474426,0.5849999785423279,3345100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.5799999833106995,0.625,0.5619999766349792,0.6150000095367432,2567700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.6140000224113464,0.6299999952316284,0.5820000171661377,0.5989999771118164,1871000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.5950000286102295,0.5979999899864197,0.5410000085830688,0.5600000023841858,2638600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.550000011920929,0.5569999814033508,0.5199999809265137,0.5199999809265137,1806700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.5239999890327454,0.527999997138977,0.5,0.5170000195503235,1672700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.5099999904632568,0.5220000147819519,0.4909999966621399,0.5120000243186951,1689400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.5199999809265137,0.5550000071525574,0.5170000195503235,0.5339999794960022,1742200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.5329999923706055,0.5509999990463257,0.5199999809265137,0.5339999794960022,1343300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.5600000023841858,0.5730000138282776,0.5460000038146973,0.5460000038146973,2888300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.550000011920929,0.5830000042915344,0.5479999780654907,0.574999988079071,1917600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.5799999833106995,0.5799999833106995,0.5410000085830688,0.5410000085830688,1333200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.550000011920929,0.5740000009536743,0.5329999923706055,0.5659999847412109,1371500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.5720000267028809,0.5740000009536743,0.5400000214576721,0.5509999990463257,1161400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.5540000200271606,0.5680000185966492,0.5350000262260437,0.5360000133514404,1400000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.5339999794960022,0.550000011920929,0.5299999713897705,0.5299999713897705,1136400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.5299999713897705,0.5540000200271606,0.5070000290870667,0.527999997138977,1161500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.5189999938011169,0.5230000019073486,0.4950000047683716,0.5040000081062317,1314900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.5199999809265137,0.5299999713897705,0.5049999952316284,0.5220000147819519,1319300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.5130000114440918,0.531000018119812,0.5,0.5299999713897705,1418700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.5249999761581421,0.5350000262260437,0.5199999809265137,0.5199999809265137,1484200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.5299999713897705,0.5419999957084656,0.5249999761581421,0.5379999876022339,1150400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.550000011920929,0.6499999761581421,0.550000011920929,0.6340000033378601,6490800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.6299999952316284,0.6309999823570251,0.5649999976158142,0.6100000143051147,2205300.0,,,,,,,,,,
