Date,Open,High,Low,Close,Volume,"('Adj Close', 'FCFS')","('Close', 'FCFS')","('High', 'FCFS')","('Low', 'FCFS')","('Open', 'FCFS')","('Volume', 'FCFS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,107.66999816894533,109.38999938964844,106.44000244140624,106.9499969482422,225600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,106.62000274658205,106.70999908447266,105.0,105.20999908447266,215000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,104.58000183105467,106.80999755859376,103.5500030517578,106.5,250300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,105.9499969482422,106.91999816894533,105.62999725341795,106.27999877929688,173100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,106.51000213623048,108.5999984741211,106.19000244140624,108.2699966430664,224100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,107.37000274658205,107.41999816894533,106.25,106.58999633789062,149500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,106.20999908447266,109.77999877929688,106.1999969482422,109.4800033569336,221100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,108.98999786376952,109.62000274658205,106.9499969482422,108.81999969482422,246000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,109.61000061035156,110.80999755859376,109.33999633789062,110.11000061035156,167700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,109.43000030517578,110.12000274658205,108.91000366210938,110.08999633789062,156100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,109.04000091552734,110.9000015258789,109.04000091552734,110.12000274658205,143800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,110.1500015258789,110.58000183105467,109.3000030517578,110.5199966430664,160200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,110.86000061035156,113.06999969482422,109.73999786376952,112.87000274658205,275500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,113.77999877929688,115.38999938964844,113.73999786376952,115.36000061035156,188200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,116.31999969482422,116.31999969482422,113.73999786376952,114.70999908447266,122400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,115.63999938964844,116.22000122070312,114.08000183105467,114.25,126100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,115.16000366210938,115.2699966430664,114.18000030517578,115.04000091552734,184400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,115.75,116.25,115.01000213623048,115.86000061035156,132900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,115.56999969482422,116.73999786376952,115.4000015258789,116.54000091552734,224800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,116.0199966430664,117.66999816894533,115.5,117.5500030517578,234000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,117.5,118.16999816894533,114.6500015258789,114.7699966430664,347000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,115.66999816894533,122.87000274658205,115.66999816894533,119.68000030517578,353500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,119.7699966430664,120.0,116.08999633789062,116.08999633789062,192300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,115.52999877929688,118.16999816894533,114.26000213623048,117.31999969482422,276800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,117.9800033569336,117.9800033569336,115.5,115.83000183105467,229700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,115.61000061035156,117.12000274658205,115.2300033569336,116.0500030517578,239300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,115.58999633789062,116.9800033569336,115.41999816894533,116.9499969482422,179500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,116.6999969482422,118.6500015258789,116.6999969482422,118.37000274658205,174200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,118.1500015258789,119.62000274658205,118.1500015258789,119.01000213623048,174500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,116.72000122070312,119.33999633789062,116.29000091552734,117.7300033569336,297700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,118.69000244140624,120.87999725341795,117.4800033569336,120.61000061035156,204600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,120.75,121.70999908447266,118.08000183105467,119.33999633789062,213900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,119.16000366210938,121.20999908447266,118.0199966430664,118.37000274658205,340600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,117.6500015258789,119.93000030517578,116.9800033569336,117.2699966430664,257700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,117.23999786376952,118.27999877929688,115.98999786376952,117.29000091552734,209300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,116.95999908447266,118.91999816894533,115.66000366210938,118.83000183105467,203200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,118.91999816894533,119.1500015258789,117.47000122070312,117.54000091552734,136100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,117.12999725341795,118.02999877929688,116.8499984741211,117.1500015258789,138100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,117.3000030517578,117.3000030517578,114.11000061035156,116.22000122070312,221100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,115.69000244140624,117.56999969482422,115.41999816894533,115.88999938964844,186800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,116.87000274658205,117.63999938964844,114.0,114.5,264200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,114.9800033569336,115.26000213623048,113.91999816894533,115.04000091552734,163900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,115.36000061035156,116.0999984741211,114.4499969482422,114.83000183105467,136600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,114.73999786376952,116.11000061035156,114.3499984741211,114.63999938964844,113300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,115.01000213623048,116.18000030517578,114.4000015258789,115.16999816894533,112200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,115.45999908447266,116.41000366210938,114.27999877929688,114.7699966430664,138800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,115.5999984741211,115.9800033569336,115.02999877929688,115.83000183105467,137000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,116.06999969482422,117.04000091552734,115.29000091552734,116.52999877929688,179700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,116.37000274658205,118.87000274658205,115.12000274658205,118.7300033569336,140000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,119.01000213623048,120.68000030517578,117.95999908447266,120.36000061035156,200000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,120.0500030517578,120.0500030517578,116.48999786376952,117.80999755859376,178500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,117.4800033569336,119.62999725341795,117.4800033569336,118.68000030517578,478500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,118.12000274658205,119.7300033569336,117.12000274658205,118.8499984741211,213600.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,119.0,119.58000183105467,116.62000274658205,117.45999908447266,295600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,116.9000015258789,120.3499984741211,116.9000015258789,120.11000061035156,139900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,120.30999755859376,123.16999816894533,120.20999908447266,122.86000061035156,203100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,123.0,123.0,120.3000030517578,121.5,175700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,121.88999938964844,123.9499969482422,121.5999984741211,122.80999755859376,172500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,122.9499969482422,124.36000061035156,121.91000366210938,123.8499984741211,201600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,124.80999755859376,126.3499984741211,124.0199966430664,126.20999908447266,141500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,126.5500030517578,128.02000427246094,126.02999877929688,127.54000091552734,215900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,128.0,128.3699951171875,124.52999877929688,125.5199966430664,183400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,124.6500015258789,125.45999908447266,123.25,123.66000366210938,183900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,122.93000030517578,125.62999725341795,121.75,124.87000274658205,95300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,125.31999969482422,126.12000274658205,122.73999786376952,123.18000030517578,128500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,123.13999938964844,125.47000122070312,123.08000183105467,124.7699966430664,145000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,124.9000015258789,126.37000274658205,124.51000213623048,125.7300033569336,130000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,126.11000061035156,126.55999755859376,125.41999816894533,125.93000030517578,79800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,128.52999877929688,130.66000366210938,125.6999969482422,129.47000122070312,371100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,129.5,131.4600067138672,127.6999969482422,131.3800048828125,213900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,130.91000366210938,132.30999755859375,130.1699981689453,132.07000732421875,210700.0,,,,,,,,,,
