Date,Open,High,Low,Close,Volume,"('Adj Close', 'ADVM')","('Close', 'ADVM')","('High', 'ADVM')","('Low', 'ADVM')","('Open', 'ADVM')","('Volume', 'ADVM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.53000020980835,8.300000190734863,7.53000020980835,8.279999732971191,26430.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,8.300000190734863,8.670000076293945,7.900000095367432,8.399999618530273,21840.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,8.59000015258789,9.100000381469728,8.210000038146973,8.899999618530273,103140.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,8.800000190734863,9.130000114440918,8.34000015258789,8.350000381469727,40780.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.460000038146973,9.699999809265137,8.460000038146973,9.199999809265137,97620.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,9.399999618530272,9.5,8.569999694824219,9.199999809265137,26360.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,9.399999618530272,9.449999809265137,8.609999656677246,8.699999809265137,31180.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,8.899999618530273,9.210000038146973,8.329999923706055,8.779999732971191,43380.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,8.720000267028809,9.0,8.5,8.510000228881836,41100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,8.550000190734863,8.600000381469727,8.069999694824219,8.069999694824219,71070.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,8.010000228881836,8.199999809265137,8.0,8.0,51740.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.100000381469727,9.399999618530272,8.0,8.5,420920.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.399999618530273,8.699999809265137,8.25,8.479999542236328,35960.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.550000190734863,8.899999618530273,8.300000190734863,8.609999656677246,34830.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,8.670000076293945,8.819999694824219,8.5,8.640000343322754,35090.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,8.789999961853027,9.100000381469728,8.5,9.09000015258789,43500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,9.100000381469728,10.300000190734863,8.90999984741211,8.949999809265137,123180.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,9.050000190734863,9.8100004196167,9.0,9.399999618530272,39770.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,9.600000381469728,11.199999809265137,9.5,10.699999809265137,126190.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.899999618530272,10.899999618530272,10.100000381469728,10.600000381469728,84780.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.699999809265137,10.899999618530272,10.300000190734863,10.5,53120.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.399999618530272,11.899999618530272,10.300000190734863,11.899999618530272,126500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,12.0,15.0,11.90999984741211,14.199999809265137,269010.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,17.100000381469727,20.899999618530277,15.800000190734863,19.100000381469727,2414660.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,19.899999618530277,25.700000762939453,17.0,25.0,689950.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.299999237060547,28.200000762939453,21.700000762939453,28.100000381469727,670450.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,29.5,29.700000762939453,19.600000381469727,19.700000762939453,1518410.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,19.100000381469727,20.5,16.799999237060547,17.299999237060547,394030.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.399999618530277,20.700000762939453,16.600000381469727,19.899999618530277,232640.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.0,23.100000381469727,18.0,22.899999618530277,341190.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,22.299999237060547,24.700000762939453,20.5,21.0,238690.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.799999237060547,22.100000381469727,19.07999992370605,20.0,547240.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,20.0,22.0,19.5,20.299999237060547,297010.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,20.299999237060547,21.700000762939453,19.549999237060547,19.600000381469727,129560.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,19.100000381469727,20.0,18.18000030517578,19.700000762939453,151880.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,19.799999237060547,22.399999618530277,19.799999237060547,21.0,133200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.0,22.0,20.0,20.0,109400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.899999618530277,21.049999237060547,19.0,19.5,89360.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.0,20.25,19.0,20.0,136850.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,20.399999618530277,22.299999237060547,19.200000762939453,19.700000762939453,116900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,19.799999237060547,20.5,18.700000762939453,19.799999237060547,90250.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,19.799999237060547,20.200000762939453,19.100000381469727,19.700000762939453,101300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,19.899999618530277,20.399999618530277,19.399999618530277,19.700000762939453,261140.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,19.399999618530277,20.0,18.799999237060547,18.799999237060547,117830.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,19.0,19.399999618530277,18.0,18.5,131480.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,18.5,19.899999618530277,18.299999237060547,19.200000762939453,132340.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,19.5,20.899999618530277,18.799999237060547,18.799999237060547,128730.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,18.600000381469727,18.600000381469727,17.5,17.899999618530273,94510.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,18.200000762939453,19.100000381469727,17.799999237060547,18.100000381469727,89070.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,18.0,18.299999237060547,17.600000381469727,18.0,164350.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,17.799999237060547,18.200000762939453,16.700000762939453,17.299999237060547,162720.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,17.5,18.5,17.0,17.0,830110.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,17.200000762939453,17.899999618530273,16.549999237060547,17.700000762939453,144710.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,15.0,18.0,14.0,16.5,408680.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,16.0,16.600000381469727,14.5,15.199999809265137,216890.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,15.6899995803833,17.649999618530273,14.520000457763672,14.75,256700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,14.3100004196167,16.479999542236328,14.0,16.059999465942383,576600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,15.75,16.434999465942383,14.859999656677246,14.949999809265137,357300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,14.920000076293944,14.920000076293944,13.670000076293944,14.149999618530272,682600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,14.15999984741211,15.15999984741211,13.729999542236328,14.65999984741211,166900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,14.630000114440918,14.8149995803833,13.829999923706056,14.140000343322754,109900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,14.210000038146973,14.210000038146973,13.699999809265137,13.890000343322754,174600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,13.670000076293944,13.670000076293944,13.194000244140623,13.399999618530272,102700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,13.399999618530272,13.61299991607666,13.125,13.350000381469728,167200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,13.359999656677246,14.156000137329102,13.074999809265137,13.170000076293944,166100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,13.210000038146973,13.399999618530272,12.56999969482422,12.619999885559082,241600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,12.670000076293944,13.135000228881836,12.34000015258789,12.579999923706056,213800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,12.529999732971191,12.720000267028809,11.869999885559082,12.010000228881836,511300.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,11.90999984741211,12.3100004196167,11.4399995803833,11.979999542236328,371200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,12.010000228881836,12.0600004196167,11.460000038146973,11.970000267028809,280200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,11.949999809265137,12.239999771118164,11.520000457763672,11.729999542236328,151200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,11.720000267028809,12.09000015258789,11.369999885559082,11.529999732971191,99400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,11.520000457763672,12.015000343322754,11.43000030517578,11.609999656677246,60900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,11.640000343322754,11.68000030517578,11.220000267028809,11.350000381469728,68000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,11.220000267028809,11.574999809265137,11.005000114440918,11.149999618530272,103600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,11.149999618530272,11.34000015258789,10.920000076293944,11.34000015258789,138900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,11.369999885559082,11.71500015258789,11.220000267028809,11.34000015258789,168200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,11.3100004196167,11.869999885559082,10.920000076293944,11.0,305000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,11.06999969482422,11.210000038146973,10.1899995803833,10.1899995803833,404700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,10.199999809265137,10.21500015258789,9.34000015258789,9.390000343322754,847500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,9.600000381469728,10.100000381469728,9.109999656677246,9.1899995803833,798700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,9.289999961853027,9.96399974822998,8.760000228881836,9.529999732971191,811500.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,10.0600004196167,10.979999542236328,9.68000030517578,9.720000267028809,294400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,9.600000381469728,10.244999885559082,9.5600004196167,9.789999961853027,203500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,10.109999656677246,10.149999618530272,9.5,10.0,374200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,10.100000381469728,10.6899995803833,10.0,10.43000030517578,900500.0,,,,,,,,,,
