Date,Open,High,Low,Close,Volume,"('Adj Close', 'CRSP')","('Close', 'CRSP')","('High', 'CRSP')","('Low', 'CRSP')","('Open', 'CRSP')","('Volume', 'CRSP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,61.84000015258789,68.4800033569336,61.5,66.05999755859375,3632700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,64.58000183105469,65.26899719238281,62.150001525878906,62.560001373291016,1992600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,62.41999816894531,63.42100143432617,61.83000183105469,61.93999862670898,1489800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,60.90999984741211,61.40999984741211,59.34999847412109,60.66999816894531,2040200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,60.54999923706055,62.79999923706055,58.290000915527344,62.68999862670898,2072300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,61.54999923706055,63.70899963378906,60.75,62.630001068115234,1587300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,62.56999969482422,63.34000015258789,60.61000061035156,63.34000015258789,1967100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,62.06999969482422,65.86000061035156,61.959999084472656,64.83999633789062,3638600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,65.1500015258789,67.08499908447266,63.59999847412109,64.25,2096900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,63.209999084472656,63.58000183105469,62.02000045776367,63.43000030517578,1751200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,62.25,63.095001220703125,60.25,60.86000061035156,2276300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,61.09999847412109,61.22999954223633,59.70000076293945,60.97999954223633,1402800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,61.0,61.9900016784668,60.1349983215332,61.9900016784668,2104600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,62.52000045776367,65.80000305175781,62.209999084472656,65.26000213623047,2383900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,66.2300033569336,66.66999816894531,64.30000305175781,66.19000244140625,1631600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,66.9800033569336,67.33000183105469,62.869998931884766,63.0099983215332,1960100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,62.869998931884766,64.18000030517578,62.45000076293945,62.869998931884766,1465500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,63.40999984741211,64.37999725341797,60.810001373291016,61.0099983215332,1616600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,61.08000183105469,65.95999908447266,60.02000045776367,65.77999877929688,2239600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,65.08000183105469,65.66999816894531,63.900001525878906,64.4800033569336,1200000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,63.9900016784668,66.23999786376953,62.75,62.95000076293945,1359100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,63.4900016784668,65.80000305175781,62.20000076293945,64.66999816894531,1449300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,62.900001525878906,65.12999725341797,62.08000183105469,64.75,1487200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,64.0,64.81999969482422,62.459999084472656,64.51000213623047,941100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,64.41000366210938,66.91000366210938,63.58000183105469,66.87999725341797,1690800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,67.0,67.20999908447266,65.5999984741211,65.72000122070312,1304800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,65.5999984741211,69.33000183105469,64.16000366210938,68.83000183105469,1976200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,69.7300033569336,72.48999786376953,69.35600280761719,70.01000213623047,2534600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,70.02999877929688,76.4800033569336,69.80000305175781,76.44000244140625,2961800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,72.38999938964844,75.18000030517578,71.88999938964844,72.77999877929688,3198500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,74.55000305175781,79.94999694824219,73.33899688720703,79.04000091552734,4136000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,79.75,90.18000030517578,79.27999877929688,84.4800033569336,6010000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,83.7300033569336,84.88999938964844,81.91999816894531,82.22000122070312,2198800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,80.23999786376953,82.0,77.80000305175781,78.7300033569336,2174400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,82.48999786376953,83.5,77.11000061035156,82.41000366210938,3131400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,82.0,91.0999984741211,81.83000183105469,86.19000244140625,4286700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,85.93000030517578,87.69000244140625,82.3499984741211,83.98999786376953,2048500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,83.48999786376953,86.8499984741211,83.25,86.05999755859375,2217000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,87.11000061035156,89.61000061035156,84.66000366210938,89.12000274658203,2594300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,88.23999786376953,90.62000274658205,87.31999969482422,87.68000030517578,2131600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,89.38999938964844,89.87999725341797,83.04000091552734,84.22000122070312,2522500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,84.36000061035156,87.0790023803711,83.33100128173828,83.75,1417800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,83.9800033569336,84.16999816894531,80.5,81.73999786376953,1604800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,80.16999816894531,82.87000274658203,78.9000015258789,80.98999786376953,1386700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,81.58000183105469,81.9800033569336,79.5,80.83000183105469,1090400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,81.0,83.4990005493164,79.31999969482422,79.37000274658203,1202500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,79.54000091552734,81.7300033569336,77.10099792480469,78.91999816894531,1614300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,78.4800033569336,79.3290023803711,76.12000274658203,76.81999969482422,1417700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,76.19999694824219,76.19999694824219,73.66000366210938,75.30000305175781,1410200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,74.61000061035156,76.86000061035156,74.0,74.77999877929688,1228300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,73.52999877929688,74.16999816894531,71.125,72.01000213623047,1731200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,71.77999877929688,73.5,71.4000015258789,72.94999694824219,1939500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,73.56999969482422,73.7300033569336,71.24199676513672,71.47000122070312,1221700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,71.08999633789062,72.66000366210938,70.36000061035156,71.95999908447266,1294600.0,,,,,,,,,,
