Date,Open,High,Low,Close,Volume,"('Adj Close', 'AWRE')","('Close', 'AWRE')","('High', 'AWRE')","('Low', 'AWRE')","('Open', 'AWRE')","('Volume', 'AWRE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.6200000047683716,1.75,1.6200000047683716,1.7000000476837158,58400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.7000000476837158,1.7300000190734863,1.6299999952316284,1.7200000286102295,21000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.7400000095367432,1.7400000095367432,1.6100000143051147,1.6399999856948853,44500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.659999966621399,1.7100000381469729,1.5399999618530271,1.5800000429153442,109100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.590000033378601,1.649999976158142,1.5700000524520874,1.6399999856948853,13800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.6200000047683716,1.649999976158142,1.5499999523162842,1.590000033378601,23800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.6299999952316284,1.6399999856948853,1.5299999713897705,1.6100000143051147,48100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.6200000047683716,1.649999976158142,1.600000023841858,1.6299999952316284,5900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.6200000047683716,1.6399999856948853,1.5399999618530271,1.6200000047683716,20400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.590000033378601,1.6200000047683716,1.5700000524520874,1.590000033378601,21400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.559999942779541,1.590000033378601,1.5199999809265137,1.5299999713897705,25400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.5199999809265137,1.590000033378601,1.5,1.5399999618530271,28700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.5700000524520874,1.5800000429153442,1.5099999904632568,1.5199999809265137,7900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.5,1.600000023841858,1.5,1.559999942779541,26400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.6100000143051147,1.6699999570846558,1.5199999809265137,1.5199999809265137,19400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.5399999618530271,1.5800000429153442,1.5199999809265137,1.5499999523162842,23500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.5499999523162842,1.5700000524520874,1.5099999904632568,1.5399999618530271,20500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.5199999809265137,1.559999942779541,1.5199999809265137,1.5499999523162842,11100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.5299999713897705,1.590000033378601,1.5299999713897705,1.5499999523162842,59700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.5399999618530271,1.600000023841858,1.5399999618530271,1.5499999523162842,18800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.5199999809265137,1.5800000429153442,1.5199999809265137,1.5499999523162842,18400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.5700000524520874,1.840000033378601,1.5499999523162842,1.75,331200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.7999999523162842,1.809999942779541,1.7200000286102295,1.7400000095367432,52600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.7400000095367432,1.7799999713897705,1.6799999475479126,1.6799999475479126,32900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7200000286102295,1.8200000524520876,1.690000057220459,1.7300000190734863,35300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7799999713897705,1.7899999618530271,1.7200000286102295,1.7300000190734863,36300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7100000381469729,1.7599999904632568,1.6799999475479126,1.6799999475479126,4300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.690000057220459,1.850000023841858,1.6799999475479126,1.7899999618530271,31600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.8899999856948853,2.059999942779541,1.870000004768372,1.950000047683716,292000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.9700000286102293,1.9900000095367432,1.7300000190734863,1.7699999809265137,63000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.8200000524520876,1.950000047683716,1.8200000524520876,1.9299999475479128,47800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.9299999475479128,1.9700000286102293,1.909999966621399,1.940000057220459,18500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.9600000381469729,1.9700000286102293,1.899999976158142,1.9700000286102293,31300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,2.0199999809265137,2.049999952316284,1.840000033378601,1.840000033378601,51800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.840000033378601,1.909999966621399,1.7799999713897705,1.809999942779541,29800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.830000042915344,1.8600000143051147,1.7799999713897705,1.850000023841858,19300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.870000004768372,1.899999976158142,1.850000023841858,1.8799999952316284,4000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.9299999475479128,1.9299999475479128,1.840000033378601,1.8899999856948853,63100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.9700000286102293,2.049999952316284,1.9299999475479128,1.9299999475479128,136700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.0199999809265137,2.0199999809265137,1.919999957084656,1.919999957084656,50200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.899999976158142,2.009999990463257,1.899999976158142,1.9900000095367432,25000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.940000057220459,2.0999999046325684,1.899999976158142,1.9700000286102293,60500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.009999990463257,2.059999942779541,1.9700000286102293,2.0199999809265137,36200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.039999961853028,2.049999952316284,1.950000047683716,1.950000047683716,47400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.9600000381469729,2.039999961853028,1.9600000381469729,1.9700000286102293,59500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.950000047683716,2.0299999713897705,1.9299999475479128,1.9600000381469729,6800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.940000057220459,1.940000057220459,1.7899999618530271,1.830000042915344,33500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.8200000524520876,1.8200000524520876,1.7300000190734863,1.7799999713897705,35100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.7999999523162842,1.8899999856948853,1.7599999904632568,1.809999942779541,107800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.6799999475479126,1.690000057220459,1.5800000429153442,1.6200000047683716,206300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.6399999856948853,1.659999966621399,1.5299999713897705,1.600000023841858,129300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.6200000047683716,1.690000057220459,1.5299999713897705,1.659999966621399,85100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.7999999523162842,1.7999999523162842,1.649999976158142,1.7000000476837158,135300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.690000057220459,2.0,1.690000057220459,1.7799999713897705,140700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.7699999809265137,1.850000023841858,1.7699999809265137,1.809999942779541,109900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.75,1.870000004768372,1.7300000190734863,1.7799999713897705,68900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.809999942779541,1.870000004768372,1.7000000476837158,1.7300000190734863,19300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.690000057220459,1.899999976158142,1.690000057220459,1.7799999713897705,40300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.840000033378601,1.8600000143051147,1.7899999618530271,1.7899999618530271,21100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.7899999618530271,1.8200000524520876,1.7599999904632568,1.7999999523162842,36600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.7599999904632568,1.8899999856948853,1.7599999904632568,1.870000004768372,24600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.8899999856948853,1.899999976158142,1.7799999713897705,1.830000042915344,58100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.830000042915344,1.830000042915344,1.7599999904632568,1.809999942779541,56400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.7899999618530271,1.8799999952316284,1.7699999809265137,1.840000033378601,21600.0,,,,,,,,,,
