Date,Open,High,Low,Close,Volume,"('Adj Close', 'AAPL')","('Close', 'AAPL')","('High', 'AAPL')","('Low', 'AAPL')","('Open', 'AAPL')","('Volume', 'AAPL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,187.1499938964844,188.44000244140625,183.88999938964844,185.63999938964844,82488700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,184.22000122070312,185.8800048828125,183.42999267578125,184.25,58414500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,182.1499938964844,183.08999633789065,180.8800048828125,181.91000366210935,71983600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,181.9900054931641,182.75999450683597,180.1699981689453,181.17999267578125,62303300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,182.08999633789065,185.6000061035156,181.5,185.55999755859372,59144500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,183.9199981689453,185.1499938964844,182.72999572753903,185.13999938964844,42841800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,184.3500061035156,186.3999938964844,183.9199981689453,186.19000244140625,46792900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,186.5399932861328,187.0500030517578,183.6199951171875,185.58999633789065,49128400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,186.05999755859372,186.7400054931641,185.19000244140625,185.9199981689453,40444700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,182.16000366210935,184.25999450683597,180.92999267578125,183.6300048828125,65603000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,181.2700042724609,182.92999267578125,180.3000030517578,182.67999267578125,47317400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,186.08999633789065,189.13999938964844,185.8300018310547,188.6300048828125,78005800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,189.3300018310547,191.9499969482422,188.82000732421875,191.55999755859372,68741000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,192.3000030517578,195.3300018310547,192.25999450683597,193.88999938964844,60133900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,195.0200042724609,195.75,193.8300018310547,195.17999267578125,42355600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,195.4199981689453,196.3800048828125,194.33999633789065,194.5,53631300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,195.22000122070312,196.2700042724609,193.1100006103516,194.1699981689453,54822100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,194.2700042724609,194.75999450683597,191.94000244140625,192.4199981689453,44594000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,192.00999450683597,192.1999969482422,189.5800018310547,191.72999572753903,47145600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,190.94000244140625,191.8000030517578,187.47000122070312,188.0399932861328,55859400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,187.0399932861328,187.1000061035156,184.3500061035156,184.3999938964844,55467800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,183.9900054931641,186.9499969482422,183.82000732421875,186.8600006103516,64885400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,179.86000061035156,187.3300018310547,179.25,185.8500061035156,102518000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,188.1499938964844,189.25,185.83999633789065,187.67999267578125,69668800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,186.8600006103516,189.30999755859372,186.7700042724609,189.3000030517578,43490800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,190.63999938964844,191.0500030517578,188.6100006103516,189.41000366210935,53439000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,189.38999938964844,189.5399932861328,187.3500061035156,188.32000732421875,40962000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,188.6499938964844,189.9900054931641,188.0,188.8500061035156,45155200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,188.4199981689453,188.6699981689453,186.7899932861328,187.1499938964844,41781900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,185.7700042724609,186.2100067138672,183.50999450683597,185.0399932861328,56529500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,185.32000732421875,185.52999877929688,182.44000244140625,184.1499938964844,54630500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,183.5500030517578,184.4900054931641,181.3500061035156,183.8600006103516,65434500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,183.4199981689453,184.8500061035156,181.6699981689453,182.30999755859372,49701400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,181.7899932861328,182.42999267578125,180.0,181.55999755859372,53665600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,181.94000244140625,182.88999938964844,180.66000366210935,182.32000732421875,41529700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,183.47999572753903,184.9600067138672,182.4600067138672,184.3699951171875,52292200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,185.00999450683597,185.0399932861328,182.22999572753903,182.5200042724609,45119700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,182.2400054931641,182.75999450683597,180.6499938964844,181.16000366210935,40867400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,181.1000061035156,183.9199981689453,179.55999755859375,182.6300048828125,54318900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,182.50999450683597,183.1199951171875,180.1300048828125,181.4199981689453,48953900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,181.2700042724609,182.57000732421875,179.52999877929688,180.75,136682600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,179.5500030517578,180.52999877929688,177.3800048828125,179.66000366210938,73488000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,176.14999389648438,176.89999389648438,173.7899932861328,175.10000610351562,81510100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,170.75999450683594,172.0399932861328,169.6199951171875,170.1199951171875,95132400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,171.05999755859375,171.24000549316406,168.67999267578125,169.1199951171875,68587700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,169.14999389648438,170.72999572753906,168.49000549316406,169.0,71765100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,169.0,173.6999969482422,168.94000244140625,170.72999572753906,76114600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,172.94000244140625,174.3800048828125,172.0500030517578,172.75,60139500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,173.14999389648438,174.02999877929688,171.00999450683594,173.22999572753906,59825400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,172.77000427246094,173.19000244140625,170.75999450683594,171.1300048828125,52488700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,172.91000366210938,174.30999755859375,172.0500030517578,173.0,72913500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,171.1699981689453,172.6199951171875,170.2899932861328,172.6199951171875,121664700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,175.57000732421875,177.7100067138672,173.52000427246094,173.72000122070312,75604200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,174.33999633789062,176.61000061035156,173.02999877929688,176.0800018310547,55215200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,175.72000122070312,178.6699981689453,175.08999633789062,178.6699981689453,53423100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,177.0500030517578,177.49000549316406,170.83999633789062,171.3699951171875,106181300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,171.75999450683594,173.0500030517578,170.05999755859375,172.27999877929688,71106600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,170.57000732421875,171.94000244140625,169.4499969482422,170.85000610351562,54288300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,170.0,171.4199981689453,169.5800018310547,169.7100067138672,57388400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,170.41000366210938,173.60000610351562,170.11000061035156,173.30999755859375,60273300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,171.75,172.22999572753906,170.50999450683594,171.47999572753906,65672700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,171.19000244140625,171.25,169.47999572753906,170.02999877929688,46240500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,169.0800018310547,169.33999633789062,168.22999572753906,168.83999633789062,49329500.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,168.7899932861328,170.67999267578125,168.5800018310547,169.64999389648438,47691700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,170.2899932861328,171.9199981689453,168.82000732421875,168.82000732421875,53704400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,169.58999633789062,170.38999938964844,168.9499969482422,169.5800018310547,42055200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,169.02999877929688,169.1999969482422,168.24000549316406,168.4499969482422,37425500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,168.6999969482422,170.0800018310547,168.35000610351562,169.6699981689453,42451200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,168.8000030517578,169.08999633789062,167.11000061035156,167.77999877929688,49709300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,168.33999633789062,175.4600067138672,168.16000366210938,175.0399932861328,91070300.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,174.25999450683594,178.36000061035156,174.2100067138672,176.5500030517578,101593300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,175.36000061035156,176.6300048828125,172.5,172.69000244140625,73531800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,171.75,173.75999450683594,168.27000427246094,169.3800048828125,73711200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,169.61000061035156,170.64999389648438,168.0,168.0,50901200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,168.02999877929688,168.63999938964844,166.5500030517578,167.0399932861328,43122900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,166.2100067138672,166.39999389648438,164.0800018310547,165.0,67772100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,165.52000427246094,167.25999450683594,164.77000427246094,165.83999633789062,48116400.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,165.35000610351562,167.0500030517578,164.9199981689453,166.89999389648438,49537800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,166.5399932861328,169.3000030517578,166.2100067138672,169.02000427246094,48251800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,169.52999877929688,170.61000061035156,168.14999389648438,169.88999938964844,50558300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,169.8800048828125,171.33999633789062,169.17999267578125,169.3000030517578,44838400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,173.3699951171875,176.02999877929688,173.10000610351562,173.5,68169400.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,173.3300018310547,174.99000549316406,170.0,170.3300018310547,65934800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,169.5800018310547,172.7100067138672,169.11000061035156,169.3000030517578,50383100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,172.50999450683594,173.4199981689453,170.88999938964844,173.02999877929688,94214900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,186.6499938964844,187.0,182.66000366210935,183.3800048828125,163224100.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,182.3500061035156,184.1999969482422,180.4199981689453,181.7100067138672,78569700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,183.4499969482422,184.8999938964844,181.32000732421875,182.3999938964844,77305800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,182.8500061035156,183.07000732421875,181.4499969482422,182.7400054931641,45057100.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,182.55999755859372,184.66000366210935,182.1100006103516,184.57000732421875,48983000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,184.8999938964844,185.08999633789065,182.1300048828125,183.0500030517578,50759500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,185.44000244140625,187.1000061035156,184.6199951171875,186.27999877929688,72044800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,187.50999450683597,188.3000030517578,186.2899932861328,187.42999267578125,52393600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,187.91000366210935,190.6499938964844,187.3699951171875,189.72000122070312,70400000.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,190.47000122070312,191.1000061035156,189.66000366210935,189.83999633789065,52845200.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,189.50999450683597,190.80999755859372,189.17999267578125,189.8699951171875,41282900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,189.3300018310547,191.9199981689453,189.00999450683597,191.0399932861328,44361300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,191.08999633789065,192.72999572753903,190.9199981689453,192.3500061035156,42309400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,192.2700042724609,192.82000732421875,190.2700042724609,190.8999938964844,34648500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,190.97999572753903,191.0,186.6300048828125,186.8800048828125,51005900.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,188.82000732421875,190.5800018310547,188.0399932861328,189.97999572753903,36294600.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,191.50999450683597,193.0,189.1000061035156,189.9900054931641,52280100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,189.6100006103516,192.25,189.50999450683597,190.2899932861328,53068000.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,190.75999450683597,192.17999267578125,190.6300048828125,191.2899932861328,49947900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,191.44000244140625,192.57000732421875,189.91000366210935,192.25,75158300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,192.8999938964844,194.9900054931641,192.5200042724609,194.02999877929688,50080500.0,,,,,,,,,,
