Date,Open,High,Low,Close,Volume,"('Adj Close', 'HBB')","('Close', 'HBB')","('High', 'HBB')","('Low', 'HBB')","('Open', 'HBB')","('Volume', 'HBB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,17.540000915527344,17.719999313354492,17.34000015258789,17.56999969482422,26800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,17.600000381469727,18.12800025939941,17.389999389648438,17.579999923706055,21000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.774999618530273,17.809999465942383,17.219999313354492,17.579999923706055,31500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.729999542236328,18.68000030517578,17.674999237060547,18.149999618530277,55800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,18.46999931335449,18.61000061035156,17.700000762939453,18.239999771118164,35700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,18.299999237060547,18.30500030517578,17.674999237060547,17.760000228881836,33900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,17.940000534057617,19.709999084472656,17.940000534057617,19.489999771118164,124300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,19.8799991607666,19.989999771118164,18.57999992370605,18.799999237060547,52000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,19.290000915527344,19.290000915527344,18.559999465942383,18.82999992370605,38900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,18.56999969482422,18.790000915527344,17.860000610351562,18.13999938964844,24500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,17.809999465942383,19.350000381469727,17.809999465942383,19.350000381469727,55100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.71999931335449,19.71999931335449,18.56999969482422,18.770000457763672,35600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.13999938964844,19.290000915527344,19.0,19.239999771118164,32200.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.190000534057617,19.76099967956543,18.950000762939453,18.950000762939453,35400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,18.8799991607666,19.190000534057617,18.440000534057617,18.670000076293945,23800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,18.975000381469727,18.975000381469727,18.1299991607666,18.459999084472656,29400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,18.84000015258789,19.020000457763672,18.69099998474121,18.809999465942383,13000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,18.86000061035156,18.86000061035156,18.34000015258789,18.6200008392334,22400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,18.3700008392334,19.26000022888184,18.209999084472656,18.88999938964844,46900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,18.899999618530277,19.1200008392334,18.479999542236328,19.07999992370605,26300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.270000457763672,19.270000457763672,18.440000534057617,18.440000534057617,12800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,18.440000534057617,18.440000534057617,16.799999237060547,17.389999389648438,44200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,17.389999389648438,18.61000061035156,17.201000213623047,18.299999237060547,48900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,18.309999465942383,18.405000686645508,17.809999465942383,18.299999237060547,34200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.200000762939453,19.239999771118164,18.200000762939453,18.979999542236328,42300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,18.76000022888184,19.1200008392334,18.690000534057617,18.690000534057617,19400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,18.520000457763672,18.899999618530277,18.190000534057617,18.270000457763672,17300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,18.11000061035156,18.565000534057617,17.639999389648438,18.399999618530277,28000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,18.440000534057617,19.0,18.07999992370605,18.09000015258789,49800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,18.3700008392334,18.6299991607666,18.1299991607666,18.6299991607666,38000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,18.86000061035156,19.53499984741211,18.69499969482422,18.899999618530277,76000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,19.06999969482422,19.479999542236328,18.607999801635746,19.31999969482422,54200.0,,,,,,,,,,
