Date,Open,High,Low,Close,Volume,"('Adj Close', 'APOG')","('Close', 'APOG')","('High', 'APOG')","('Low', 'APOG')","('Open', 'APOG')","('Volume', 'APOG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,52.86000061035156,53.720001220703125,52.369998931884766,53.06999969482422,120100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,52.70000076293945,52.900001525878906,51.95000076293945,52.06999969482422,151200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,52.209999084472656,52.56999969482422,51.150001525878906,52.18000030517578,107700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,51.79999923706055,52.75,51.79999923706055,52.0,108700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,52.22999954223633,52.77999877929688,51.380001068115234,52.0099983215332,67900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,51.34000015258789,52.470001220703125,51.150001525878906,52.43000030517578,117000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,52.2599983215332,52.97999954223633,52.2599983215332,52.86000061035156,97400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,52.959999084472656,53.27000045776367,51.84000015258789,53.18000030517578,175600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,53.66999816894531,54.0,52.540000915527344,53.0099983215332,82000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,52.47999954223633,53.27000045776367,52.38999938964844,53.150001525878906,192000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,52.7400016784668,53.459999084472656,52.54999923706055,53.09000015258789,110800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,53.47999954223633,53.68999862670898,52.720001220703125,53.369998931884766,122600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,53.63999938964844,53.63999938964844,52.70000076293945,53.5,85300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,54.0099983215332,54.83000183105469,54.0099983215332,54.619998931884766,113800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,55.0,55.40999984741211,53.59999847412109,53.63999938964844,250600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,54.2400016784668,54.2400016784668,53.16999816894531,53.290000915527344,77600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,54.09000015258789,54.27999877929688,53.66999816894531,54.27999877929688,98700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,54.5,54.54999923706055,53.810001373291016,54.470001220703125,75100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,54.34000015258789,54.56999969482422,54.04999923706055,54.560001373291016,65500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.27999877929688,54.709999084472656,54.27999877929688,54.56999969482422,71400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,54.83000183105469,54.93000030517578,52.59000015258789,52.810001373291016,174000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,52.810001373291016,54.02000045776367,52.810001373291016,53.95000076293945,151500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,53.400001525878906,54.13999938964844,53.25,53.81999969482422,137000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,53.220001220703125,53.61000061035156,52.34000015258789,53.150001525878906,87600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,53.04999923706055,53.810001373291016,52.959999084472656,53.11000061035156,342900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,53.470001220703125,54.13999938964844,53.34000015258789,54.02999877929688,136500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,53.93000030517578,54.4900016784668,53.63999938964844,54.33000183105469,116700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,54.369998931884766,55.43999862670898,53.810001373291016,55.119998931884766,125500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,54.91999816894531,56.61000061035156,54.91999816894531,56.0099983215332,167500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,54.970001220703125,55.09999847412109,53.18000030517578,53.540000915527344,140000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,54.27999877929688,54.369998931884766,53.400001525878906,54.02000045776367,135100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,54.43999862670898,55.18999862670898,53.880001068115234,55.18000030517578,99400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,54.900001525878906,55.18999862670898,54.68000030517578,54.810001373291016,70200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,54.2599983215332,54.83000183105469,54.13999938964844,54.29999923706055,147500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,54.43999862670898,55.2599983215332,54.29999923706055,54.900001525878906,119300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,54.95000076293945,55.400001525878906,54.31999969482422,54.709999084472656,112800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,54.77000045776367,56.11000061035156,54.77000045776367,56.0099983215332,89000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,55.720001220703125,56.77000045776367,55.630001068115234,56.58000183105469,87900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,56.9900016784668,57.56999969482422,56.619998931884766,56.72999954223633,265100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,56.36000061035156,57.560001373291016,56.36000061035156,57.34000015258789,77100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,57.81999969482422,57.970001220703125,56.63999938964844,57.209999084472656,107000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,57.209999084472656,57.66999816894531,56.65999984741211,57.09000015258789,88800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,57.040000915527344,57.59999847412109,56.2599983215332,56.4900016784668,102700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,56.16999816894531,56.43000030517578,55.84999847412109,55.97999954223633,98800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,56.5099983215332,56.86000061035156,56.11000061035156,56.619998931884766,65500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,57.06999969482422,57.20000076293945,56.52000045776367,56.66999816894531,68200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,57.0,57.81999969482422,56.4900016784668,56.5099983215332,97400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,56.47999954223633,56.880001068115234,55.38999938964844,56.7599983215332,94700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,57.0,57.040000915527344,56.209999084472656,56.77999877929688,70600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,56.869998931884766,57.619998931884766,56.7599983215332,57.2599983215332,93300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,57.18000030517578,57.38999938964844,56.22999954223633,56.45000076293945,176400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,56.2599983215332,57.5,56.2599983215332,57.18000030517578,414200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,57.060001373291016,57.560001373291016,56.84999847412109,57.310001373291016,112000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,57.310001373291016,58.43000030517578,57.310001373291016,58.11000061035156,155300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,58.04999923706055,59.04999923706055,57.84000015258789,58.77999877929688,181000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,59.0099983215332,60.400001525878906,58.84999847412109,60.2599983215332,149000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,60.27999877929688,60.27999877929688,59.369998931884766,59.560001373291016,56500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,59.38999938964844,59.880001068115234,58.470001220703125,58.77000045776367,140700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,58.77000045776367,59.09000015258789,58.5,58.70000076293945,97300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,59.18999862670898,59.31999969482422,58.9900016784668,59.09000015258789,143400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,59.31999969482422,59.709999084472656,58.5099983215332,59.20000076293945,119300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,59.540000915527344,59.61000061035156,58.52000045776367,58.66999816894531,55300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,58.34000015258789,58.41999816894531,56.880001068115234,58.060001373291016,139400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,58.04999923706055,59.150001525878906,58.04999923706055,59.130001068115234,70200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,59.7400016784668,59.93000030517578,58.119998931884766,58.43000030517578,85400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,58.22999954223633,59.5099983215332,58.22999954223633,59.27000045776367,132500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,59.290000915527344,59.65999984741211,59.09000015258789,59.630001068115234,64400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,59.630001068115234,59.84999847412109,58.54999923706055,58.84999847412109,83700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,57.81999969482422,58.52000045776367,56.810001373291016,57.130001068115234,112600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,57.13999938964844,58.13999938964844,57.13999938964844,57.84000015258789,69700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,57.65999984741211,57.75,56.83000183105469,56.9900016784668,79800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,57.38999938964844,57.68999862670898,56.06999969482422,56.43999862670898,106000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,56.220001220703125,56.560001373291016,55.56999969482422,56.20000076293945,116800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,56.77999877929688,56.79999923706055,55.2599983215332,55.91999816894531,154300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,59.5,62.9900016784668,58.7400016784668,59.84000015258789,287800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,59.09000015258789,59.650001525878906,57.90999984741211,57.95000076293945,226000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,58.09000015258789,58.47999954223633,57.33000183105469,57.52000045776367,231500.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,58.18000030517578,62.43000030517578,57.5099983215332,61.63999938964844,304200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,61.150001525878906,62.45000076293945,60.900001525878906,62.2599983215332,185800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,61.540000915527344,61.7599983215332,60.5,61.31999969482422,148000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,61.4900016784668,62.36000061035156,61.0099983215332,62.04999923706055,116200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,62.04999923706055,62.560001373291016,61.84000015258789,62.33000183105469,407200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,62.02999877929688,62.310001373291016,61.52000045776367,61.77999877929688,245500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,61.83000183105469,64.16000366210938,61.790000915527344,62.52999877929688,307500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,62.93999862670898,63.93999862670898,62.38999938964844,63.59000015258789,289300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,64.0,64.30000305175781,63.15999984741211,63.540000915527344,178600.0,,,,,,,,,,
