Date,Open,High,Low,Close,Volume,"('Adj Close', 'INTC')","('Close', 'INTC')","('High', 'INTC')","('Low', 'INTC')","('Open', 'INTC')","('Volume', 'INTC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,49.20000076293945,49.380001068115234,47.45000076293945,47.79999923706055,45905700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,47.09999847412109,47.810001373291016,46.79999923706055,47.04999923706055,35858400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,45.720001220703125,47.15999984741211,45.2400016784668,46.869998931884766,47797800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,47.02999877929688,47.83000183105469,46.63999938964844,46.88999938964844,34332100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,47.06999969482422,48.7599983215332,46.970001220703125,48.45000076293945,42135100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,48.0099983215332,48.560001373291016,47.79999923706055,48.04999923706055,30097000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,48.2400016784668,48.29999923706055,46.93999862670898,47.470001220703125,31480200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,47.43999862670898,47.84000015258789,46.72999954223633,47.63999938964844,31707900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,47.59999847412109,47.66999816894531,46.61000061035156,47.119998931884766,27448800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,46.97999954223633,47.220001220703125,46.380001068115234,47.060001373291016,43720700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,46.41999816894531,46.41999816894531,45.650001525878906,46.060001373291016,33488000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,47.02999877929688,47.56999969482422,46.16999816894531,46.7400016784668,46681300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,47.0,48.7599983215332,46.43999862670898,48.150001525878906,55912900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,48.84999847412109,49.16999816894531,47.63999938964844,48.220001220703125,45639500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,48.119998931884766,48.93999862670898,47.31999969482422,48.88999938964844,37224100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,49.16999816894531,49.77000045776367,48.27000045776367,49.09000015258789,49375800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,50.0,50.29999923706055,48.970001220703125,49.54999923706055,84845100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,44.18000030517578,45.40999984741211,43.34999847412109,43.650001525878906,127665300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,43.709999084472656,43.9900016784668,42.810001373291016,43.84000015258789,51790900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,43.66999816894531,43.81999969482422,42.88999938964844,42.91999816894531,47958800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.56999969482422,43.790000915527344,42.36000061035156,43.08000183105469,51584200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.150001525878906,43.56999969482422,42.4900016784668,43.36000061035156,38819900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,43.0,43.13999938964844,41.59999847412109,42.59999847412109,53669900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,42.619998931884766,43.150001525878906,42.43000030517578,42.77000045776367,28890300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,42.70000076293945,42.77999877929688,42.13999938964844,42.7400016784668,34068200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,42.88999938964844,43.09999847412109,42.54999923706055,42.77999877929688,34269200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,42.720001220703125,42.970001220703125,42.33000183105469,42.5,33206500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,42.54999923706055,43.52000045776367,42.400001525878906,43.310001373291016,51193000.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,43.38999938964844,45.040000915527344,43.31999969482422,44.02999877929688,51107300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.0,43.630001068115234,42.7599983215332,43.15999984741211,36622200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,43.81999969482422,44.290000915527344,43.38999938964844,44.18999862670898,36186200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,44.7599983215332,45.27000045776367,44.02000045776367,44.04999923706055,44024500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.02999877929688,44.220001220703125,43.119998931884766,43.5099983215332,29858600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,44.2599983215332,45.16999816894531,43.41999816894531,44.52000045776367,61514100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.47999954223633,44.68999862670898,43.08000183105469,43.470001220703125,57715000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,44.68000030517578,44.68000030517578,42.52999877929688,42.97999954223633,62809300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,43.130001068115234,43.5099983215332,42.65999984741211,42.9900016784668,33810700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,43.5,43.68000030517578,42.81999969482422,42.9900016784668,27035400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,43.25,43.27000045776367,42.5099983215332,42.72999954223633,25126400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,42.43999862670898,42.45000076293945,41.90999984741211,41.9900016784668,26928500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,42.369998931884766,43.150001525878906,42.36000061035156,43.04999923706055,48875100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,43.40999984741211,44.27000045776367,43.130001068115234,43.81999969482422,41396900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,44.27000045776367,46.61000061035156,43.84999847412109,45.61000061035156,59990800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,44.560001373291016,44.869998931884766,42.68999862670898,43.15999984741211,56655100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,43.93000030517578,45.5099983215332,43.560001373291016,44.5099983215332,52652000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,45.54999923706055,46.41999816894531,45.18000030517578,46.150001525878906,50378200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,46.43999862670898,46.630001068115234,44.0,44.0,54793800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,43.869998931884766,44.93000030517578,43.65999984741211,44.86000061035156,35051000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,45.060001373291016,45.27000045776367,44.459999084472656,45.2400016784668,31795800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,44.5099983215332,44.97999954223633,43.20000076293945,43.22999954223633,53195900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,43.22999954223633,43.34999847412109,42.5099983215332,42.75,38100000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,42.45000076293945,43.150001525878906,42.34999847412109,42.63999938964844,66930200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,43.09000015258789,43.380001068115234,42.59999847412109,42.709999084472656,27668300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,42.25,42.290000915527344,41.43999862670898,42.04999923706055,34673000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,42.9900016784668,43.0099983215332,41.40999984741211,42.20000076293945,74865000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,42.9900016784668,43.59999847412109,42.31999969482422,42.41999816894531,50807600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,42.25,42.79999923706055,42.09000015258789,42.56999969482422,28435300.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,40.88999938964844,42.220001220703125,40.56999969482422,41.83000183105469,47276500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,41.95000076293945,42.27000045776367,41.65999984741211,41.9900016784668,39109700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,42.540000915527344,43.83000183105469,42.5,43.77000045776367,51017800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,43.7599983215332,44.59999847412109,43.709999084472656,44.16999816894531,54204200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,44.290000915527344,45.40999984741211,44.18000030517578,44.52000045776367,31712600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,43.93000030517578,44.08000183105469,43.5,43.93999862670898,32748400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,41.400001525878906,41.650001525878906,40.220001220703125,40.33000183105469,83718000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,40.59000015258789,40.77999877929688,39.70000076293945,39.72999954223633,57307200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,39.34999847412109,39.459999084472656,38.5099983215332,38.709999084472656,67189100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,38.63999938964844,38.86000061035156,37.90999984741211,37.97999954223633,56967800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,38.04999923706055,38.58000183105469,37.33000183105469,38.33000183105469,78783000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,38.02000045776367,38.220001220703125,37.02000045776367,37.20000076293945,51108400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,37.43000030517578,37.66999816894531,37.08000183105469,37.630001068115234,41909100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,36.68999862670898,36.70000076293945,35.599998474121094,35.689998626708984,80139400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,36.040000915527344,36.70000076293945,35.88999938964844,36.310001373291016,50751600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,36.27000045776367,36.5099983215332,35.7599983215332,36.2599983215332,30607500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,36.09999847412109,36.130001068115234,35.369998931884766,35.68000030517578,41173300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,35.41999816894531,35.65999984741211,34.77000045776367,35.040000915527344,42334400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,35.130001068115234,35.130001068115234,34.18000030517578,34.20000076293945,58968800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,34.41999816894531,34.56999969482422,34.08000183105469,34.40999984741211,39909900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,34.34000015258789,34.599998474121094,34.18000030517578,34.279998779296875,46834000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,34.86000061035156,35.18000030517578,34.34000015258789,34.5,53261100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,34.560001373291016,35.29999923706055,34.5,35.11000061035156,66549400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,31.780000686645508,32.2400016784668,30.63999938964844,31.8799991607666,119742500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,31.86000061035156,31.90999984741211,31.06999969482422,31.36000061035156,58533300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,31.040000915527344,31.18000030517578,30.420000076293945,30.46999931335449,72346400.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,30.170000076293945,31.040000915527344,30.020000457763672,30.3700008392334,60654800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,30.59000015258789,30.670000076293945,30.190000534057617,30.51000022888184,50899400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,30.979999542236328,31.059999465942383,30.700000762939453,30.899999618530277,36794800.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,31.1200008392334,31.200000762939453,30.729999542236328,30.96999931335449,36185600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,31.09000015258789,31.450000762939453,30.61000061035156,30.68000030517578,44683400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,30.0,30.149999618530277,29.729999542236328,30.0,63734600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,29.93000030517578,30.38999938964844,29.809999465942383,30.09000015258789,45003400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,30.32999992370605,30.459999084472656,29.84000015258789,29.850000381469727,42931300.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,30.030000686645508,31.1299991607666,30.0,30.51000022888184,51459100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,30.6200008392334,31.11000061035156,30.61000061035156,31.049999237060547,47759900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,31.3799991607666,31.399999618530277,30.809999465942383,31.270000457763672,36992900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,31.6299991607666,32.2599983215332,31.520000457763672,32.029998779296875,47752800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,32.060001373291016,32.11000061035156,31.59000015258789,31.82999992370605,41449800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,31.850000381469727,32.41999816894531,31.76000022888184,32.099998474121094,31989000.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,31.979999542236328,32.2400016784668,31.6200008392334,31.739999771118164,42975400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,31.90999984741211,32.06999969482422,31.100000381469727,31.420000076293945,36706400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,31.450000762939453,31.56999969482422,29.8700008392334,30.07999992370605,62014500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,30.290000915527344,31.020000457763672,30.1299991607666,30.71999931335449,42408200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,30.940000534057617,31.3700008392334,30.65999984741211,31.059999465942383,36799100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,30.46999931335449,30.670000076293945,30.11000061035156,30.1299991607666,35848600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,30.209999084472656,30.5,30.059999465942383,30.190000534057617,33382800.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,30.21999931335449,30.959999084472656,29.940000534057617,30.850000381469727,95797500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,31.030000686645508,31.06999969482422,30.049999237060547,30.290000915527344,35544900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,30.75,30.75,29.940000534057617,30.030000686645508,51027200.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,30.270000457763672,30.84000015258789,30.01000022888184,30.780000686645508,44161700.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,30.549999237060547,30.59000015258789,30.15999984741211,30.420000076293945,34248100.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,30.25,30.780000686645508,30.209999084472656,30.739999771118164,34085500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,30.549999237060547,30.950000762939453,30.290000915527344,30.90999984741211,37445800.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,30.770000457763672,31.030000686645508,30.530000686645508,30.920000076293945,25326900.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,31.459999084472656,31.479999542236328,30.38999938964844,30.76000022888184,51323900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,30.3799991607666,30.57999992370605,30.13999938964844,30.459999084472656,33787200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,30.290000915527344,30.559999465942383,30.209999084472656,30.450000762939453,28125900.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,30.34000015258789,31.0,30.18000030517578,30.979999542236328,36235300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,30.989999771118164,31.46999931335449,30.5,30.6299991607666,33294700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,30.559999465942383,31.11000061035156,30.450000762939453,30.6200008392334,43826300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,30.850000381469727,31.36000061035156,30.670000076293945,31.09000015258789,92549000.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,31.13999938964844,31.420000076293945,30.530000686645508,30.56999969482422,40611800.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,30.700000762939453,30.82999992370605,30.290000915527344,30.739999771118164,29498600.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,30.63999938964844,30.68000030517578,30.270000457763672,30.540000915527344,30743000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,30.420000076293945,30.65999984741211,30.290000915527344,30.59000015258789,30184300.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,30.75,31.309999465942383,30.71999931335449,30.96999931335449,41467700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,30.90999984741211,31.020000457763672,30.61000061035156,30.84000015258789,32401800.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,30.86000061035156,31.309999465942383,30.59000015258789,31.06999969482422,35999300.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,31.1200008392334,31.34000015258789,30.90999984741211,31.229999542236328,24065700.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,31.399999618530277,32.34000015258789,31.309999465942383,32.02000045776367,45309400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,33.029998779296875,34.09000015258789,32.81999969482422,33.9900016784668,82315900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,35.02000045776367,35.220001220703125,33.720001220703125,34.59000015258789,97546900.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,34.439998626708984,34.970001220703125,34.130001068115234,34.869998931884766,52256200.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,35.029998779296875,35.150001525878906,33.310001373291016,33.5,55213700.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,33.77000045776367,35.47999954223633,33.77000045776367,34.4900016784668,62792600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,34.70000076293945,35.22999954223633,34.310001373291016,34.459999084472656,39847900.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,34.36000061035156,34.45000076293945,33.84000015258789,34.34000015258789,28409900.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,36.08000183105469,37.15999984741211,34.400001525878906,34.459999084472656,112304200.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,34.959999084472656,36.29999923706055,34.529998779296875,34.869998931884766,84188600.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,34.56999969482422,34.58000183105469,32.849998474121094,32.97999954223633,69628700.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,33.279998779296875,33.40999984741211,32.7599983215332,33.369998931884766,48503700.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,32.959999084472656,33.22999954223633,32.83000183105469,32.95000076293945,29466400.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,32.529998779296875,32.79999923706055,31.65999984741211,31.700000762939453,62216700.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,31.3700008392334,31.989999771118164,30.950000762939453,31.100000381469727,49774000.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,31.43000030517578,31.559999465942383,31.020000457763672,31.350000381469727,38352500.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,31.420000076293945,31.46999931335449,30.790000915527344,30.82999992370605,32342200.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,30.850000381469727,30.90999984741211,30.01000022888184,30.1299991607666,48256600.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,30.540000915527344,30.8700008392334,30.280000686645508,30.739999771118164,56110600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,30.43000030517578,30.709999084472656,28.88999938964844,29.049999237060547,107672500.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,21.940000534057617,21.979999542236328,20.420000076293945,21.479999542236328,300895900.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,20.200000762939453,20.38999938964844,19.290000915527344,20.11000061035156,147385700.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,20.31999969482422,20.6299991607666,19.75,19.82999992370605,106670400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,19.920000076293945,20.25,18.950000762939453,18.989999771118164,97972300.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,19.100000381469727,20.549999237060547,18.84000015258789,20.489999771118164,96836800.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,20.07999992370605,20.149999618530277,19.5,19.709999084472656,76394500.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,19.8700008392334,19.96999931335449,19.0,19.36000061035156,54677600.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,19.479999542236328,20.479999542236328,19.46999931335449,20.46999931335449,77511300.0,,,,,,,,,,
