Date,Open,High,Low,Close,Volume,"('Adj Close', 'FITB')","('Close', 'FITB')","('High', 'FITB')","('Low', 'FITB')","('Open', 'FITB')","('Volume', 'FITB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,34.29999923706055,35.099998474121094,34.130001068115234,34.779998779296875,4284400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,34.310001373291016,34.470001220703125,33.810001373291016,33.97999954223633,5225200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.9900016784668,34.65999984741211,33.900001525878906,34.41999816894531,6156800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,34.29999923706055,35.59000015258789,34.20000076293945,35.400001525878906,6755100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,35.209999084472656,35.689998626708984,34.900001525878906,35.63999938964844,4698900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,35.040000915527344,35.470001220703125,34.95000076293945,35.310001373291016,4248200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,35.2599983215332,35.400001525878906,34.91999816894531,35.36000061035156,3747900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,35.459999084472656,35.58000183105469,34.310001373291016,34.849998474121094,6155900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.75,35.099998474121094,34.09000015258789,34.36000061035156,5553900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,33.83000183105469,33.95000076293945,33.439998626708984,33.61000061035156,7426100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,33.25,34.11000061035156,33.040000915527344,33.790000915527344,7262600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,33.91999816894531,33.91999816894531,32.84000015258789,33.2400016784668,9704200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,34.22999954223633,34.310001373291016,33.2599983215332,34.209999084472656,8769500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,34.20000076293945,34.81999969482422,34.16999816894531,34.560001373291016,7660100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.7400016784668,34.84000015258789,34.09000015258789,34.099998474121094,5993500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.619998931884766,34.95000076293945,34.220001220703125,34.70000076293945,5182700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,35.060001373291016,35.16999816894531,34.310001373291016,34.900001525878906,4770800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,35.02000045776367,35.2400016784668,34.810001373291016,34.86000061035156,4424200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,34.720001220703125,35.56999969482422,34.689998626708984,35.529998779296875,4684400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,35.720001220703125,35.72999954223633,35.349998474121094,35.369998931884766,4960100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,34.369998931884766,35.18000030517578,34.150001525878906,34.2400016784668,7499100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,34.29999923706055,34.439998626708984,32.779998779296875,33.779998779296875,6436600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,33.349998474121094,34.06999969482422,33.04999923706055,33.849998474121094,6420400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,33.369998931884766,33.560001373291016,33.0,33.310001373291016,4925200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,33.369998931884766,33.630001068115234,33.189998626708984,33.470001220703125,5680400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,33.619998931884766,33.619998931884766,32.540000915527344,33.36000061035156,5601300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,33.220001220703125,33.59000015258789,32.90999984741211,33.38999938964844,3268000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.43000030517578,33.7400016784668,33.02000045776367,33.650001525878906,4090900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.70000076293945,34.58000183105469,33.68000030517578,34.11000061035156,4582300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,33.310001373291016,33.459999084472656,32.290000915527344,32.81999969482422,7362600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,33.2400016784668,33.59000015258789,33.040000915527344,33.5099983215332,7381900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.61000061035156,34.27000045776367,33.529998779296875,33.900001525878906,4477200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,33.5,34.13999938964844,33.36000061035156,33.93000030517578,3847000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,33.63999938964844,34.0,33.45000076293945,33.79999923706055,3340700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,33.689998626708984,33.7599983215332,33.18000030517578,33.4900016784668,4300600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,33.540000915527344,33.959999084472656,33.189998626708984,33.400001525878906,6993500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,33.470001220703125,33.79999923706055,33.22999954223633,33.52000045776367,3223500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,33.40999984741211,33.779998779296875,33.029998779296875,33.27000045776367,3203300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,33.31999969482422,33.97999954223633,33.31999969482422,33.970001220703125,3680900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,33.75,34.150001525878906,33.560001373291016,33.58000183105469,3445000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,33.91999816894531,34.5,33.91999816894531,34.34000015258789,5614300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,34.08000183105469,34.400001525878906,33.47999954223633,34.369998931884766,4668800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,34.79999923706055,35.84000015258789,34.61000061035156,35.47999954223633,7090300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,35.439998626708984,36.65999984741211,35.38999938964844,36.34999847412109,4939300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,36.290000915527344,36.34000015258789,35.459999084472656,36.040000915527344,5673900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,36.25,36.63999938964844,36.16999816894531,36.380001068115234,3872100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,36.75,36.95000076293945,36.36000061035156,36.369998931884766,4369000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,36.45000076293945,36.97999954223633,36.209999084472656,36.720001220703125,5796500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,36.66999816894531,37.02999877929688,36.52999877929688,36.68999862670898,6602500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,36.70000076293945,36.93000030517578,36.13999938964844,36.22999954223633,5742400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,35.900001525878906,36.220001220703125,35.13999938964844,35.41999816894531,5019100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,35.099998474121094,35.810001373291016,35.08000183105469,35.2400016784668,24536200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,35.099998474121094,35.77000045776367,34.91999816894531,35.77000045776367,3911800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,35.369998931884766,35.810001373291016,35.2599983215332,35.43000030517578,4609200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,35.36000061035156,36.810001373291016,35.209999084472656,36.61000061035156,5453800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,36.75,37.36000061035156,36.709999084472656,37.0099983215332,5541000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,37.18000030517578,37.34999847412109,36.290000915527344,36.369998931884766,4398400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,36.380001068115234,36.84000015258789,36.16999816894531,36.25,3602200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,36.41999816894531,36.5,36.02999877929688,36.02999877929688,5049400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,36.0,36.7599983215332,35.79999923706055,36.7400016784668,4595400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,36.7400016784668,37.40999984741211,36.63999938964844,37.209999084472656,5183900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,36.970001220703125,37.02999877929688,36.47999954223633,36.70000076293945,3809400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,36.40999984741211,36.41999816894531,35.900001525878906,35.97999954223633,3491900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,35.9900016784668,36.31999969482422,35.650001525878906,35.84000015258789,3226600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,36.16999816894531,36.470001220703125,35.20000076293945,35.279998779296875,4039700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,35.220001220703125,35.54999923706055,34.9900016784668,35.29999923706055,2888300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,35.54999923706055,36.43999862670898,35.4900016784668,36.16999816894531,3783900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,36.290000915527344,36.459999084472656,35.970001220703125,36.38999938964844,2842700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,35.68000030517578,35.68000030517578,34.599998474121094,34.790000915527344,5251100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,34.88999938964844,35.04999923706055,33.93000030517578,34.86000061035156,5190100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,34.45000076293945,34.689998626708984,34.22999954223633,34.529998779296875,3340000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,35.040000915527344,35.45000076293945,34.349998474121094,34.619998931884766,5686900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,34.279998779296875,34.43000030517578,33.81999969482422,34.09000015258789,6124900.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,34.52000045776367,34.68000030517578,33.93000030517578,34.099998474121094,5484600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,34.16999816894531,34.65999984741211,33.9900016784668,34.220001220703125,6035700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,36.41999816894531,36.75,34.970001220703125,36.25,13812100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,36.54999923706055,36.84999847412109,36.11000061035156,36.54999923706055,5507600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,36.63999938964844,37.150001525878906,36.43999862670898,37.060001373291016,4293000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,36.58000183105469,37.27999877929688,36.52999877929688,37.22999954223633,3634100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,36.959999084472656,37.2400016784668,36.400001525878906,36.81999969482422,2832200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,36.77999877929688,37.18999862670898,36.70000076293945,36.900001525878906,2474500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,36.83000183105469,37.16999816894531,36.77999877929688,37.0,3509200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,36.72999954223633,36.90999984741211,36.43000030517578,36.459999084472656,3314800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,36.83000183105469,37.66999816894531,36.630001068115234,37.09999847412109,4044200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,37.470001220703125,37.5,36.709999084472656,36.88999938964844,5324700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,37.400001525878906,37.77000045776367,37.27999877929688,37.560001373291016,4006900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,37.880001068115234,38.09000015258789,37.650001525878906,38.0,3115500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,38.2400016784668,38.27999877929688,37.93000030517578,38.02999877929688,4592800.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,37.56999969482422,38.5099983215332,37.56999969482422,38.47999954223633,3048400.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,38.45000076293945,38.709999084472656,38.18000030517578,38.650001525878906,2625100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,38.77999877929688,39.040000915527344,38.709999084472656,38.77999877929688,3048700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,39.0,39.119998931884766,38.150001525878906,38.20000076293945,3995900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,38.52000045776367,38.72999954223633,38.209999084472656,38.470001220703125,3302300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,38.84999847412109,39.13999938964844,38.68000030517578,38.97999954223633,3578700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,38.86000061035156,39.0,38.5099983215332,38.59999847412109,2990100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,38.77000045776367,38.77000045776367,38.41999816894531,38.560001373291016,2762600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,38.5,38.619998931884766,37.709999084472656,37.7599983215332,2153800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,37.68000030517578,38.18000030517578,37.68000030517578,38.040000915527344,2926800.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,37.790000915527344,38.0099983215332,37.459999084472656,37.59000015258789,1828800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,37.65999984741211,37.65999984741211,36.59999847412109,36.81999969482422,2549200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,36.9900016784668,37.25,36.93000030517578,37.25,1852100.0,,,,,,,,,,
