Date,Open,High,Low,Close,Volume,"('Adj Close', 'VMI')","('Close', 'VMI')","('High', 'VMI')","('Low', 'VMI')","('Open', 'VMI')","('Volume', 'VMI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,231.97000122070312,235.8600006103516,231.97000122070312,234.5200042724609,156300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,232.0,232.0,225.25999450683597,225.58999633789065,213600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,225.3999938964844,226.07000732421875,223.4199981689453,225.4199981689453,231200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,225.75,232.8999938964844,225.02999877929688,229.57000732421875,196300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,227.7400054931641,231.3800048828125,227.58999633789065,230.19000244140625,125100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,227.8699951171875,228.4199981689453,226.30999755859372,226.67999267578125,119000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,230.41000366210935,231.7899932861328,229.88999938964844,230.8500061035156,164400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,230.5500030517578,232.9199981689453,227.6100006103516,230.94000244140625,77700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,233.67999267578125,233.97999572753903,228.2700042724609,229.3500061035156,71700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,227.2100067138672,227.8000030517578,225.0,227.77999877929688,164400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,225.1100006103516,227.94000244140625,224.9600067138672,226.57000732421875,166500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,227.2700042724609,229.97999572753903,227.07000732421875,229.25999450683597,121900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,230.0,230.6300048828125,227.6000061035156,229.5,244700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,230.6199951171875,233.7100067138672,230.0399932861328,231.2100067138672,126900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,234.2400054931641,234.7100067138672,229.5500030517578,230.50999450683597,125800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,232.3800048828125,232.66000366210935,227.00999450683597,228.0399932861328,124000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,229.4600067138672,231.97000122070312,229.16000366210935,230.6999969482422,115500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,232.67999267578125,233.1199951171875,230.63999938964844,231.3500061035156,110900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,231.0,233.1699981689453,229.1000061035156,232.6999969482422,116500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,230.6499938964844,234.1300048828125,229.22999572753903,229.6499938964844,124900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,230.2400054931641,231.69000244140625,225.3600006103516,225.7100067138672,165800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,227.55999755859372,230.69000244140625,227.1000061035156,229.9199981689453,131300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,227.3699951171875,230.05999755859372,225.6499938964844,228.0,136600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,225.72999572753903,227.22000122070312,222.6199951171875,225.8300018310547,125900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,225.7700042724609,230.8800048828125,225.7700042724609,229.47000122070312,159400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,230.5500030517578,236.6999969482422,229.1100006103516,233.6499938964844,197500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,235.27999877929688,237.47999572753903,233.7400054931641,235.75,169200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,237.1100006103516,238.4900054931641,233.38999938964844,238.3500061035156,183300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,238.2400054931641,241.69000244140625,238.2400054931641,238.3699951171875,113400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,232.5800018310547,234.1000061035156,229.05999755859372,230.9900054931641,144700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,233.4499969482422,235.52999877929688,230.67999267578125,233.6100006103516,151500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,234.13999938964844,234.88999938964844,229.1999969482422,230.83999633789065,242900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,229.94000244140625,232.2100067138672,227.63999938964844,227.66000366210935,206400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,224.2899932861328,227.0200042724609,223.1499938964844,225.8800048828125,246800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,224.17999267578125,227.77999877929688,222.9900054931641,227.0,251900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,216.6100006103516,222.08999633789065,213.32000732421875,219.1000061035156,538600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,218.5,221.4499969482422,217.8000030517578,219.00999450683597,173000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,218.0399932861328,218.8600006103516,212.8600006103516,214.75,155700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,216.3999938964844,216.94000244140625,210.25,212.22999572753903,188600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,211.82000732421875,214.30999755859372,211.41000366210935,211.75999450683597,128000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,212.1199951171875,214.80999755859372,210.9900054931641,211.92999267578125,203500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,212.1499938964844,213.44000244140625,210.0,211.02999877929688,196600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,211.1300048828125,212.5399932861328,209.8699951171875,209.8800048828125,131700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,208.1100006103516,209.38999938964844,206.25999450683597,206.33999633789065,198900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,207.4600067138672,209.6100006103516,206.3500061035156,208.22000122070312,132200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,209.2899932861328,212.66000366210935,209.2899932861328,212.3800048828125,108600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,213.52999877929688,216.3699951171875,212.6000061035156,215.00999450683597,153200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,214.83999633789065,216.3300018310547,212.8699951171875,216.08999633789065,141600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,216.0,218.6199951171875,214.8699951171875,215.27999877929688,153200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,214.47000122070312,216.75999450683597,214.2899932861328,215.1300048828125,145800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,215.0,216.5399932861328,210.1300048828125,212.1999969482422,138500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,211.75999450683597,215.57000732421875,211.75999450683597,214.72999572753903,258900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,214.4199981689453,215.3600006103516,212.3300018310547,212.52999877929688,151400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,212.57000732421875,214.6699981689453,211.6999969482422,214.0399932861328,180600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,213.1499938964844,217.30999755859372,212.91000366210935,217.05999755859372,113500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,217.5,220.07000732421875,217.30999755859372,219.75,114000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,220.47000122070312,221.16000366210935,219.0,220.38999938964844,108200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,221.3600006103516,223.07000732421875,217.97999572753903,218.58999633789065,125400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,219.6999969482422,221.44000244140625,218.4900054931641,220.1300048828125,172100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,221.47000122070312,225.9600067138672,221.47000122070312,225.4199981689453,158800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,225.58999633789065,230.13999938964844,224.83999633789065,228.27999877929688,160900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,229.8000030517578,231.5200042724609,224.83999633789065,225.67999267578125,187600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,224.42999267578125,225.97999572753903,218.7700042724609,219.00999450683597,218300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,218.5500030517578,222.72000122070312,218.25,220.33999633789065,209200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,221.8300018310547,224.2100067138672,220.4499969482422,220.7400054931641,137700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,220.9600067138672,224.55999755859372,220.47000122070312,224.19000244140625,126300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,225.69000244140625,227.75,224.6000061035156,225.55999755859372,99400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,226.13999938964844,227.9900054931641,223.75999450683597,224.44000244140625,218400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,219.17999267578125,222.7899932861328,219.17999267578125,222.33999633789065,150500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,223.1699981689453,223.1699981689453,220.2400054931641,221.9499969482422,130000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,220.22999572753903,222.77999877929688,217.3800048828125,217.3999938964844,196400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,219.0399932861328,220.25,215.88999938964844,215.91000366210935,203000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,214.9900054931641,215.66000366210935,211.92999267578125,213.58999633789065,319500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,214.25,215.9600067138672,211.1699981689453,211.1699981689453,270800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,211.1000061035156,213.00999450683597,208.8800048828125,209.72000122070312,146400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,210.5,213.1999969482422,210.05999755859372,213.1999969482422,154800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,213.2700042724609,214.2700042724609,210.6699981689453,211.7100067138672,146200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,211.38999938964844,215.6100006103516,211.38999938964844,213.52999877929688,110200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,213.77999877929688,214.9499969482422,212.5500030517578,212.6300048828125,151000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,211.3500061035156,211.7100067138672,207.69000244140625,209.57000732421875,193700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,209.32000732421875,211.44000244140625,208.77999877929688,209.9900054931641,191200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,210.75,211.80999755859372,209.22999572753903,209.2400054931641,172700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,207.66000366210935,209.6699981689453,204.3999938964844,204.8000030517578,202100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,204.3699951171875,210.22000122070312,202.00999450683597,207.6999969482422,253400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,225.41000366210935,246.69000244140625,225.0,244.57000732421875,591400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,247.9499969482422,249.0500030517578,242.3500061035156,246.2100067138672,244900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,249.41000366210935,250.72000122070312,247.3300018310547,247.72000122070312,190300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,248.50999450683597,253.0,246.5,246.5,242200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,245.50999450683597,253.57000732421875,245.0,253.27999877929688,214900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,253.42999267578125,255.69000244140625,251.82000732421875,255.5,214800.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,257.010009765625,260.3399963378906,255.3600006103516,260.25,207100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,261.6099853515625,262.9100036621094,258.989990234375,259.8800048828125,191600.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,263.1600036621094,263.1600036621094,258.57000732421875,259.7200012207031,260900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,261.32000732421875,262.0,257.79998779296875,260.0,259900.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,259.3999938964844,260.8999938964844,257.5400085449219,259.7699890136719,137300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,259.6499938964844,259.6499938964844,255.47000122070312,257.8800048828125,141800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,257.67999267578125,259.489990234375,255.3699951171875,259.2300109863281,102300.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,257.5199890136719,258.5,256.7699890136719,256.95001220703125,132500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,256.2799987792969,259.0199890136719,256.0400085449219,258.94000244140625,195200.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,258.2699890136719,258.2699890136719,253.08999633789065,253.80999755859372,140000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,255.2400054931641,255.2400054931641,251.67999267578125,252.7899932861328,99900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,253.07000732421875,253.7100067138672,250.25999450683597,251.41000366210935,102500.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,248.08999633789065,250.97999572753903,245.2899932861328,249.32000732421875,130300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,250.2400054931641,251.9499969482422,249.5,251.9499969482422,88900.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,252.8600006103516,254.50999450683597,250.3000030517578,251.3999938964844,125500.0,,,,,,,,,,
