Date,Open,High,Low,Close,Volume,"('Adj Close', 'XPO')","('Close', 'XPO')","('High', 'XPO')","('Low', 'XPO')","('Open', 'XPO')","('Volume', 'XPO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,87.0199966430664,87.44999694824219,83.80999755859375,84.87999725341797,993900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,84.08999633789062,84.3499984741211,82.30000305175781,82.58000183105469,1038700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,84.43000030517578,84.43000030517578,81.33999633789062,82.05999755859375,2134700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,82.06999969482422,83.81999969482422,81.88999938964844,82.2699966430664,949400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,82.27999877929688,83.86000061035156,81.93000030517578,83.41999816894531,991400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,83.80000305175781,86.88999938964844,82.7300033569336,83.33000183105469,1526500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,83.2699966430664,85.16999816894531,81.80000305175781,85.12000274658203,1039500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,84.72000122070312,85.31999969482422,82.80000305175781,85.0,852400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,85.55000305175781,86.9800033569336,84.8499984741211,86.45999908447266,899200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,86.0999984741211,86.8499984741211,84.61000061035156,85.51000213623047,759000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,83.37000274658203,83.37000274658203,80.26000213623047,81.2300033569336,2948800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,81.98999786376953,84.38999938964844,81.19000244140625,83.44999694824219,1912100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,83.75,85.0,82.51000213623047,84.91000366210938,1024400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,86.20999908447266,87.37000274658203,85.6500015258789,86.05000305175781,1208900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,85.87000274658203,86.56999969482422,84.56999969482422,84.86000061035156,746300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,85.94999694824219,85.94999694824219,83.81999969482422,84.0199966430664,924500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,84.70999908447266,87.88999938964844,84.3499984741211,87.55000305175781,1173400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,87.5199966430664,87.55999755859375,86.01000213623047,86.88999938964844,772800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,86.69999694824219,88.05999755859375,86.52999877929688,87.7300033569336,1013600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,87.08999633789062,87.37000274658203,86.05000305175781,86.08999633789062,1086300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,86.08000183105469,89.16000366210938,84.54000091552734,85.44000244140625,1400200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,85.8499984741211,87.94999694824219,82.77999877929688,87.87999725341797,1398600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,87.80999755859375,96.95999908447266,85.19999694824219,95.33999633789062,3802200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,95.13999938964844,96.56999969482422,92.54000091552734,95.4800033569336,2016600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,96.0,98.88999938964844,95.66000366210938,98.0500030517578,2488700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,107.87999725341795,117.72000122070312,107.0,116.54000091552734,4119300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,117.0,120.81999969482422,116.47000122070312,118.04000091552734,2440100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,118.04000091552734,122.0999984741211,116.02999877929688,120.83999633789062,1930800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,117.93000030517578,120.0,115.83999633789062,117.62999725341795,1605500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,115.30999755859376,116.91999816894533,114.0199966430664,116.1999969482422,2156000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,117.55999755859376,120.6500015258789,116.1999969482422,120.27999877929688,1820100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,120.31999969482422,121.72000122070312,118.5999984741211,121.04000091552734,1392200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,120.30999755859376,121.81999969482422,119.62999725341795,120.43000030517578,1025300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,119.23999786376952,119.41000366210938,115.87999725341795,118.30999755859376,1564800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,118.38999938964844,119.62999725341795,117.12000274658205,119.2300033569336,844400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,121.37999725341795,123.83999633789062,121.37000274658205,122.08000183105467,1395900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,122.1999969482422,123.41999816894533,121.4000015258789,121.88999938964844,970900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,121.69000244140624,122.97000122070312,120.4499969482422,120.4800033569336,1282700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,120.52999877929688,121.20999908447266,118.61000061035156,118.61000061035156,982800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,118.0999984741211,119.06999969482422,116.23999786376952,117.73999786376952,1138700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,117.87000274658205,120.87000274658205,117.37999725341795,120.31999969482422,1353000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,119.5,121.94000244140624,118.9000015258789,120.5999984741211,681600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,121.0199966430664,125.18000030517578,120.94000244140624,121.37999725341795,1409500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,120.45999908447266,124.73999786376952,120.04000091552734,123.31999969482422,1480800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,125.0,127.95999908447266,124.5199966430664,125.30999755859376,1582500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,125.83999633789062,128.32000732421875,125.52999877929688,127.97000122070312,1273800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,128.0800018310547,129.42999267578125,121.9000015258789,122.43000030517578,1132200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,123.80999755859376,123.86000061035156,119.43000030517578,121.97000122070312,1470200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,122.41999816894533,125.91999816894533,121.5,124.94000244140624,905700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,124.5,125.33000183105467,122.43000030517578,122.75,800000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,122.66000366210938,123.51000213623048,121.05999755859376,123.43000030517578,727300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,122.55999755859376,124.0,122.11000061035156,122.66000366210938,1470700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,123.33000183105467,124.45999908447266,122.0,122.08000183105467,940000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,121.72000122070312,122.38999938964844,119.66999816894533,121.22000122070312,1230300.0,,,,,,,,,,
