Date,Open,High,Low,Close,Volume,"('Adj Close', 'CENT')","('Close', 'CENT')","('High', 'CENT')","('Low', 'CENT')","('Open', 'CENT')","('Volume', 'CENT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,38.88801956176758,39.804229736328125,38.84103393554688,39.65544128417969,109694.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.45967102050781,40.49334335327149,39.19342041015625,39.81988906860352,195381.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,39.960845947265625,39.960845947265625,38.8488655090332,38.919342041015625,131531.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,38.63743209838867,39.16992950439453,38.230228424072266,38.29287338256836,81856.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,38.41033554077149,38.684417724609375,38.05794906616211,38.37118148803711,66532.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,37.94048690795898,38.09710311889648,37.63508224487305,38.0736083984375,71384.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,37.90916061401367,38.29287338256836,37.61159133911133,37.88566970825195,71384.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,37.68989944458008,37.89350128173828,36.969459533691406,37.22004699707031,82111.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,37.73688125610352,37.73688125610352,37.00078201293945,37.15739822387695,83005.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,36.992950439453125,37.188724517822266,36.4056396484375,37.01644515991211,117867.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,36.55442428588867,37.57243347167969,36.55442428588867,36.89898300170898,121826.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,36.93030548095703,37.01644515991211,36.29600524902344,36.94596862792969,71767.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,37.06343078613281,37.18089294433594,36.54659271240234,37.15739822387695,78663.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,37.39232635498047,37.73688125610352,37.14957046508789,37.658573150634766,113908.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,38.0736083984375,38.22239685058594,37.290523529052734,37.290523529052734,101905.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,37.14957046508789,37.267032623291016,36.57791519165039,36.64056396484375,93349.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,37.14957046508789,37.47063446044922,36.90681457519531,37.47063446044922,82111.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,37.74471282958984,38.034454345703125,37.57243347167969,37.7603759765625,94370.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.7133903503418,38.253719329833984,37.68989944458008,38.13625717163086,63084.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,37.70555877685547,38.35552215576172,37.30618667602539,37.54894256591797,87602.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.642913818359375,37.76820755004883,36.71104049682617,36.72670364379883,94626.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,37.00861358642578,37.32184982299805,36.74236679077149,37.28269577026367,102032.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,36.93030548095703,36.94596862792969,36.49177932739258,36.62490081787109,63084.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,36.28817367553711,36.58574676513672,36.10806655883789,36.303836822509766,99223.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.25685119628906,37.09475326538086,36.25685119628906,36.96162796020508,52229.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,36.93813705444336,37.09475326538086,36.59357833862305,36.75802612304688,68320.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,37.188724517822266,39.56147384643555,37.15739822387695,39.01331329345703,246716.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,43.70000076293945,44.45000076293945,40.86000061035156,41.43000030517578,403200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,41.880001068115234,43.619998931884766,41.2400016784668,43.34999847412109,197600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.02999877929688,43.04999923706055,41.52999877929688,41.9900016784668,160600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.20000076293945,43.18000030517578,41.40999984741211,43.0,222800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.93999862670898,43.650001525878906,42.54999923706055,43.61000061035156,179400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,43.470001220703125,43.70000076293945,42.91999816894531,42.9900016784668,160300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,42.58000183105469,43.54999923706055,42.52000045776367,43.27999877929688,170300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,43.45000076293945,43.72999954223633,42.34999847412109,42.77999877929688,135400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,42.869998931884766,43.130001068115234,42.13999938964844,42.900001525878906,189300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,43.18999862670898,43.72999954223633,42.88999938964844,43.130001068115234,138600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,43.130001068115234,43.540000915527344,42.709999084472656,42.880001068115234,128900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,43.16999816894531,43.5,42.86000061035156,43.41999816894531,152600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,43.20000076293945,43.720001220703125,42.869998931884766,43.63999938964844,141800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,44.09999847412109,44.38999938964844,43.4900016784668,43.869998931884766,168400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,44.040000915527344,44.040000915527344,43.380001068115234,43.970001220703125,111200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,44.08000183105469,44.209999084472656,43.29999923706055,43.45000076293945,124100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,43.52000045776367,43.52000045776367,41.63999938964844,41.68999862670898,135200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,42.040000915527344,42.040000915527344,40.900001525878906,41.15999984741211,89300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,41.4900016784668,41.790000915527344,41.31999969482422,41.65999984741211,77900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,42.09000015258789,42.09000015258789,40.959999084472656,41.2400016784668,114500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,41.380001068115234,41.41999816894531,40.86000061035156,41.25,94600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,41.810001373291016,42.68000030517578,41.25,42.56999969482422,114300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,42.45000076293945,43.43000030517578,42.09999847412109,43.22999954223633,121700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,43.400001525878906,43.400001525878906,41.77999877929688,41.9900016784668,147000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,41.77000045776367,42.5,41.77000045776367,42.34999847412109,466100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,42.77000045776367,42.77000045776367,41.84999847412109,41.959999084472656,141700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,42.0099983215332,42.70000076293945,41.93000030517578,41.959999084472656,122800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,42.09999847412109,43.09999847412109,41.66999816894531,43.040000915527344,91000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,43.20000076293945,43.59999847412109,43.0,43.220001220703125,63600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,43.34000015258789,43.540000915527344,42.59000015258789,42.86000061035156,71400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,42.720001220703125,43.22999954223633,42.369998931884766,42.560001373291016,65600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,42.77999877929688,42.77999877929688,41.56999969482422,41.59999847412109,60700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,41.880001068115234,42.810001373291016,41.84999847412109,42.810001373291016,53400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,43.02999877929688,44.09999847412109,42.369998931884766,42.83000183105469,50800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,42.83000183105469,42.83000183105469,42.11000061035156,42.15999984741211,110800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,41.959999084472656,41.959999084472656,40.400001525878906,40.900001525878906,72100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,40.880001068115234,41.220001220703125,40.54999923706055,40.95000076293945,111300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,41.38999938964844,41.619998931884766,40.77999877929688,41.09999847412109,157600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,40.61000061035156,41.220001220703125,40.34999847412109,41.209999084472656,167500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,41.470001220703125,41.90999984741211,41.2599983215332,41.310001373291016,45100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,41.34999847412109,41.59999847412109,40.90999984741211,41.29999923706055,42400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,40.66999816894531,40.66999816894531,39.52000045776367,39.75,63500.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,40.0099983215332,40.369998931884766,39.81999969482422,40.11000061035156,81800.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,39.95000076293945,40.08000183105469,39.58000183105469,39.7400016784668,62300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,39.68999862670898,40.04999923706055,39.310001373291016,39.47999954223633,54000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,39.25,39.5099983215332,38.95000076293945,39.369998931884766,57000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,39.52000045776367,39.90999984741211,39.27999877929688,39.310001373291016,73700.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,39.34999847412109,39.59000015258789,39.02000045776367,39.27000045776367,68800.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,39.27000045776367,40.04999923706055,39.25,39.97999954223633,63100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,39.970001220703125,40.45000076293945,39.68000030517578,40.22999954223633,90200.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,40.2400016784668,42.810001373291016,40.2400016784668,42.08000183105469,302400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,41.68999862670898,42.220001220703125,41.4900016784668,41.93999862670898,102700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,41.61000061035156,41.619998931884766,40.43000030517578,40.70000076293945,67700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,40.720001220703125,41.36000061035156,40.720001220703125,41.290000915527344,68300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,41.61000061035156,42.02000045776367,40.93000030517578,41.2400016784668,40300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,40.97999954223633,40.97999954223633,40.59000015258789,40.95000076293945,54600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,41.02000045776367,41.72999954223633,40.790000915527344,41.43999862670898,67500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,41.91999816894531,41.97999954223633,41.459999084472656,41.75,59000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,42.27000045776367,42.27000045776367,41.310001373291016,42.150001525878906,63000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,42.2400016784668,42.61000061035156,41.58000183105469,41.63999938964844,102900.0,,,,,,,,,,
