Date,Open,High,Low,Close,Volume,"('Adj Close', 'MTZ')","('Close', 'MTZ')","('High', 'MTZ')","('Low', 'MTZ')","('Open', 'MTZ')","('Volume', 'MTZ')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,74.56999969482422,75.69000244140625,73.29000091552734,74.12000274658203,518400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,72.62999725341797,73.06999969482422,70.4800033569336,70.51000213623047,964400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,70.91000366210938,71.44000244140625,69.4000015258789,69.9000015258789,769400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,69.37999725341797,71.55000305175781,69.04000091552734,70.30999755859375,768500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,69.81999969482422,72.25,69.66999816894531,71.81999969482422,598900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,70.86000061035156,71.8499984741211,69.77999877929688,71.6500015258789,907200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,72.11000061035156,74.8499984741211,71.5199966430664,74.75,1167700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,74.2699966430664,74.66999816894531,72.87999725341797,72.91000366210938,783900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,73.41000366210938,74.36000061035156,71.87999725341797,71.87999725341797,622300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,69.76000213623047,70.37999725341797,68.83000183105469,69.1500015258789,1735700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,67.7699966430664,67.7699966430664,65.19000244140625,66.29000091552734,1953500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,67.2300033569336,68.66999816894531,66.30000305175781,68.44999694824219,1017900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,68.5,68.62999725341797,62.93000030517578,63.15999984741211,2424700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,63.7400016784668,64.86000061035156,62.380001068115234,64.69000244140625,2165100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,65.75,66.26000213623047,60.959999084472656,64.66000366210938,1853600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,65.41999816894531,65.81999969482422,62.869998931884766,63.77999877929688,803000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,64.73999786376953,65.27999877929688,63.970001220703125,65.23999786376953,872100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,65.44000244140625,66.12999725341797,64.47000122070312,64.94999694824219,532200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,65.0199966430664,67.05000305175781,64.38999938964844,67.0,654300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,66.30000305175781,68.0,66.01000213623047,66.80999755859375,709800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,67.05000305175781,68.3499984741211,65.66999816894531,65.66999816894531,700300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,66.4800033569336,70.30000305175781,66.4800033569336,70.11000061035156,1270600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,69.30000305175781,71.80999755859375,68.30999755859375,70.70999908447266,871900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,69.31999969482422,69.43000030517578,66.66000366210938,68.01000213623047,556200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,67.97000122070312,69.05999755859375,67.48999786376953,69.0199966430664,709100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,69.88999938964844,69.98999786376953,67.5199966430664,68.6500015258789,632500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,68.55999755859375,70.05999755859375,68.54000091552734,69.26000213623047,598000.0,,,,,,,,,,
