Date,Open,High,Low,Close,Volume,"('Adj Close', 'ZG')","('Close', 'ZG')","('High', 'ZG')","('Low', 'ZG')","('Open', 'ZG')","('Volume', 'ZG')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,55.72999954223633,57.27000045776367,55.25,56.220001220703125,726100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,55.08000183105469,55.130001068115234,53.41999816894531,53.97999954223633,778900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,53.72999954223633,53.72999954223633,52.650001525878906,52.75,705100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,52.52000045776367,53.810001373291016,52.08000183105469,52.43000030517578,635000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,52.900001525878906,54.9900016784668,52.86000061035156,54.58000183105469,511500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.130001068115234,54.79999923706055,53.900001525878906,54.34999847412109,336600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,53.220001220703125,54.0,52.709999084472656,53.27999877929688,638300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,53.27000045776367,53.34999847412109,50.84999847412109,52.959999084472656,401500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,53.38999938964844,53.58000183105469,52.08000183105469,52.15999984741211,400100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,51.400001525878906,51.61000061035156,50.36000061035156,51.150001525878906,523900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,50.0099983215332,50.66999816894531,49.310001373291016,50.59000015258789,733900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,51.09999847412109,51.34000015258789,50.34999847412109,51.29999923706055,419000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,51.34999847412109,53.06999969482422,50.77999877929688,53.0099983215332,560000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.72999954223633,55.38999938964844,53.66999816894531,54.119998931884766,630500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,54.369998931884766,54.59000015258789,52.38999938964844,53.38999938964844,530600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,54.220001220703125,54.810001373291016,52.68999862670898,52.900001525878906,532300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,53.29999923706055,53.79999923706055,53.02000045776367,53.52000045776367,526700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,54.04999923706055,55.790000915527344,54.04999923706055,54.970001220703125,484700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,54.84999847412109,56.65999984741211,54.84999847412109,56.650001525878906,520300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,56.9900016784668,57.02999877929688,55.59000015258789,55.77999877929688,433200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,55.47999954223633,57.54999923706055,54.869998931884766,55.09000015258789,566700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,56.0,56.9900016784668,55.720001220703125,56.630001068115234,409000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,55.209999084472656,56.209999084472656,54.119998931884766,55.90999984741211,374200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,55.380001068115234,55.52999877929688,53.650001525878906,54.2599983215332,861400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,54.310001373291016,55.400001525878906,54.09000015258789,55.34000015258789,402300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,55.56999969482422,55.900001525878906,54.40999984741211,55.54999923706055,372900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,55.75,55.84000015258789,54.34000015258789,54.470001220703125,440200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,54.470001220703125,54.470001220703125,52.22999954223633,53.2599983215332,604500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,53.43999862670898,54.66999816894531,53.34999847412109,53.66999816894531,718600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,51.08000183105469,52.58000183105469,50.88999938964844,52.060001373291016,1251400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,56.09999847412109,59.22999954223633,54.709999084472656,56.02999877929688,2420900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,56.84999847412109,56.86000061035156,54.709999084472656,55.83000183105469,718000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,54.119998931884766,54.27000045776367,52.459999084472656,52.75,971500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,52.119998931884766,52.400001525878906,51.150001525878906,51.630001068115234,619600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,50.869998931884766,51.86000061035156,50.84999847412109,51.63999938964844,674700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,51.91999816894531,52.34000015258789,51.09999847412109,51.25,532700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,51.209999084472656,51.72999954223633,50.880001068115234,51.45000076293945,483300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,51.29999923706055,52.47999954223633,51.119998931884766,51.65999984741211,411900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,52.15999984741211,53.0099983215332,51.470001220703125,52.66999816894531,499100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,52.04999923706055,53.7599983215332,51.7599983215332,53.060001373291016,378000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,54.0099983215332,55.0,53.130001068115234,54.060001373291016,525600.0,,,,,,,,,,
