Date,Open,High,Low,Close,Volume,"('Adj Close', 'BGS')","('Close', 'BGS')","('High', 'BGS')","('Low', 'BGS')","('Open', 'BGS')","('Volume', 'BGS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,10.43000030517578,11.420000076293944,10.420000076293944,11.140000343322754,1498500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,11.050000190734863,11.0600004196167,10.84000015258789,10.880000114440918,1121900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,10.9399995803833,10.9399995803833,10.529999732971191,10.539999961853027,1155300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,10.489999771118164,10.59000015258789,10.210000038146973,10.270000457763672,1038700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,10.279999732971191,10.649999618530272,10.239999771118164,10.529999732971191,1021900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,10.43000030517578,10.720000267028809,10.300000190734863,10.699999809265137,1205600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.65999984741211,10.65999984741211,10.399999618530272,10.59000015258789,674700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.520000457763672,10.520000457763672,10.039999961853027,10.229999542236328,1056500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.329999923706056,10.390000343322754,10.020000457763672,10.06999969482422,684600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,10.010000228881836,10.0600004196167,9.800000190734863,9.850000381469728,868400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,9.6899995803833,9.90999984741211,9.510000228881836,9.760000228881836,1283700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,9.8100004196167,9.859999656677246,9.5600004196167,9.800000190734863,815800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,9.84000015258789,9.93000030517578,9.5600004196167,9.880000114440918,1168600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,9.9399995803833,10.229999542236328,9.890000343322754,10.210000038146973,1061400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,10.279999732971191,10.460000038146973,10.010000228881836,10.199999809265137,854500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,10.239999771118164,10.289999961853027,9.9399995803833,9.949999809265137,737700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,10.149999618530272,10.420000076293944,10.06999969482422,10.390000343322754,723000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,10.460000038146973,10.649999618530272,10.3100004196167,10.31999969482422,643400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,10.34000015258789,10.4399995803833,10.15999984741211,10.43000030517578,681900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,10.34000015258789,10.449999809265137,10.270000457763672,10.34000015258789,968900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,10.350000381469728,10.460000038146973,10.050000190734863,10.0600004196167,1035700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.100000381469728,10.449999809265137,10.010000228881836,10.4399995803833,918600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.31999969482422,10.40999984741211,10.09000015258789,10.300000190734863,871100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.1899995803833,10.1899995803833,9.899999618530272,9.90999984741211,758300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,9.869999885559082,10.31999969482422,9.68000030517578,10.260000228881836,1067800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.270000457763672,10.270000457763672,9.65999984741211,9.6899995803833,1623500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,9.710000038146973,9.93000030517578,9.510000228881836,9.800000190734863,1101500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,9.770000457763672,9.770000457763672,9.539999961853027,9.710000038146973,801800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,9.6899995803833,10.220000267028809,9.6899995803833,10.18000030517578,699500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,9.829999923706056,9.899999618530272,9.5600004196167,9.59000015258789,1067100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,9.649999618530272,9.789999961853027,9.579999923706056,9.75,703700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,9.800000190734863,10.06999969482422,9.789999961853027,10.0600004196167,783800.0,,,,,,,,,,
