Date,Open,High,Low,Close,Volume,"('Adj Close', 'PTGX')","('Close', 'PTGX')","('High', 'PTGX')","('Low', 'PTGX')","('Open', 'PTGX')","('Volume', 'PTGX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.950000762939453,23.5,22.59000015258789,23.420000076293945,532400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.3799991607666,23.3799991607666,22.299999237060547,22.549999237060547,633100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.68000030517578,23.63999938964844,22.440000534057617,22.81999969482422,540300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,22.700000762939453,22.790000915527344,21.43000030517578,21.790000915527344,775300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.770000457763672,23.059999465942383,21.709999084472656,23.020000457763672,622500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.729999542236328,26.239999771118164,22.729999542236328,25.38999938964844,1252000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.3799991607666,28.100000381469727,25.290000915527344,26.200000762939453,2328600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,25.520000457763672,26.11000061035156,24.1299991607666,24.420000076293945,863600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.6299991607666,26.05500030517578,24.489999771118164,25.899999618530277,1105300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.6299991607666,25.739999771118164,24.4060001373291,24.6299991607666,626700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,24.15999984741211,24.690000534057617,23.90999984741211,24.690000534057617,486900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,24.850000381469727,25.24799919128418,23.170000076293945,23.959999084472656,393900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,24.200000762939453,24.8700008392334,23.88999938964844,24.770000457763672,536500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.030000686645508,25.459999084472656,24.809999465942383,25.0,567900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.290000915527344,25.549999237060547,24.38500022888184,24.979999542236328,610500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,25.25,25.46999931335449,24.489999771118164,24.540000915527344,889300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,24.93000030517578,25.0,24.209999084472656,24.32999992370605,662000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,24.3700008392334,25.530000686645508,24.229999542236328,24.93000030517578,910100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.1200008392334,26.770000457763672,24.299999237060547,26.6200008392334,1172000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.479999542236328,26.670000076293945,25.3799991607666,25.6200008392334,494500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.51000022888184,25.8700008392334,24.90999984741211,25.01000022888184,696100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,26.600000381469727,29.649999618530277,25.06999969482422,28.520000457763672,4621600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,28.46999931335449,28.46999931335449,26.299999237060547,26.489999771118164,1212900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.0,26.559999465942383,25.6299991607666,26.01000022888184,736600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.82999992370605,25.920000076293945,25.21999931335449,25.76000022888184,942300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.700000762939453,25.84000015258789,25.25,25.40999984741211,434100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.399999618530277,26.440000534057617,25.26000022888184,26.11000061035156,780000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.25,27.290000915527344,26.107999801635746,26.690000534057617,610300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.790000915527344,28.40999984741211,26.790000915527344,28.290000915527344,685600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.75,27.73500061035156,26.25,26.989999771118164,819000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,27.450000762939453,28.23500061035156,27.174999237060547,27.8799991607666,490900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.11000061035156,28.51000022888184,27.950000762939453,28.229999542236328,391200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.0,28.68000030517578,27.8700008392334,28.049999237060547,373500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,27.799999237060547,28.46999931335449,26.920000076293945,27.229999542236328,518800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,27.170000076293945,27.75,26.31999969482422,26.780000686645508,357900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,26.93000030517578,27.84000015258789,26.93000030517578,27.690000534057617,636000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,27.739999771118164,28.559999465942383,27.40999984741211,28.479999542236328,289800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,28.40999984741211,29.56999969482422,28.309999465942383,29.530000686645508,328800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,29.6200008392334,29.989999771118164,29.32999992370605,29.59000015258789,448200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,30.0,31.399999618530277,29.65999984741211,30.43000030517578,605200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,31.0,31.315000534057617,30.1299991607666,30.3799991607666,673500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,30.57999992370605,33.34000015258789,30.25,32.150001525878906,913500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,32.310001373291016,32.7400016784668,31.13999938964844,31.649999618530277,514400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,31.600000381469727,31.899999618530277,30.770000457763672,30.959999084472656,549100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,30.979999542236328,31.5,30.530000686645508,31.270000457763672,524800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,31.690000534057617,31.857999801635746,30.834999084472656,30.88999938964844,847100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,31.40999984741211,31.559999465942383,30.200000762939453,30.31999969482422,788000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.31999969482422,30.76000022888184,29.780000686645508,30.1200008392334,583300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,30.040000915527344,30.56999969482422,29.489999771118164,29.8700008392334,462200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,29.899999618530277,30.6299991607666,29.43000030517578,30.200000762939453,611500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,29.8799991607666,29.94099998474121,28.13999938964844,28.350000381469727,1034600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,28.229999542236328,29.96999931335449,28.229999542236328,28.979999542236328,1381200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,28.809999465942383,29.21999931335449,28.25,28.459999084472656,906300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,28.559999465942383,28.950000762939453,28.26000022888184,28.81999969482422,432900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,28.649999618530277,28.940000534057617,28.020000457763672,28.8799991607666,465600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,29.399999618530277,29.729999542236328,28.25,28.350000381469727,586100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,28.3700008392334,28.420000076293945,27.825000762939453,28.030000686645508,376500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,28.11000061035156,28.440000534057617,27.625,27.88999938964844,247400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,28.420000076293945,28.420000076293945,27.584999084472656,28.0,307500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,28.170000076293945,28.6200008392334,27.940000534057617,28.479999542236328,359400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,28.420000076293945,29.270000457763672,28.1299991607666,28.93000030517578,653400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,28.770000457763672,28.895000457763672,27.63999938964844,28.280000686645508,842200.0,,,,,,,,,,
