Date,Open,High,Low,Close,Volume,"('Adj Close', 'ME')","('Close', 'ME')","('High', 'ME')","('Low', 'ME')","('Open', 'ME')","('Volume', 'ME')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,18.100000381469727,19.200000762939453,17.799999237060547,18.15999984741211,425700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,18.100000381469727,18.600000381469727,16.600000381469727,16.700000762939453,437370.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,17.0,17.3799991607666,16.600000381469727,17.059999465942383,192150.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,17.040000915527344,17.059999465942383,15.81999969482422,15.920000076293944,270150.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,16.200000762939453,17.040000915527344,15.760000228881836,16.8799991607666,213230.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,16.420000076293945,16.860000610351562,15.960000038146973,16.3799991607666,192190.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,16.600000381469727,16.600000381469727,14.399999618530272,14.5,395885.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,14.520000457763672,14.899999618530272,13.699999809265137,14.18000030517578,614770.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,14.199999809265137,14.779999732971191,14.0,14.15999984741211,254095.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,13.880000114440918,14.140000343322754,13.15999984741211,13.279999732971191,243000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,13.220000267028809,13.5,12.5,12.739999771118164,261205.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,12.800000190734863,13.479999542236328,12.300000190734863,13.399999618530272,223230.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,13.520000457763672,14.640000343322754,12.859999656677246,14.220000267028809,410720.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,14.460000038146973,15.079999923706056,14.039999961853027,14.4399995803833,238945.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,15.0,15.0,13.800000190734863,14.039999961853027,148205.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,14.0,14.579999923706056,13.420000076293944,14.0,193030.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,14.279999732971191,15.199999809265137,13.699999809265137,14.84000015258789,405905.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,14.84000015258789,15.18000030517578,14.399999618530272,14.960000038146973,128135.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,15.0,15.600000381469728,14.539999961853027,15.4399995803833,293140.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,15.239999771118164,15.399999618530272,14.779999732971191,14.859999656677246,241430.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,14.760000228881836,15.9399995803833,14.600000381469728,14.619999885559082,304170.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,14.880000114440918,15.800000190734863,14.020000457763672,14.5600004196167,253125.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,14.779999732971191,14.800000190734863,13.399999618530272,13.880000114440918,320700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,14.520000457763672,14.600000381469728,13.079999923706056,13.140000343322754,383275.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,13.34000015258789,14.800000190734863,13.039999961853027,14.68000030517578,351245.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,15.199999809265137,15.800000190734863,14.0,14.5,505350.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,13.600000381469728,13.800000190734863,10.800000190734863,12.600000381469728,815235.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,13.0,13.5,11.84000015258789,12.4399995803833,504445.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,12.600000381469728,15.619999885559082,12.0,15.399999618530272,884410.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,14.140000343322754,15.539999961853027,13.859999656677246,14.779999732971191,605470.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,14.899999618530272,15.979999542236328,14.220000267028809,15.220000267028809,466400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,15.199999809265137,16.520000457763672,14.5600004196167,16.18000030517578,519460.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,16.399999618530273,16.520000457763672,14.880000114440918,15.5600004196167,302820.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,15.220000267028809,15.220000267028809,13.9399995803833,14.31999969482422,360450.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,14.380000114440918,14.399999618530272,13.0,13.399999618530272,475620.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,13.399999618530272,13.4399995803833,11.479999542236328,12.0,638175.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,12.34000015258789,12.380000114440918,11.300000190734863,11.300000190734863,284820.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,11.5600004196167,13.079999923706056,11.300000190734863,12.84000015258789,507150.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,12.880000114440918,13.739999771118164,12.420000076293944,13.260000228881836,327770.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,13.479999542236328,13.5,12.260000228881836,12.300000190734863,293290.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,12.399999618530272,13.0,11.399999618530272,11.399999618530272,369140.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,11.0,11.779999732971191,10.859999656677246,10.880000114440918,459240.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,11.0,11.18000030517578,10.18000030517578,10.520000457763672,349600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.4399995803833,10.600000381469728,9.800000190734863,9.800000190734863,376450.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,10.0,10.579999923706056,9.699999809265137,10.380000114440918,295955.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.34000015258789,11.18000030517578,10.0600004196167,10.899999618530272,263850.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,10.800000190734863,11.960000038146973,10.600000381469728,10.699999809265137,274110.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,10.800000190734863,11.399999618530272,10.600000381469728,10.760000228881836,190715.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,10.739999771118164,10.84000015258789,9.800000190734863,10.020000457763672,306950.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,10.020000457763672,10.520000457763672,9.920000076293944,9.920000076293944,308950.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,9.899999618530272,10.100000381469728,8.960000038146973,8.960000038146973,394115.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,9.020000457763672,9.399999618530272,8.880000114440918,8.880000114440918,373395.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,9.0,9.779999732971191,8.520000457763672,9.420000076293944,470520.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,9.600000381469728,10.0,9.039999961853027,9.420000076293944,336290.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,9.5,9.800000190734863,8.819999694824219,9.4399995803833,317415.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,9.359999656677246,9.520000457763672,8.619999885559082,8.739999771118164,300545.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,8.960000038146973,9.0,8.020000457763672,8.039999961853027,303325.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,8.180000305175781,9.300000190734863,8.079999923706055,9.020000457763672,373380.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,9.399999618530272,10.0600004196167,8.84000015258789,9.760000228881836,320480.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,9.81999969482422,10.5,9.239999771118164,10.199999809265137,242615.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,10.4399995803833,10.979999542236328,10.399999618530272,10.640000343322754,246530.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,10.5600004196167,10.760000228881836,10.15999984741211,10.539999961853027,182710.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,10.539999961853027,10.859999656677246,10.020000457763672,10.579999923706056,202620.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,10.460000038146973,11.079999923706056,10.039999961853027,10.31999969482422,194125.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,10.479999542236328,10.5,9.420000076293944,9.420000076293944,199680.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,9.5,9.800000190734863,9.0,9.579999923706056,202905.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,9.779999732971191,10.199999809265137,9.399999618530272,9.5,149720.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,9.579999923706056,10.18000030517578,9.4399995803833,9.720000267028809,139015.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,9.600000381469728,9.619999885559082,9.079999923706056,9.399999618530272,149855.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,9.399999618530272,9.5600004196167,9.0600004196167,9.239999771118164,120225.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,9.279999732971191,9.31999969482422,8.619999885559082,8.859999656677246,158985.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,9.0,9.0,7.820000171661377,8.039999961853027,266945.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,8.460000038146973,8.460000038146973,7.679999828338623,7.800000190734863,189425.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,7.800000190734863,8.079999923706055,7.0,7.119999885559082,325995.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,9.420000076293944,12.380000114440918,8.600000381469727,10.100000381469728,2980435.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,10.84000015258789,12.34000015258789,9.239999771118164,9.65999984741211,863905.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,10.0,10.18000030517578,9.0600004196167,9.199999809265137,287305.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,9.039999961853027,10.079999923706056,8.880000114440918,9.880000114440918,250150.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,9.640000343322754,9.880000114440918,9.31999969482422,9.34000015258789,148460.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,9.119999885559082,9.640000343322754,9.0,9.18000030517578,122805.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,9.100000381469728,9.579999923706056,9.0,9.279999732971191,131200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,9.5600004196167,10.579999923706056,9.399999618530272,10.31999969482422,242405.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,10.199999809265137,10.300000190734863,9.800000190734863,10.039999961853027,142670.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,10.15999984741211,10.579999923706056,9.859999656677246,10.0,153925.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,10.34000015258789,10.399999618530272,9.720000267028809,10.100000381469728,141900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,10.039999961853027,10.300000190734863,9.800000190734863,10.039999961853027,110820.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,10.199999809265137,10.579999923706056,9.619999885559082,9.739999771118164,240025.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,9.600000381469728,10.140000343322754,9.520000457763672,9.960000038146973,165930.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,9.739999771118164,10.300000190734863,9.5,9.65999984741211,105335.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,9.699999809265137,10.420000076293944,9.479999542236328,10.199999809265137,126935.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,9.81999969482422,10.279999732971191,9.619999885559082,9.960000038146973,152030.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,10.0,10.899999618530272,10.0,10.579999923706056,217985.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,10.800000190734863,12.399999618530272,10.619999885559082,12.220000267028809,332110.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,12.220000267028809,12.760000228881836,11.5,11.699999809265137,164980.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,11.800000190734863,12.399999618530272,11.619999885559082,11.9399995803833,135840.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,11.619999885559082,12.199999809265137,11.479999542236328,11.739999771118164,109130.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,11.800000190734863,12.100000381469728,10.800000190734863,10.9399995803833,124335.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,10.9399995803833,11.380000114440918,10.399999618530272,10.600000381469728,161610.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,10.619999885559082,10.779999732971191,9.880000114440918,10.460000038146973,192730.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,10.600000381469728,10.600000381469728,9.760000228881836,10.18000030517578,299600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,10.5600004196167,11.899999618530272,10.239999771118164,10.260000228881836,347090.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,10.600000381469728,10.9399995803833,10.399999618530272,10.880000114440918,151460.0,,,,,,,,,,
