Date,Open,High,Low,Close,Volume,"('Adj Close', 'PNR')","('Close', 'PNR')","('High', 'PNR')","('Low', 'PNR')","('Open', 'PNR')","('Volume', 'PNR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,71.86000061035156,72.12000274658203,70.55000305175781,70.91999816894531,1313800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,70.13999938964844,70.26000213623047,68.23999786376953,68.27999877929688,1592400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,68.19000244140625,69.20999908447266,68.08000183105469,68.93000030517578,1534200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,68.44000244140625,69.37000274658203,68.33000183105469,68.69000244140625,1643500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,68.91999816894531,69.83999633789062,68.62999725341797,69.83000183105469,1008100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,69.16000366210938,69.41999816894531,68.69000244140625,69.4000015258789,1543100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,69.72000122070312,70.76000213623047,69.5,70.73999786376953,1335400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,71.37999725341797,71.80000305175781,70.44000244140625,71.51000213623047,2530500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,72.08999633789062,72.26000213623047,70.5,70.7699966430664,1162600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,70.19000244140625,70.75,69.70999908447266,70.69999694824219,1758000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,70.05999755859375,70.52999877929688,69.41999816894531,69.87000274658203,1198800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,70.04000091552734,70.7699966430664,69.55999755859375,70.68000030517578,748100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,70.79000091552734,71.48999786376953,70.05999755859375,71.36000061035156,1490000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,71.95999908447266,72.88999938964844,71.80999755859375,72.76000213623047,899600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,73.0,73.0,71.33999633789062,71.83000183105469,1499300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,72.36000061035156,72.36000061035156,70.58999633789062,70.69000244140625,2381600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,71.27999877929688,72.20999908447266,70.9800033569336,72.16000366210938,1299400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,72.3499984741211,72.79000091552734,71.98999786376953,72.44000244140625,2783400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,72.25,73.26000213623047,71.80999755859375,73.26000213623047,2358400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,71.4000015258789,75.41000366210938,71.4000015258789,72.9000015258789,2447300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,72.76000213623047,74.61000061035156,72.54000091552734,73.16999816894531,4531600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,73.77999877929688,74.87000274658203,72.55000305175781,74.80999755859375,1701400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,74.13999938964844,74.30000305175781,73.19000244140625,73.83000183105469,1530500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,73.26000213623047,73.2699966430664,72.02999877929688,72.38999938964844,1554500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,72.5199966430664,73.76000213623047,72.30000305175781,73.58000183105469,1265100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,73.94999694824219,74.66000366210938,73.37999725341797,74.0999984741211,1610500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,74.33000183105469,74.58000183105469,73.58000183105469,74.44000244140625,1610100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,74.44000244140625,74.7699966430664,73.87999725341797,74.4800033569336,1394200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,74.41999816894531,75.73999786376953,74.3499984741211,75.30000305175781,1145600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,73.72000122070312,74.54000091552734,72.44000244140625,73.87999725341797,1557400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,74.83999633789062,75.41999816894531,73.95999908447266,74.9800033569336,601400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,75.30999755859375,75.61000061035156,74.55000305175781,75.43000030517578,1095500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,75.4000015258789,75.94000244140625,74.70999908447266,74.91999816894531,1535000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,74.2300033569336,74.93000030517578,73.9800033569336,74.61000061035156,1816000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,74.61000061035156,74.6500015258789,73.95999908447266,74.62999725341797,1733900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,75.08000183105469,75.58999633789062,74.5199966430664,75.29000091552734,1391700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,75.68000030517578,76.88999938964844,75.54000091552734,76.76000213623047,1341400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,76.63999938964844,77.0199966430664,75.91999816894531,75.94999694824219,1355700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,76.19999694824219,76.62999725341797,75.81999969482422,76.51000213623047,1809000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,76.47000122070312,77.30999755859375,76.16999816894531,76.66999816894531,1666700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,76.58999633789062,78.0199966430664,76.4000015258789,77.79000091552734,2445300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,77.95999908447266,78.51000213623047,77.41999816894531,78.33000183105469,1631000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,78.19000244140625,79.23999786376953,77.91999816894531,78.47000122070312,1656400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,78.3499984741211,78.55000305175781,77.05000305175781,77.44999694824219,1471900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,78.06999969482422,80.13999938964844,77.9800033569336,79.16999816894531,1730000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,80.0,81.87000274658203,79.87999725341797,81.55999755859375,2526900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,81.97000122070312,82.26000213623047,80.86000061035156,81.22000122070312,1777500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,80.8499984741211,81.45999908447266,80.26000213623047,81.25,1523700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,81.16999816894531,82.56999969482422,80.91000366210938,81.94000244140625,2457600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,81.72000122070312,82.48999786376953,81.72000122070312,82.02999877929688,1509600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,81.73999786376953,81.97000122070312,79.8499984741211,80.61000061035156,1159800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,79.70999908447266,81.05999755859375,79.70999908447266,80.62999725341797,2092200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,80.98999786376953,81.23999786376953,80.41999816894531,80.63999938964844,922200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,80.87000274658203,82.2300033569336,80.80999755859375,81.7699966430664,2288800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,81.72000122070312,82.55000305175781,81.55000305175781,82.27999877929688,1473100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,82.83000183105469,85.01000213623047,82.83000183105469,84.72000122070312,2805800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,83.87000274658203,84.52999877929688,83.44000244140625,83.94000244140625,1602000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,83.94000244140625,84.30999755859375,82.69000244140625,82.72000122070312,898500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,82.7300033569336,83.4800033569336,82.62000274658203,82.63999938964844,764400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,83.36000061035156,85.04000091552734,82.98999786376953,85.0199966430664,1973800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,85.0199966430664,85.80999755859375,84.7699966430664,85.44000244140625,1938200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,85.44999694824219,85.48999786376953,84.31999969482422,84.41000366210938,1431200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,84.0,84.25,82.66999816894531,83.23999786376953,1954600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,82.80000305175781,83.87000274658203,82.73999786376953,83.45999908447266,1377300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,84.30000305175781,84.81999969482422,82.41000366210938,82.80000305175781,2118800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,82.79000091552734,84.22000122070312,82.75,83.56999969482422,909600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,84.2699966430664,84.44000244140625,83.22000122070312,83.30999755859375,1506300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,83.9000015258789,83.91000366210938,82.36000061035156,83.72000122070312,1445200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,81.8499984741211,82.9800033569336,81.05000305175781,82.44999694824219,1332600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,82.55999755859375,82.62999725341797,81.13999938964844,81.77999877929688,1596200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,80.80999755859375,81.41999816894531,80.5,81.0999984741211,1460500.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,82.9800033569336,83.0999984741211,80.22000122070312,80.31999969482422,1235100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,80.12000274658203,80.36000061035156,78.87999725341797,80.05000305175781,1080500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,80.61000061035156,80.61000061035156,78.77999877929688,79.18000030517578,920800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,79.47000122070312,79.52999877929688,78.27999877929688,78.4800033569336,1192100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,78.43000030517578,79.30999755859375,78.0199966430664,78.52999877929688,1195800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,78.83999633789062,80.2699966430664,78.37999725341797,79.19999694824219,2221600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,80.70999908447266,81.83999633789062,77.83000183105469,78.47000122070312,4132600.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,78.93000030517578,79.45999908447266,77.54000091552734,78.98999786376953,2262600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,78.06999969482422,79.91000366210938,76.94999694824219,79.19999694824219,1775200.0,,,,,,,,,,
