Date,Open,High,Low,Close,Volume,"('Adj Close', 'TWST')","('Close', 'TWST')","('High', 'TWST')","('Low', 'TWST')","('Open', 'TWST')","('Volume', 'TWST')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.81999969482422,37.150001525878906,33.7400016784668,34.63999938964844,1687800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,33.52000045776367,33.52000045776367,32.09000015258789,32.529998779296875,1284400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,32.4900016784668,33.88999938964844,32.27000045776367,33.560001373291016,880900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,32.849998474121094,34.15999984741211,32.209999084472656,33.97999954223633,720000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,33.83000183105469,35.06999969482422,32.79999923706055,34.97999954223633,943300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.25,37.52000045776367,34.130001068115234,37.150001525878906,1081500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,37.08000183105469,37.40999984741211,35.25,36.58000183105469,1424400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,35.959999084472656,36.2599983215332,34.18000030517578,35.84000015258789,1188700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,36.02999877929688,37.72999954223633,35.91999816894531,36.119998931884766,896500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,35.310001373291016,35.47999954223633,33.810001373291016,35.27000045776367,968800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,37.68000030517578,37.9900016784668,34.16999816894531,34.84000015258789,1159400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,35.349998474121094,35.45000076293945,33.16999816894531,33.849998474121094,1309100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,34.189998626708984,34.189998626708984,32.689998626708984,33.599998474121094,854500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,35.220001220703125,36.22999954223633,33.68000030517578,34.7599983215332,911800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,35.709999084472656,36.09999847412109,32.869998931884766,34.400001525878906,966000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,36.04999923706055,36.04999923706055,32.650001525878906,32.66999816894531,662900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,33.56999969482422,34.220001220703125,32.2599983215332,32.41999816894531,825700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,32.68000030517578,33.619998931884766,31.96999931335449,32.279998779296875,549700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.400001525878906,34.790000915527344,31.899999618530277,34.77000045776367,714200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,34.38999938964844,34.38999938964844,32.81999969482422,33.20000076293945,1072300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,32.70000076293945,34.33000183105469,32.2599983215332,32.400001525878906,1308900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,32.790000915527344,34.13999938964844,32.27000045776367,33.2599983215332,1680300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,38.0,38.040000915527344,34.33000183105469,36.59000015258789,2060700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,35.5,36.47999954223633,34.02000045776367,36.40999984741211,1153400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,36.290000915527344,37.400001525878906,35.900001525878906,36.970001220703125,1279700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,36.56999969482422,36.959999084472656,34.86000061035156,34.970001220703125,886400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,34.9900016784668,37.04999923706055,34.63999938964844,36.5099983215332,772100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,36.7400016784668,38.400001525878906,36.31999969482422,38.18999862670898,929700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,37.95000076293945,40.83000183105469,37.52000045776367,40.61000061035156,1715600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,37.08000183105469,38.27999877929688,35.220001220703125,37.0099983215332,1855000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,37.9900016784668,40.369998931884766,36.75,39.84999847412109,920100.0,,,,,,,,,,
